market,plant_id,year,concentration,mrpl,wage,markdown
Metro,Me-05,2023,0.15026658080006167,56.6025561769395,51.29502258228167,1.1034707331718996
Metro,Me-06,2019,0.1409379046258074,41.81828137849924,37.65315612108176,1.1106182239816402
Metro,Me-06,2020,0.16275163434098794,41.87235623189112,33.560204312005695,1.2476788234841547
Metro,Me-06,2021,0.1507908218834308,47.18289575609216,40.63357917487552,1.1611799086915335
Metro,Me-06,2022,0.12471457367895579,53.998240504114975,45.658553932426905,1.1826533223989204
Metro,Me-06,2023,0.17258511855862493,59.953200292101826,47.79287483254044,1.254438041280619
Metro,Me-07,2019,0.1256764438701424,48.16793331533383,42.714420109182726,1.1276738205086556
Metro,Me-07,2020,0.12681000180730168,50.163985731726946,43.31775971722301,1.1580466316632227
Metro,Me-07,2021,0.15522529277917935,49.15942563144371,44.072558422471786,1.1154202839828382
Metro,Me-07,2022,0.14560524213737944,48.826804963843756,43.1667366311292,1.131121061596138
Metro,Me-07,2023,0.13855091821708335,58.03086206018304,50.172813891017135,1.1566196423871056
Metro,Me-08,2019,0.14191489363620358,50.56547261417469,42.43416518542445,1.191621713145973
Metro,Me-08,2020,0.14938932438661462,48.89671523272415,42.92810584705334,1.1390373338841482
Metro,Me-08,2021,0.1274416640963726,43.97090234501643,39.067921299641164,1.1254988973631495
Metro,Me-08,2022,0.13170431901443233,53.6939958366541,44.8028190043484,1.19845128118931
Metro,Me-08,2023,0.1380824955754084,54.34579691182304,47.17610191019717,1.1519772662708305
Metro,Me-09,2019,0.15483269801196528,46.22359231989595,40.948095641048866,1.1288337490732683
Metro,Me-09,2020,0.1862310799533754,46.73305309427797,41.78358754730167,1.118454777043096
Metro,Me-09,2021,0.14737831850000804,55.36964510573973,46.80709764092584,1.1829326725297151
Metro,Me-09,2022,0.12539362261775933,55.76553707544988,44.87841430726214,1.2425915205837832
Metro,Me-09,2023,0.13877174838069767,60.59268704618142,51.073789587230976,1.1863753901145857
Metro,Me-10,2019,0.12250391622284754,41.70555130774191,35.190075091330925,1.1851509608746496
Metro,Me-10,2020,0.1371272059767488,47.94126193030664,41.08686044880767,1.1668270928132665
Metro,Me-10,2021,0.13593220494021624,53.913866556228676,49.66545156342351,1.0855406496683087
Metro,Me-10,2022,0.13778392106341442,52.419496368048385,47.323957603570044,1.1076735552669403
Metro,Me-10,2023,0.14032994097466533,57.127263107101264,50.036123597441595,1.1417204011787645
Metro,Me-11,2019,0.13530378086223793,47.93021722076372,41.41135054226595,1.157417389028266
Metro,Me-11,2020,0.1349363030178811,44.455531995678065,36.79453616539676,1.2082101482634275
Metro,Me-11,2021,0.13839132994193787,53.48625888036241,45.974663188272906,1.1633855513270088
Metro,Me-11,2022,0.11670866709541547,53.87699738520978,44.494573709040296,1.2108666943866728
Metro,Me-11,2023,0.12376553326928683,59.33056828741969,52.698274894315865,1.125854089273408
Metro,Me-12,2019,0.1378383915240818,42.56855657937105,36.831326332981256,1.155770394867705
Metro,Me-12,2020,0.15582435552127324,47.55736513029899,42.59050862254298,1.1166188587174344
Metro,Me-12,2021,0.14264549408114996,48.04628894221479,40.57615212748499,1.1841016563438445
Metro,Me-12,2022,0.13542914925852423,53.74335503362795,47.42706909828555,1.1331789219834107
Metro,Me-12,2023,0.12089666502377844,50.97706335330342,42.36401438195959,1.2033105005981595
Metro,Me-13,2019,0.16483052296521572,44.92969123832905,39.17709833647559,1.1468356041186833
Metro,Me-13,2020,0.13182567468170148,47.824320294910535,39.23546677960786,1.2189053481521628
Metro,Me-13,2021,0.14461257560234644,49.436654956369495,44.63476267919427,1.1075818933257944
Metro,Me-13,2022,0.14647796512207015,49.45629542081462,43.87572657116577,1.1271903461381374
Metro,Me-13,2023,0.14698673903897622,57.69627907829917,51.57687515501921,1.118646271316118
Metro,Me-14,2019,0.1057554799324642,47.9885835747103,40.89895719439904,1.1733449179795263
Metro,Me-14,2020,0.12973409073530956,46.63828598214624,40.01993221249909,1.1653764362844197
Metro,Me-14,2021,0.12599443957027168,48.657288870157934,47.10937328561328,1.0328579107847604
Metro,Me-14,2022,0.14536665683819205,56.12143924157679,52.81861575925842,1.0625314282633282
Metro,Me-14,2023,0.135700310602085,60.23182592561765,51.351703767391456,1.172927507886605
Metro,Me-15,2019,0.12263586921625264,46.37150902312672,38.17772728002227,1.2146220408303905
Metro,Me-15,2020,0.1284116814886969,46.86376712435958,40.93938602446141,1.1447110392998647
Metro,Me-15,2021,0.1263291798262489,47.88632044530583,44.76900025198036,1.069631221956706
Metro,Me-15,2022,0.14929268631509704,53.94920613855124,46.62581324592946,1.1570673492383778
Metro,Me-15,2023,0.15271480182529001,63.45624729641444,51.886582570424956,1.22297989485598
Metro,Me-16,2019,0.1417067342483025,44.43713264021652,37.66793389194727,1.1797071951885416
Metro,Me-16,2020,0.14347344184405672,47.88951229365356,43.05723287777657,1.112229214301672
Metro,Me-16,2021,0.14671885264720194,49.99112790087089,42.48277408820718,1.176738783514327
Metro,Me-16,2022,0.13635751033379306,50.466428268236015,44.6039109506812,1.1314350511558737
Metro,Me-16,2023,0.14401329965106413,57.047984541366745,50.426883221309836,1.131301022333637
Metro,Me-17,2019,0.1339969824259053,43.38342999695734,40.80681783244145,1.063141707718936
Metro,Me-17,2020,0.12457451003885459,51.97304739022584,49.82787518323857,1.0430516492846333
Metro,Me-17,2021,0.14186322161608522,50.77929225504262,42.22272882362411,1.2026530181685229
Metro,Me-17,2022,0.13209836375548545,48.38575568293457,43.25967269149164,1.1184956490077915
Metro,Me-17,2023,0.11714203190612713,61.0898748514927,52.58222442182835,1.1617970811088887
Metro,Me-18,2019,0.13560168970226977,39.47216667148906,32.936746740113655,1.1984233592632245
Metro,Me-18,2020,0.1518223855880695,47.967877335134226,43.45201942949688,1.1039274575710931
Metro,Me-18,2021,0.15592309885175334,46.04613487218927,38.3696168078397,1.2000676238909194
Metro,Me-18,2022,0.15605219541077153,51.7590528165614,44.77831613830345,1.1558954708501559
Metro,Me-18,2023,0.13008772136715038,59.03164555826005,48.081194359201305,1.2277491510974323
Metro,Me-19,2019,0.11655730334462938,43.831619992262425,36.11310351492418,1.2137317407280843
Metro,Me-19,2020,0.10571668777326339,51.37366666830548,43.52329926442243,1.180371606393825
Metro,Me-19,2021,0.13689250351773785,49.68915994736966,42.209229183004574,1.1772107879993425
Metro,Me-19,2022,0.14267243624166462,55.48083945890572,46.293852369407176,1.1984493970428278
Metro,Me-19,2023,0.11681458785363119,49.02522060300337,42.32604134706389,1.1582755921114316
Metro,Me-20,2019,0.14711635016781305,45.735162216025714,37.66653671370178,1.2142120355702584
Metro,Me-20,2020,0.13707682687133557,51.020564999123394,44.495892492012,1.1466353890593997
Metro,Me-20,2021,0.12493579022656005,45.66818388647813,36.054769353585506,1.2666336439047725
Metro,Me-20,2022,0.14080832282054964,52.38018086116539,46.28813150301517,1.1316114770749255
Metro,Me-20,2023,0.1366429841576932,52.28119096256826,43.867015253159316,1.1918109919457753
Metro,Me-21,2019,0.1106508867952577,46.72422347241747,40.85522324405223,1.1436536080908493
Metro,Me-21,2020,0.16031395063195178,50.71200036703438,42.304739160107395,1.1987309548253846
Metro,Me-21,2021,0.12957579960122192,49.02149108598481,42.45428651026793,1.154688845710045
Metro,Me-21,2022,0.132857336418817,47.61404402308551,40.914860201381266,1.1637347357104764
Metro,Me-21,2023,0.13669881715396676,52.36291309588966,45.99206734663449,1.1385205344486728
Metro,Me-22,2019,0.11277518424060154,43.60733176690047,38.85770657299036,1.1222312280573845
Metro,Me-22,2020,0.12442537481391526,50.54086706479575,42.75172336611887,1.1821948470234032
Metro,Me-22,2021,0.12290681286895881,51.131512330039264,45.318462684292214,1.1282711129510998
Metro,Me-22,2022,0.1275130642602314,53.7573642599741,46.205957686935484,1.1634292838209854
Metro,Me-22,2023,0.13825586305332785,59.04653687045305,50.11544621310957,1.1782103389714451
Metro,Me-23,2019,0.1458163708752727,43.382919241641254,34.6297171753621,1.252765623870205
Metro,Me-23,2020,0.15540222601171844,48.19300831231749,40.770837085604875,1.1820460838498013
Metro,Me-23,2021,0.14241041890771425,47.73098215556005,40.921397463495545,1.1664064551592863
Metro,Me-23,2022,0.13560052350886137,49.3363519443672,42.94286160378907,1.1488836584661606
Metro,Me-23,2023,0.16268526283942633,57.03171545308781,48.207212679077934,1.1830535781596794
Metro,Me-24,2019,0.1622902098562909,44.29306810271628,36.75596686847273,1.2050578960747858
Metro,Me-24,2020,0.16284871318110133,48.32947617483556,42.462951206114376,1.1381563174976979
Metro,Me-24,2021,0.15267593273515645,48.3872553698344,43.26029089950256,1.1185143318208892
Metro,Me-24,2022,0.1621333846798271,56.135972763407814,48.173461295609485,1.1652883403776517
Metro,Me-24,2023,0.1551731178516688,50.195769268410515,41.60593214468236,1.2064570286241265
Metro,Me-25,2019,0.14666930533939704,45.71541688777605,42.891157101882726,1.06584713439147
Metro,Me-25,2020,0.1601128377121632,46.839335361698076,39.65962371832218,1.181033276925897
Metro,Me-25,2021,0.16684754732953677,46.08493057474227,39.71915447997632,1.16026967789496
Metro,Me-25,2022,0.12484652575256788,51.99997467318711,44.47887712100923,1.1690936920848065
Metro,Me-25,2023,0.12022040481316958,58.584727100122784,52.836289528465116,1.1087971472440499
Metro,Me-26,2019,0.1688208189234075,38.85559097532869,36.3260264814224,1.0696350451431824
Metro,Me-26,2020,0.1472292787888441,45.15466175123869,37.34898234225759,1.2089930948439673
Metro,Me-26,2021,0.16687636177410325,46.68605849436508,43.57822356504103,1.0713162372184715
Metro,Me-26,2022,0.13163747031481252,53.42310261584289,47.719364257769605,1.1195267046573156
Metro,Me-26,2023,0.1433661641528713,59.87663390095654,55.698347877822364,1.0750163367915238
Metro,Me-27,2019,0.11675664106538292,48.86475406143845,43.651717461779064,1.1194234019365643
Metro,Me-27,2020,0.12063935080943597,50.44366865325738,47.25366715141703,1.0675080198880331
Metro,Me-27,2021,0.12884813156825356,51.33175944348531,42.018801895244785,1.2216378651504212
Metro,Me-27,2022,0.11831891539590511,49.09566215773577,40.67935463855193,1.2068938308870731
Metro,Me-27,2023,0.12562998578441126,50.777995944019494,44.22040506746283,1.1482933244630478
Metro,Me-28,2019,0.12047040057801901,48.082845296017986,42.33765951907988,1.1356991822929887
Metro,Me-28,2020,0.1446480431636581,54.26413881419664,48.0535611179646,1.1292428188825792
Metro,Me-28,2021,0.11217220627034609,51.01546578970685,44.91045099035807,1.1359375081906766
Metro,Me-28,2022,0.13965771074372538,57.52883135997111,46.5531700059865,1.2357661433705416
Metro,Me-28,2023,0.15469707687409243,56.20349518093804,46.09194137946657,1.2193779107333511
Metro,Me-29,2019,0.15339838430538363,41.743090583423886,37.06464215888226,1.1262240278615634
Metro,Me-29,2020,0.12935890126403637,47.10726260446655,43.21951662212024,1.0899534813482046
Metro,Me-29,2021,0.0972080710688573,51.30416846657704,46.747859818167214,1.097465609466022
Metro,Me-29,2022,0.13237680673847482,54.189316224333794,46.298381120905795,1.170436523100478
Metro,Me-29,2023,0.10063342142918377,56.99282188233104,53.831451731861115,1.058727194767419
Metro,Me-30,2019,0.13128207740212613,50.521139842262926,45.0735975459942,1.1208588307314482
Metro,Me-30,2020,0.12942464538306803,44.94712102030314,41.02652354691136,1.0955625077252478
Metro,Me-30,2021,0.1538425787448167,47.7231043765415,39.51952222895292,1.207583029472417
Metro,Me-30,2022,0.14415288007353796,55.75077221017614,49.356852621398296,1.1295447187004344
Metro,Me-30,2023,0.12731012372478745,53.87771612936406,48.87758708864068,1.1022990155315058
Rural,Ru-01,2019,0.3440579686468104,45.05712442549503,35.17128510018709,1.2810770006597045
Rural,Ru-01,2020,0.3324632998289539,50.89204676338361,39.94773921586745,1.273965630154335
Rural,Ru-01,2021,0.3436950033862784,56.3236881864636,41.18689910531816,1.367514656600864
Rural,Ru-01,2022,0.3422039169075786,50.35517741663127,39.37691095412323,1.278799585759748
Rural,Ru-01,2023,0.3427065954350484,55.260442754412026,42.02218517935051,1.315030204130525
Rural,Ru-02,2019,0.31506576438294426,43.57794861415755,34.4420791837709,1.265253133576543
Rural,Ru-02,2020,0.3371238192804656,39.37962947141272,30.24101594360781,1.3021926758296156
Rural,Ru-02,2021,0.3221890097230678,54.02930869291491,41.511463370573495,1.301551530732473
Rural,Ru-02,2022,0.3482551268348915,53.6693528313178,41.4795175313339,1.2938760146083093
Rural,Ru-02,2023,0.3418224927852813,52.82283875393992,42.8570688856491,1.2325350316159374
Rural,Ru-03,2019,0.3621621436682197,43.73237086495504,34.06511120813903,1.2837877028420284
Rural,Ru-03,2020,0.34835286440907787,52.10641225151697,38.14974876125203,1.365838935863202
Rural,Ru-03,2021,0.32930115038828556,53.03272307685759,40.908815234485566,1.2963641888155133
Rural,Ru-03,2022,0.3625621490912745,57.63295160755666,45.595429090805354,1.2640072208286064
Rural,Ru-03,2023,0.34615166621780136,52.93092000373487,45.16927497419889,1.1718346162069129
Rural,Ru-04,2019,0.3564993399761855,41.63376108565397,33.49814897624782,1.2428675123265702
Rural,Ru-04,2020,0.32593662464979917,47.7983473458869,35.87593167299898,1.3323235137573026
Rural,Ru-04,2021,0.3493541319990699,50.30764132412723,40.925719939431794,1.2292426718107894
Rural,Ru-04,2022,0.30085935382083856,50.51781026942818,38.16279106206271,1.3237451680950947
Rural,Ru-04,2023,0.36761938350241663,57.521408756237946,46.01839627652893,1.2499655227137059
Rural,Ru-05,2019,0.3332221237204813,43.743105406685864,32.336257313614595,1.3527572156060441
Rural,Ru-05,2020,0.35001993827286243,46.245636173007384,33.918201356112775,1.3634460060976359
Rural,Ru-05,2021,0.3433516468677634,52.4383827597306,41.04920586582649,1.2774518204111134
Rural,Ru-05,2022,0.3297565080582831,54.56061104421596,45.50541564134333,1.1989915985877877
Rural,Ru-05,2023,0.3231847511235196,56.75715526114282,41.09040817342715,1.3812750416494337
Rural,Ru-06,2019,0.3536601974419255,45.51918258327957,37.65203649777847,1.2089434415045592
Rural,Ru-06,2020,0.3449369917685725,45.660377548967624,34.9563141601433,1.3062125869388412
Rural,Ru-06,2021,0.3604829577808339,46.225724316939534,34.95709358321533,1.3223560536261183
Rural,Ru-06,2022,0.3299787201194648,54.819339653754035,42.85117799228309,1.2792959778988164
Rural,Ru-06,2023,0.3057543476144294,54.84442915392761,41.78023822757539,1.3126882823212271
Rural,Ru-07,2019,0.3316264502476948,44.33597738136489,35.25128481722474,1.2577123815839222
Rural,Ru-07,2020,0.3460813090975369,46.816938085131234,38.3639688021773,1.2203361525639183
Rural,Ru-07,2021,0.35177448635752756,53.16047063008241,39.62290653215699,1.3416600467443918
Rural,Ru-07,2022,0.3269083751886898,53.48896709695411,41.55251579825614,1.2872618196368972
Rural,Ru-07,2023,0.3429327727530388,54.57178315513016,42.24521017920122,1.2917862859159768
Rural,Ru-08,2019,0.31688185895400073,44.613052694875606,34.3510785684922,1.298738047072443
Rural,Ru-08,2020,0.31220204596144996,47.29396581934616,38.42022665398434,1.2309652997437897
Rural,Ru-08,2021,0.3493920469042701,51.781652321905256,38.56045467323667,1.3428693401233391
Rural,Ru-08,2022,0.35721055014401254,59.72682094280571,47.02704055097981,1.2700527237740733
Rural,Ru-08,2023,0.31224018827966254,60.249811848843244,46.20399873278301,1.303995617290465
Rural,Ru-09,2019,0.3346573744178873,46.46908376995255,35.02694114220573,1.3266669099449167
Rural,Ru-09,2020,0.33330739641257917,48.795803177102634,36.80971797596263,1.3256228479926722
Rural,Ru-09,2021,0.32287953121458673,50.357439846710044,43.08022064610342,1.168922514589415
Rural,Ru-09,2022,0.341800693062379,53.61679331537333,42.09190308163208,1.2738030212459184
Rural,Ru-09,2023,0.32910774456731057,59.30991997819831,45.005865204360454,1.3178264590378763
Rural,Ru-10,2019,0.34501891751917496,51.07808502010423,41.37201319229219,1.2346047745537396
Rural,Ru-10,2020,0.3488267237249987,52.20177123367684,40.7687408196805,1.2804361916539058
Rural,Ru-10,2021,0.3377823293069158,50.08251332024977,41.29288320186799,1.2128606538664792
Rural,Ru-10,2022,0.36661119255307495,54.32792487657549,42.43771889702528,1.2801801390032692
Rural,Ru-10,2023,0.33391043667449527,50.71040231452654,38.78493090008432,1.30747692822153
Rural,Ru-11,2019,0.3685052714242073,50.27247104033558,39.83591097265369,1.2619887386244615
Rural,Ru-11,2020,0.35637006626142376,49.67056943676548,41.26035273992788,1.2038328840727284
Rural,Ru-11,2021,0.36384624528614384,55.132348640301586,43.84797661981653,1.2573521719901948
Rural,Ru-11,2022,0.3468231797110545,50.199972970109485,43.35944982607487,1.1577631444004384
Rural,Ru-11,2023,0.35612371596212594,55.21676009546248,43.19549377926262,1.2782990831782333
Rural,Ru-12,2019,0.311436739605578,48.51015501681954,37.378282803727906,1.2978165763137037
Rural,Ru-12,2020,0.3475989508496072,50.08617637071506,41.064029571973684,1.2197092417081985
Rural,Ru-12,2021,0.3445567629835327,54.54732192145165,40.96983470643231,1.3314020501256174
Rural,Ru-12,2022,0.3265252095001662,56.66328799617131,42.50614963834499,1.3330609447875066
Rural,Ru-12,2023,0.3472987542606892,57.997738996357164,45.70048884438063,1.2690835582492597
Rural,Ru-13,2019,0.33553689922435376,42.332925102166165,34.04835406853355,1.2433178125720024
Rural,Ru-13,2020,0.3426592856981742,49.04166738465431,39.89521498427319,1.2292618902789891
Rural,Ru-13,2021,0.36199291886307916,47.79410227562377,37.88082015144829,1.2616966075323073
Rural,Ru-13,2022,0.3266126039866802,54.35564501935164,42.92317942125478,1.266347128806486
Rural,Ru-13,2023,0.3775291803565781,57.61664718612273,47.50441510908967,1.2128693102275065
Rural,Ru-14,2019,0.3363095776971225,42.313867442141486,34.116235182742344,1.2402853719201088
Rural,Ru-14,2020,0.3468708889160149,47.34833196742962,37.401196193915254,1.265957690816655
Rural,Ru-14,2021,0.32728204516095183,47.03346733366256,36.21164154023454,1.298849357088768
Rural,Ru-14,2022,0.34414488485483485,56.52983125026435,44.061940043363045,1.2829628290227615
Rural,Ru-14,2023,0.34866892933509996,57.1978360427352,46.80804297654536,1.221965978611752
Rural,Ru-15,2019,0.33819449106551464,52.81303192176334,41.494622958628376,1.2727680879139407
Rural,Ru-15,2020,0.3416123133563014,44.49437637090116,36.10340432568862,1.2324149814105512
Rural,Ru-15,2021,0.3365643592279384,46.65719088400083,39.131360728063974,1.1923222197213177
Rural,Ru-15,2022,0.3369748923274157,57.71657353644397,47.93414757083537,1.2040805242474057
Rural,Ru-15,2023,0.33230823015665834,55.33735548733813,47.54579853687781,1.1638747731709034
Rural,Ru-16,2019,0.3762441901167493,45.006010476444416,34.891318051175524,1.2898913824474487
Rural,Ru-16,2020,0.3287634536977277,51.66482316875749,39.625777160314556,1.303818546188669
Rural,Ru-16,2021,0.34278010329067093,49.39025875862952,38.81250788404118,1.2725345887514181
Rural,Ru-16,2022,0.35543716213876897,52.973419416475046,43.63413704894154,1.2140361423226556
Rural,Ru-16,2023,0.35702346601728774,57.38321995372979,48.72924040597211,1.1775931550678775
Rural,Ru-17,2019,0.3403123458635502,39.95571893235767,32.326755229531955,1.235995343444068
Rural,Ru-17,2020,0.3339401297407621,52.19465666241844,42.75117098393243,1.2208941991796023
Rural,Ru-17,2021,0.3514452288276863,48.38423677069554,40.92094715852178,1.1823831101284648
Rural,Ru-17,2022,0.33160734584597135,54.557449829086536,43.06068388713861,1.2669898595219893
Rural,Ru-17,2023,0.35675338200442686,58.357151647819016,48.897568181181825,1.1934571353648156
Rural,Ru-18,2019,0.36296991710558013,40.988548022530196,33.4187084681157,1.2265150241110234
Rural,Ru-18,2020,0.3254885317669691,45.19519778230634,38.81676555940287,1.1643215793737964
Rural,Ru-18,2021,0.34700130982902017,50.68516926113275,38.370674005915696,1.3209350780056275
Rural,Ru-18,2022,0.3296513642026642,55.64613718565899,45.93584208493597,1.2113882027626393
Rural,Ru-18,2023,0.32811437641457863,57.34382221534063,47.13882034822594,1.2164882742446217
Rural,Ru-19,2019,0.33728701891489077,46.72783689711455,35.46821783162332,1.3174565781383072
Rural,Ru-19,2020,0.333937929483377,50.00034060001776,39.036262786301194,1.2808690440921033
Rural,Ru-19,2021,0.33030532192369966,49.886981265617436,40.07792981279643,1.2447494543415536
Rural,Ru-19,2022,0.3600468733069732,52.693036597565545,41.76613682565421,1.261621030873022
Rural,Ru-19,2023,0.3377031284223428,55.68177947614062,43.03746268755393,1.2937979146303928
Rural,Ru-20,2019,0.3313458215524192,48.30849292905935,36.64063097131908,1.3184405303192905
Rural,Ru-20,2020,0.32788467068488386,49.96313698408361,37.76560382965429,1.3229799584152706
Rural,Ru-20,2021,0.339054702669253,48.91700878285737,36.57266374077086,1.3375292849759028
Rural,Ru-20,2022,0.3460584057432133,50.537980960198816,39.03474391241995,1.2946922637327412
Rural,Ru-20,2023,0.3512290631308637,55.33160645121471,42.688636126747376,1.2961671177998972
Rural,Ru-21,2019,0.33335294515707076,46.75295600407087,37.81126411220728,1.2364822256491759
Rural,Ru-21,2020,0.3360618056763041,46.081123973527035,36.37517063549509,1.2668290806190974
Rural,Ru-21,2021,0.36019593345927464,54.69957117578463,46.734859607367035,1.1704233549716725
Rural,Ru-21,2022,0.3457288717096205,57.09213502435234,42.01748268188769,1.3587709539049282
Rural,Ru-21,2023,0.33399282664457525,52.460453325052356,39.5815361781499,1.325376890096852
Rural,Ru-22,2019,0.3416659765664807,44.53938163621417,33.34578370943287,1.3356825565810544
Rural,Ru-22,2020,0.32486863876189653,47.22317985358098,38.708059897232665,1.2199831244178962
Rural,Ru-22,2021,0.3619085397497695,52.98320605600875,41.31601142054626,1.2823891811991426
Rural,Ru-22,2022,0.3230136906045479,58.41624059857759,46.21528799974384,1.264002522258465
Rural,Ru-22,2023,0.33672848368611624,62.263505598350044,49.857626278674694,1.2488261123851707
Rural,Ru-23,2019,0.32172029371314315,37.96016024525061,29.33075276088801,1.2942102289263353
Rural,Ru-23,2020,0.3581349098622038,45.57317071211398,35.86342471494103,1.2707422973224243
Rural,Ru-23,2021,0.35865322107256437,50.84836301588189,40.16422230596266,1.266011392640188
Rural,Ru-23,2022,0.33882965940750165,54.838604715374366,41.199899677545766,1.3310373361239467
Rural,Ru-23,2023,0.3566941574410056,61.046899489730855,47.94115704044614,1.273371425688118
Rural,Ru-24,2019,0.32766925209778236,50.71913663886823,38.84492253752528,1.3056825274879138
Rural,Ru-24,2020,0.3351197203299099,46.8532415267578,37.828952581355814,1.238555083596199
Rural,Ru-24,2021,0.3550914167380174,51.42724147092647,42.22027990990848,1.2180696475879416
Rural,Ru-24,2022,0.3492921332381501,51.05516024846568,42.67042134215043,1.1965000260738623
Rural,Ru-24,2023,0.3294470866227578,61.03662780860727,47.93642258091168,1.2732829135420736
Rural,Ru-25,2019,0.37159653624776945,43.33132309753794,32.86867290793716,1.318316782028466
Rural,Ru-25,2020,0.31615655052100916,46.32922088877084,35.24891208510052,1.3143447030909612
Rural,Ru-25,2021,0.3299339046852755,53.290662623145764,42.99265065380574,1.2395295896562366
Rural,Ru-25,2022,0.34078417388279414,55.54996286820947,44.3218358271443,1.2533317231004375
Rural,Ru-25,2023,0.31694094694087366,60.51716338179106,45.60037378318394,1.327119897515138
Rural,Ru-26,2019,0.34950912990144145,45.01473524751045,37.087721418957194,1.2137368790874654
Rural,Ru-26,2020,0.3412178325716508,50.373191117572446,37.764453129061444,1.333878474167762
Rural,Ru-26,2021,0.32145778518729223,47.428698874841224,39.18230507004882,1.2104621917993281
Rural,Ru-26,2022,0.3220038948742347,61.44008335260927,50.24809642338997,1.2227345457013084
Rural,Ru-26,2023,0.3346931048269741,57.50772291908977,50.0167606555354,1.1497690407250583
Rural,Ru-27,2019,0.3548957908829861,46.50886199543944,36.3845271929569,1.278259347683439
Rural,Ru-27,2020,0.3650996296575418,47.67211396898303,37.60079156823476,1.2678486803255637
Rural,Ru-27,2021,0.32882811476584844,53.0741981820986,43.99447164184404,1.2063833523032619
Rural,Ru-27,2022,0.3719138846054296,48.368319877617886,37.992418906060536,1.2731045105923011
Rural,Ru-27,2023,0.33595953310730753,57.31036690981563,42.397098719058576,1.351752092509414
Rural,Ru-28,2019,0.32461763653705794,42.28972730413985,33.72635608312524,1.2539073951513915
Rural,Ru-28,2020,0.3328388060779977,45.679594740679626,36.69398240565409,1.2448797253917296
Rural,Ru-28,2021,0.3342623118358384,48.49613561945353,36.65976631700973,1.322870833384223
Rural,Ru-28,2022,0.333346006739153,57.89758772739305,45.946133418958624,1.2601188265279126
Rural,Ru-28,2023,0.3463253383481057,62.49711795023157,47.23401288376186,1.3231380129406043
Rural,Ru-29,2019,0.3660893933118257,47.63171645422347,34.88610935896081,1.3653490552390544
Rural,Ru-29,2020,0.358782260360261,42.98498193796949,34.36036768920698,1.251004713534297
Rural,Ru-29,2021,0.34232269003925253,51.981013915286546,39.204496375801085,1.3258941886923905
Rural,Ru-29,2022,0.3562120737115116,52.11321641936352,42.45244623956423,1.2275668668251154
Rural,Ru-29,2023,0.3583034667705837,55.36761012790045,41.729736453116026,1.3268142776340506
Rural,Ru-30,2019,0.3450907138095537,47.99322835224701,38.56878406802773,1.2443541976225234
Rural,Ru-30,2020,0.3415435473330528,48.007217710360166,36.19947205136114,1.3261855764704458
Rural,Ru-30,2021,0.35633145263954275,49.270812010547715,37.22553461791504,1.3235756723514136
Rural,Ru-30,2022,0.3571880271819985,47.05404464855676,39.138978067497604,1.2022297712374894
Rural,Ru-30,2023,0.32777602680813783,56.69239173737259,43.818810496779996,1.2937912073523448
