claimant_id,treatment_arm,burden_group,prior_filer,eligible_credit_k,wage_income_k,take_up,completed_filing,benefit_received_k
603,simplified_notice,high,1,2.191963535539241,17.699819378539914,0,1,0.0
604,simplified_notice,low,0,1.9108027810636785,22.86341849514017,1,0,1.9065090642363076
605,simplified_notice,low,1,1.0671660897511395,16.77249790704353,0,1,0.0
606,simplified_notice,low,0,1.610139320207332,24.791279990945466,1,0,1.678656067207575
607,control,low,0,2.2138997968437915,20.324164417608,0,0,0.0
608,reminder_letter,medium,1,2.6469547317866917,18.263191818468425,1,0,2.574299789428283
609,simplified_notice,medium,0,0.9753627737029769,16.76938554376976,0,0,0.0
610,simplified_notice,medium,0,1.2465552326662532,11.297803681570418,0,1,0.0
611,control,medium,1,2.0836304934680943,14.844893722370625,0,0,0.0
612,simplified_notice,low,0,1.4868227348712202,11.181125717735174,0,0,0.0
613,reminder_letter,high,0,2.5947205559981033,15.183477820490044,1,0,2.788112842512089
614,control,medium,1,2.06534714949901,14.628255929525427,0,0,0.0
615,control,high,1,2.3167920673771634,16.656617977981767,0,0,0.0
616,reminder_letter,low,1,1.8756195182346522,7.419596871544554,0,1,0.0
617,simplified_notice,high,1,1.523436826891201,19.47602456728062,1,0,1.2681150170069284
618,reminder_letter,low,0,2.750910381555678,22.136492564263378,1,0,2.924107531344066
619,reminder_letter,high,1,2.068757561983715,22.3645830811164,0,0,0.0
620,control,low,0,2.7200510715808415,22.103873984085997,1,0,3.030426333916972
621,control,medium,1,1.5755140755931785,14.914265511011282,1,0,1.5184009705315689
622,control,low,0,1.1552053722066469,19.931171401630642,0,0,0.0
623,control,low,0,2.5319181509875635,21.784497942288542,0,0,0.0
624,reminder_letter,medium,0,0.8437036853741013,18.11319130106003,0,0,0.0
625,control,low,0,2.8800697441616534,21.231562623537588,0,1,0.0
626,reminder_letter,medium,1,3.222953779330469,16.951358442773564,1,1,3.192795144352733
627,reminder_letter,low,1,1.2321589242361366,20.35638271275528,0,0,0.0
628,control,medium,1,1.0972315112070055,12.628357118138592,1,1,1.163395546071569
629,control,medium,1,1.8269862478008805,10.716527873491291,1,0,1.9002999147332165
630,reminder_letter,high,1,2.0105989810866185,16.241451536916493,0,1,0.0
631,control,medium,0,2.5450333177066553,16.872133247685493,1,1,2.7455240128762015
632,control,high,0,1.455948696448635,24.795771969046584,0,0,0.0
633,control,low,0,2.7898387865079135,18.413160726146607,1,1,2.8269582092355314
634,simplified_notice,medium,1,1.4841176836150582,15.884366678686323,0,0,0.0
635,reminder_letter,high,1,1.4941177795169454,21.166473773593523,0,0,0.0
636,reminder_letter,medium,1,2.252968974377222,17.212805297812913,0,1,0.0
637,reminder_letter,high,0,2.970629487703542,24.27071416757521,0,0,0.0
638,simplified_notice,medium,1,2.435037133460804,19.992873617559606,1,1,2.429015743929622
639,simplified_notice,medium,0,2.8595626239827427,21.17844138133776,0,0,0.0
640,reminder_letter,medium,1,1.4320639966900959,25.38610084744971,0,0,0.0
641,simplified_notice,high,1,2.859807783669586,20.869735826438543,1,0,2.752349869509149
642,reminder_letter,low,1,1.868363518946477,13.652500904934595,0,0,0.0
643,control,high,1,1.7624339639097775,13.6668856063151,0,0,0.0
644,reminder_letter,medium,1,2.1279649345036766,21.837283318955073,0,1,0.0
645,simplified_notice,low,0,2.152027778230658,10.310678285874637,0,1,0.0
646,reminder_letter,high,1,1.6975865701629382,7.599075900402429,0,1,0.0
647,control,medium,1,2.4469082041871246,18.81874569120799,1,0,2.355383482070852
648,control,low,1,2.564001516711736,16.174474806293837,1,0,2.1738082857453906
649,simplified_notice,high,0,1.398959018271237,17.277618950059555,0,1,0.0
650,simplified_notice,high,0,2.0611852719646793,22.76590034143595,1,0,1.9784506565276567
651,simplified_notice,medium,1,2.597187566855545,16.800272199432186,1,1,2.7983352837356987
652,reminder_letter,high,0,3.6405701752052515,15.485974582397956,1,0,3.6725817751694123
653,reminder_letter,high,0,0.8878772525052401,22.13521577462055,0,0,0.0
654,reminder_letter,low,1,3.3084344321958126,10.98730365362578,1,1,3.286178824549816
655,simplified_notice,medium,1,1.9392605098789344,15.829965221102503,0,1,0.0
656,simplified_notice,medium,0,1.0445860114969885,21.510992218474993,0,0,0.0
657,reminder_letter,low,1,2.3929751012790876,16.939166906360096,1,1,2.2995572361325727
658,control,low,0,0.4,14.338258227414933,0,0,0.0
659,reminder_letter,high,1,2.972247244286148,23.235301184301232,0,1,0.0
660,simplified_notice,low,1,2.968943084124884,14.495481840960057,0,0,0.0
661,control,medium,0,1.0052551652520108,16.01681076949527,1,0,0.912065778881918
662,simplified_notice,medium,0,1.684614331068612,16.54315437328554,0,0,0.0
663,control,medium,1,1.0804379863153637,13.905506549886702,0,1,0.0
664,reminder_letter,medium,1,2.364844666929555,12.84173373244989,0,1,0.0
665,control,high,1,2.6874277948034964,11.418399601247467,1,0,2.891667971652548
666,reminder_letter,medium,0,2.4176248044439896,16.645904804096265,1,0,2.605930162999795
667,reminder_letter,medium,0,2.8818011553627065,18.453491793918094,0,0,0.0
668,reminder_letter,low,0,2.600229487244161,10.909489789401757,1,0,2.2912556216966733
669,reminder_letter,high,1,0.9442696682520959,17.383971605200415,1,0,0.6873800007705249
670,reminder_letter,high,1,0.6989298903322905,16.768503677976938,0,0,0.0
671,simplified_notice,medium,0,3.1118221197150886,14.047736492501418,1,0,3.0402803798449773
672,reminder_letter,low,0,1.8651052760554014,10.906271869198703,1,0,1.5563701131940475
673,reminder_letter,high,1,1.164321914943985,23.93916998283041,1,1,1.0852285792713852
674,control,high,1,2.1161873425979523,13.094279350908632,1,0,2.2112256674290123
675,reminder_letter,low,1,1.8276385189191324,13.390264639519526,0,0,0.0
676,simplified_notice,low,0,0.8459568595629525,11.847885272514105,1,0,0.6142061714425643
677,control,medium,0,2.3503661412832426,8.760655626188358,0,0,0.0
678,control,medium,1,2.884721565314207,10.944066564783533,1,0,2.89175804675799
679,control,high,1,2.7092494588227423,16.136077396761564,0,1,0.0
680,simplified_notice,high,0,1.3739776750753614,19.952960131320634,0,0,0.0
681,control,medium,1,1.4929795415001057,13.470533380604365,1,0,1.4901325862194454
682,simplified_notice,low,1,1.7099888517492061,9.154696732975278,1,1,1.397523414999243
683,simplified_notice,medium,1,2.509015965876917,18.036974987528232,1,0,2.590136625452243
684,reminder_letter,low,1,1.8518895258373624,22.585986615877474,1,0,1.488456268185486
685,reminder_letter,medium,1,1.634613135560027,21.267403132168155,0,0,0.0
686,reminder_letter,low,1,2.892268155815751,20.435969934005335,0,1,0.0
687,reminder_letter,medium,1,1.358368237160317,17.452178878959778,1,1,1.2517868806187213
688,reminder_letter,medium,0,1.1252523645946608,13.927995624362758,1,0,1.2433847938366334
689,simplified_notice,high,1,1.5757453623056075,18.99343792149807,1,1,1.2172136133014306
690,control,medium,0,2.706116562862438,17.289831543375477,1,0,2.640800198035411
691,control,low,1,2.1379062634389876,19.763763446318052,1,1,1.9557070251282045
692,reminder_letter,low,1,3.0344233848317486,18.25642479075117,0,1,0.0
693,simplified_notice,medium,1,1.187552671530475,14.822712214865552,1,1,1.0448373999442366
694,control,medium,1,2.5399117322451894,15.406119400824615,0,0,0.0
695,control,medium,0,1.5341756925828733,9.746088802915578,0,0,0.0
696,reminder_letter,low,0,3.0184901650012943,17.636009816570706,1,0,2.6723097096724033
697,reminder_letter,low,1,1.3565933153445584,12.529359723435565,1,0,1.4062520563056635
698,reminder_letter,medium,1,1.89836775503318,27.58595014872059,0,0,0.0
699,control,high,0,3.3987475311473534,22.067542429520675,1,0,3.0873181272211285
700,reminder_letter,high,1,1.5131998576873193,11.526224024169744,0,1,0.0
701,control,low,1,1.092209471478584,15.567813716790385,0,0,0.0
702,reminder_letter,medium,1,1.4110994017794978,16.843936974955124,0,1,0.0
703,simplified_notice,medium,1,2.0469143668866416,23.328549071495388,0,0,0.0
704,reminder_letter,high,1,1.4211313837752084,22.847915813032273,1,0,1.359430938872547
705,control,medium,0,2.540673095246677,15.428691552158172,1,1,2.6384902514372217
706,simplified_notice,medium,0,1.3549893572792944,19.79143891525427,1,0,1.3832659947246333
707,simplified_notice,medium,0,2.5783136672523295,23.33237737849239,0,1,0.0
708,reminder_letter,high,0,2.8365354653757593,20.159687955210302,1,0,3.0284949612130965
709,control,medium,0,1.4884412188389424,7.020458660912389,1,0,1.4842341542713462
710,simplified_notice,high,0,2.587033109434582,12.349461976361994,1,0,2.6938000380296145
711,simplified_notice,medium,0,2.231210593490355,15.512438502352532,0,0,0.0
712,reminder_letter,medium,1,1.9223827073721333,12.679419560057468,0,1,0.0
713,control,high,1,1.377246071535647,14.462154023599876,0,1,0.0
714,control,medium,0,1.3574165425983593,22.590741074032827,0,0,0.0
715,simplified_notice,low,0,2.570502942842624,18.68038810547138,0,0,0.0
716,control,low,1,1.5859381577250011,23.49039612650835,0,0,0.0
717,control,low,1,1.1733041265482136,22.022427895931294,1,0,0.9742792431973799
718,reminder_letter,medium,1,2.051646595379088,23.65132527988508,0,1,0.0
719,reminder_letter,medium,1,1.6445173610726864,17.920104901063546,1,0,1.615231988840685
720,simplified_notice,medium,0,2.1245432192853126,16.874996749226362,1,1,2.0580506100155356
721,simplified_notice,medium,0,0.6540870558997263,20.746746639540493,1,1,0.7966529805062883
722,reminder_letter,low,0,1.915615467116904,25.453824381892524,0,0,0.0
723,reminder_letter,high,0,3.7928493631446223,20.525154737425744,0,0,0.0
724,control,high,0,1.2453533930696388,16.758733451377598,0,0,0.0
725,control,medium,0,0.4,23.414059766759134,0,0,0.0
726,simplified_notice,low,0,1.6741650495284919,24.655519132443246,1,0,1.6455336987178535
727,simplified_notice,medium,1,2.1245908484318092,17.00111977624947,0,0,0.0
728,simplified_notice,medium,1,2.306886377933153,20.09314846855849,0,1,0.0
729,reminder_letter,medium,1,2.2013144572384182,6.507350381532005,0,0,0.0
730,reminder_letter,high,1,1.844292707256478,15.60464257488886,1,1,1.8945480706777682
731,simplified_notice,high,0,1.3269143484471133,14.079211977862917,0,0,0.0
732,simplified_notice,high,1,2.0064891532425695,27.483559346286413,0,1,0.0
733,control,high,1,2.6194030270127846,17.751095755890066,1,0,2.5687717857092167
734,control,high,0,2.2712614245726646,20.888067237508103,0,0,0.0
735,simplified_notice,low,1,2.160948357081806,27.0471643029019,1,1,2.165240533341844
736,control,high,0,2.569978432981013,24.681054626124972,0,0,0.0
737,control,medium,1,2.696563126142192,16.352542892558308,1,1,2.8920138769827712
738,simplified_notice,low,1,1.4423475267069212,11.822696939196721,1,0,1.1904209388206173
739,simplified_notice,medium,0,1.492577859232998,13.475235649723293,0,1,0.0
740,reminder_letter,low,1,3.355082547734934,22.94717627014391,0,0,0.0
741,reminder_letter,medium,0,2.4365173669248397,16.276205759874884,0,0,0.0
742,simplified_notice,medium,0,1.8836720894593464,15.711191688462986,0,0,0.0
743,control,high,1,3.054862543367537,7.869229701669855,0,0,0.0
744,control,low,0,2.7555651050083587,10.892053219547986,1,1,2.781672686893027
745,reminder_letter,high,1,2.537976275603132,22.1541601734984,0,1,0.0
746,reminder_letter,high,0,1.4354394222875761,16.736406479776676,1,0,1.0907895510761667
747,reminder_letter,medium,0,1.8638298043028139,11.489274830983888,0,1,0.0
748,simplified_notice,medium,0,3.054262571540937,14.735461683873131,1,0,3.330028191778405
749,simplified_notice,high,0,3.1363601821544207,17.89955994979412,0,0,0.0
750,simplified_notice,medium,1,0.6396779508153325,10.952564645517123,1,0,0.7130741661991334
751,reminder_letter,high,0,1.324870293000862,22.5059964717738,0,0,0.0
752,reminder_letter,medium,1,1.0045939658716436,15.51431184377159,0,1,0.0
753,reminder_letter,medium,1,1.5166866276207567,17.663614801395887,0,0,0.0
754,control,high,0,2.303383811301731,19.550221940321144,1,1,2.2019620099605715
755,simplified_notice,low,0,1.9642232976835163,11.522452061127844,0,0,0.0
756,simplified_notice,low,1,1.7557938980189005,18.206132180592693,0,0,0.0
757,simplified_notice,medium,0,1.6331519340365972,15.76757755317786,1,0,1.7536508617089421
758,reminder_letter,medium,0,3.0888885165437032,16.951331065193116,1,1,3.006743475643499
759,reminder_letter,high,1,2.045446029997027,13.700024818675336,0,1,0.0
760,reminder_letter,low,0,2.1156740681341955,23.3561651004542,0,0,0.0
761,control,high,0,1.753971076446645,14.876717053088049,0,0,0.0
762,simplified_notice,low,0,2.5183465899840263,10.755463570449763,1,1,2.4709298140260323
763,simplified_notice,high,1,2.4211840930597233,16.504402059204523,0,0,0.0
764,simplified_notice,low,0,2.939791950528262,22.811098440198634,0,1,0.0
765,reminder_letter,high,1,1.8966825137914605,15.305645648990328,1,0,1.671881913921179
766,simplified_notice,medium,1,1.058283642088032,11.67919685411314,0,0,0.0
767,reminder_letter,medium,0,0.8130999525545328,19.257252008307088,1,0,0.4942898066278574
768,reminder_letter,low,1,2.8848663195166577,10.524392931822202,0,1,0.0
769,reminder_letter,medium,1,3.3407663114203743,12.267780421559785,0,0,0.0
770,simplified_notice,low,0,1.7764277237397725,15.905710096935726,0,1,0.0
771,simplified_notice,medium,0,3.59340426957586,19.54108647177548,0,1,0.0
772,control,low,1,3.206966115929806,22.234577028718732,1,0,3.622025036771888
773,reminder_letter,low,0,2.9992329847660044,9.81254196571747,0,0,0.0
774,reminder_letter,low,0,2.2986275223559414,20.93656113368769,1,1,2.1875129166440255
775,simplified_notice,medium,0,2.0672972480699707,14.793864613617217,1,0,2.1873734975413055
776,reminder_letter,medium,1,2.559663695794373,10.471860548496196,0,1,0.0
777,simplified_notice,high,1,1.4955404515926811,21.01730495425005,0,0,0.0
778,reminder_letter,low,1,1.4504269206786673,15.605714063624145,0,0,0.0
779,control,high,1,2.252652548097537,14.01025033899094,1,1,1.8448499518395527
780,simplified_notice,medium,0,2.7566417533122376,16.126400360170976,1,0,2.9318517531036767
781,control,high,0,0.4,25.62287892864366,0,0,0.0
782,reminder_letter,high,0,3.0066265878261085,16.364204495617614,0,0,0.0
783,reminder_letter,high,0,2.9542143386374997,16.96839737592876,0,0,0.0
784,control,medium,0,1.7751331102993295,20.688211118820803,1,1,1.8313010171815551
785,simplified_notice,low,1,1.420491219008075,18.519650591146767,0,0,0.0
786,simplified_notice,medium,1,1.1417407251749374,19.511212445023403,1,0,1.0808856707187466
787,reminder_letter,high,1,1.2802624456616538,18.511217520364482,0,0,0.0
788,reminder_letter,high,1,0.4,23.321777774507424,1,1,0.46347791008744654
789,control,medium,1,1.2572877398205526,14.385909704683634,0,1,0.0
790,simplified_notice,low,1,1.9485446470697272,13.61313576293707,0,1,0.0
791,reminder_letter,high,1,2.6698715206013786,27.43277592005142,1,1,2.741860922106359
792,control,high,1,2.027245165757423,23.58386732400893,0,0,0.0
793,simplified_notice,low,1,1.8352343247263625,14.712072792203164,0,0,0.0
794,control,medium,0,1.6697669082194666,18.945345389587626,0,0,0.0
795,control,low,0,2.46343939997106,24.73233038098568,1,1,2.2684503573856962
796,simplified_notice,low,0,1.9793414300785162,6.841664444669146,1,0,1.9002637835016916
797,control,high,0,2.7402030489141893,12.097846974467734,0,1,0.0
798,simplified_notice,medium,1,2.94536912933329,16.18537088040809,1,1,2.8906885611775555
799,control,high,1,2.0702317344026513,11.598408015396888,1,1,2.0788880052157586
800,control,medium,0,2.0108749330075755,21.154698174538364,0,0,0.0
801,control,medium,1,2.162707198887167,22.685558286194826,0,0,0.0
802,control,low,1,1.7238045012942456,25.78859318976328,1,0,1.9487901278189936
803,control,high,0,2.3166318701050446,14.76527866999562,0,0,0.0
804,control,medium,0,0.7552190134214369,9.486304626733101,0,0,0.0
805,control,medium,0,4.017403569901992,6.338607509940173,0,0,0.0
806,reminder_letter,high,1,2.482911682761519,17.286002070107575,0,0,0.0
807,reminder_letter,medium,1,2.8835623667356067,8.163839660985067,0,1,0.0
808,reminder_letter,high,1,3.7191724627331633,22.68648348576857,1,1,3.6540759978663218
809,reminder_letter,medium,1,2.4086213029043804,11.474373072381889,1,1,2.238664089513122
810,reminder_letter,high,0,2.1828833524737545,18.124755525553056,0,0,0.0
811,control,low,0,2.3225583436383115,14.542000483757754,1,0,2.3579957563696214
812,control,high,0,1.57145008131161,15.126684135642034,0,0,0.0
813,reminder_letter,high,0,1.4815022945431582,17.022582283752094,0,1,0.0
814,control,low,1,2.830918440233261,19.958151210189193,0,1,0.0
815,reminder_letter,medium,1,1.0981203145421479,24.248254335890245,1,0,1.3320440439975478
816,reminder_letter,low,1,0.7950334429133887,27.571582980182352,0,1,0.0
817,control,low,1,3.4569094743567628,12.834441547275576,1,1,3.1723306840679384
818,control,medium,1,1.8043638395987178,16.856013094705485,0,0,0.0
819,simplified_notice,low,0,2.9747693677999254,11.370362276679963,1,1,3.0344302406466284
820,reminder_letter,low,0,2.2213099224619786,19.842133450995554,1,1,1.8852709299480288
821,simplified_notice,medium,1,2.3870310527357934,15.847168354844001,1,0,2.6209244598668766
822,control,high,1,2.283834948765867,24.853148888658744,1,0,2.2724779594722166
823,control,medium,1,3.806816314961145,15.952121664868088,0,0,0.0
824,control,medium,1,1.80600431941012,12.201874502950076,1,0,2.052851205027535
825,reminder_letter,low,1,1.5033041948928823,26.52974015904988,0,1,0.0
826,control,medium,0,1.966279358511005,10.751666749500975,0,1,0.0
827,reminder_letter,medium,1,2.1308921575994457,21.925702757698406,0,0,0.0
828,simplified_notice,medium,1,1.2354423728463821,28.21029045231043,0,0,0.0
829,control,low,1,0.4,16.951380413645495,0,1,0.0
830,control,low,0,0.5156091802199323,25.19415043830407,1,0,0.39427939995419997
831,reminder_letter,high,0,2.2844360045912424,21.919320113399934,0,0,0.0
832,reminder_letter,low,1,1.797266221782879,16.145480608245872,0,1,0.0
833,simplified_notice,low,1,2.209124432466653,14.559841847077019,1,0,2.3971877523826817
834,control,medium,0,1.8135018484421097,21.444112833272147,1,1,1.3534638138716026
835,control,high,0,1.8928873288028645,17.623284888812158,0,1,0.0
836,control,high,1,2.132332570374722,13.585720786060717,0,0,0.0
837,reminder_letter,low,1,1.9541254596080804,9.939194587205405,0,1,0.0
838,reminder_letter,high,0,0.7080178834679054,13.345051801851955,1,0,0.5426145990329868
839,control,medium,0,0.4,24.551918747442695,0,0,0.0
840,control,high,1,1.731225377714165,20.84034889096454,0,0,0.0
841,simplified_notice,medium,1,2.012127452942441,13.793885497442153,0,1,0.0
842,reminder_letter,low,1,2.3704409010934024,18.060481429843726,0,1,0.0
843,simplified_notice,high,0,1.394696245691456,24.66694507797799,1,1,1.0443258146507706
844,control,low,1,1.7498052866435474,14.892405858469933,0,1,0.0
845,reminder_letter,high,1,0.7519668845853005,19.85911516401262,0,1,0.0
846,control,medium,1,2.07910782682999,22.48014296539669,0,1,0.0
847,reminder_letter,medium,1,0.8812058407395287,21.078557002302514,0,0,0.0
848,control,low,0,1.8447481428788235,14.640627050914773,1,0,1.8774928355219267
849,reminder_letter,high,1,1.5567700316783748,14.931317992037707,0,1,0.0
850,simplified_notice,medium,1,2.0648704799969906,11.631685811666399,0,0,0.0
851,control,high,1,2.0598225360619526,19.183692120494655,0,0,0.0
852,simplified_notice,medium,1,1.4511228519919674,10.575041143804178,1,1,1.2554373620380117
853,simplified_notice,medium,1,1.6839825318911816,8.604508267824915,1,1,1.7183761065242296
854,control,medium,1,1.9855481084028344,15.169653495793309,0,0,0.0
855,control,medium,1,2.8310534202631468,20.045952347575835,0,0,0.0
856,simplified_notice,medium,0,2.2944668710156617,21.123290174103964,0,0,0.0
857,reminder_letter,medium,0,3.4313697730264687,16.248529185780374,0,0,0.0
858,control,low,0,1.3219985803796703,21.764090960870604,1,0,1.0531831231340014
859,reminder_letter,high,0,2.8713485998162556,21.188247571661623,0,0,0.0
860,control,low,1,3.654065895204,23.418130199427143,0,1,0.0
861,simplified_notice,low,1,1.9783067766928495,16.118056648618794,1,1,1.9529185931966055
862,reminder_letter,medium,0,2.224119374986139,19.79577708826932,1,0,2.2340132705813893
863,reminder_letter,low,1,2.138587516137074,20.315043390099945,0,0,0.0
864,simplified_notice,high,1,2.5282945941942874,17.495735103341193,1,0,2.5098437987724815
865,reminder_letter,medium,0,3.2590750931625614,24.251409201438218,0,1,0.0
866,simplified_notice,medium,0,2.7625186284249823,14.37843383295766,1,0,2.6041602677237097
867,control,low,1,2.238895018638439,12.659491716695921,1,1,2.2709620208562087
868,reminder_letter,medium,1,1.9790419780598736,15.477633121884189,1,0,2.048044604908048
869,control,medium,1,2.009612132256983,22.217749371315595,0,1,0.0
870,simplified_notice,low,1,1.3370699266745474,19.660497204940285,0,1,0.0
871,reminder_letter,low,0,1.5719484832337867,9.30531449026989,1,0,1.809110476820717
872,control,medium,0,1.4016277202694345,23.24670411251923,0,0,0.0
873,simplified_notice,low,0,3.9220636733404746,21.739881581950925,1,1,3.9309348150758767
874,simplified_notice,high,0,2.641996702342805,13.402896067722025,1,0,2.4286744089643957
875,reminder_letter,medium,1,1.472449760810533,15.446617644177365,1,0,1.5710816253466033
876,control,medium,1,2.3012480758582456,21.600193039754835,1,0,2.373843417996077
877,control,low,0,0.9468188309530245,16.81041942193271,0,0,0.0
878,reminder_letter,medium,0,1.0016236764445785,13.492163281342075,0,0,0.0
879,control,medium,1,1.3641777739117817,10.731920325161084,1,0,1.7346486646103434
880,reminder_letter,low,1,2.5076661028266143,13.285738053735077,1,0,2.4027699766286763
881,simplified_notice,medium,1,2.4010467636335435,16.994862443334135,1,1,2.3330755791019318
882,reminder_letter,medium,0,1.4030662990554097,12.506013488755256,0,0,0.0
883,control,medium,0,1.6079036684293304,14.579545718009319,1,1,1.7040837699006193
884,simplified_notice,high,1,1.8256449259665557,11.354656420324805,1,1,1.8925461565295167
885,control,low,1,1.5187777685425417,17.962396435466285,0,1,0.0
886,simplified_notice,medium,0,2.046281069935299,16.62921504941558,0,0,0.0
887,simplified_notice,low,1,2.5955531706461206,16.49860962413837,1,1,2.9495901903908925
888,control,high,0,2.4120704359441363,4.8480359829575175,0,1,0.0
889,reminder_letter,low,1,1.959816708953702,23.020194517885212,1,0,2.116634813111103
890,simplified_notice,low,0,1.6767068039598614,23.284771861327588,1,1,1.5950097793710196
891,reminder_letter,medium,1,2.0148628791558685,26.348965589455393,0,0,0.0
892,reminder_letter,high,0,0.9125320770965297,18.091767742170674,0,0,0.0
893,control,low,1,2.3655024309821044,21.9890493299245,0,0,0.0
894,simplified_notice,medium,0,1.171459828140167,15.077026280372673,0,1,0.0
895,simplified_notice,medium,1,3.137658356427971,8.701792057439405,0,1,0.0
896,simplified_notice,high,1,1.865446766214162,27.238311405816663,0,0,0.0
897,simplified_notice,low,1,1.7597129511034242,16.95656947354455,1,1,1.658401943341208
898,simplified_notice,medium,0,2.189331650026107,20.838071810579827,0,0,0.0
899,simplified_notice,low,1,3.5442201461505194,29.741254649683558,1,1,3.3796226212703364
900,control,medium,0,3.4721430124169514,24.376414845562866,0,0,0.0
901,reminder_letter,high,0,0.7838015585919906,7.531122200950669,0,0,0.0
902,reminder_letter,medium,0,1.7124107977315663,13.449055155479503,0,1,0.0
903,reminder_letter,low,0,1.6740405768412747,20.416038808496253,0,1,0.0
904,reminder_letter,low,1,2.181023390574321,21.81120171934738,0,1,0.0
905,simplified_notice,low,1,2.055666021766289,14.622626170981583,0,1,0.0
906,reminder_letter,medium,1,2.765904278096026,9.908727597703061,1,1,2.6412145531128277
907,reminder_letter,medium,0,1.0614736128807918,11.571047449079344,0,0,0.0
908,simplified_notice,high,1,2.2394329176157903,14.17492270796242,0,0,0.0
909,reminder_letter,high,0,2.350491364480651,20.339753620942833,0,0,0.0
910,reminder_letter,low,1,2.0391019205643626,17.270899782864884,1,0,2.3442041984423563
911,reminder_letter,medium,1,1.694058913080437,9.258746207116745,0,0,0.0
912,simplified_notice,high,1,2.434492270616545,10.691864593557288,1,1,2.5694385574068614
913,control,high,1,4.27398326236967,17.12205618879555,1,0,4.102207618417992
914,control,medium,1,0.7231104435137585,10.859917172345314,0,0,0.0
915,reminder_letter,medium,1,1.6213338045315444,13.93700650005578,0,0,0.0
916,reminder_letter,low,1,3.001703235909318,18.138486798611652,1,0,3.100747633775978
917,simplified_notice,medium,1,2.8810931439225853,8.635760607012438,0,1,0.0
918,reminder_letter,high,1,2.208200886344948,9.631351273232436,1,0,2.151847674678572
919,reminder_letter,high,1,2.0233691358432555,30.049976266596445,1,0,1.8791556687376902
920,control,high,0,2.729590000922228,13.173332486157193,0,1,0.0
921,simplified_notice,low,0,1.1761564291471662,18.404939024540955,0,1,0.0
922,reminder_letter,medium,0,2.0425147216548583,11.786395170609412,1,0,2.0678714590463234
923,simplified_notice,medium,1,3.254155078751582,20.494795835517227,1,1,3.596566693571537
924,reminder_letter,medium,0,1.7397874706832095,15.303713679637557,0,0,0.0
925,simplified_notice,low,1,2.7442631321821347,25.018159756118507,1,0,2.740614590600321
926,simplified_notice,medium,0,1.72536876791384,11.36234744179521,0,1,0.0
927,simplified_notice,medium,0,2.537973914403973,16.811265166027002,0,0,0.0
928,reminder_letter,low,0,2.1053560587301234,15.188980135642026,1,0,2.1983688192836697
929,control,medium,0,3.5908944340469375,15.428896645400057,0,1,0.0
930,simplified_notice,high,1,1.668401646735192,22.03317331967029,1,1,1.6113760216237125
931,simplified_notice,high,1,1.1613209445847286,15.90791536979265,0,0,0.0
932,simplified_notice,medium,1,1.9465897602443079,8.582970290016164,1,0,2.1638307928653098
933,control,high,0,2.535734716073766,23.202126824023228,1,0,2.0922446889959745
934,control,low,1,1.7327159325691435,17.802455048332106,0,0,0.0
935,control,low,0,1.6990621721166308,25.050214943074494,0,0,0.0
936,control,low,0,2.818369831685583,26.896082396898738,1,1,2.6456668946718573
937,reminder_letter,high,0,2.1331522849476756,19.96316684723172,0,0,0.0
938,control,high,1,1.29979181243441,8.353314337782646,0,1,0.0
939,control,medium,1,2.0006928605061374,13.634506080411729,0,1,0.0
940,reminder_letter,high,1,3.294736287057198,13.299515018193347,1,1,3.3138058341274372
941,control,high,0,1.7198412659621831,23.803461683074097,1,0,1.7903567633893906
942,reminder_letter,high,0,2.292833922342875,20.707106289139496,1,0,2.3904390082969056
943,simplified_notice,medium,0,1.425726934873099,23.739657427954914,1,1,1.6764432010651724
944,control,medium,1,1.8286471064373413,20.60289493147129,0,1,0.0
945,reminder_letter,medium,1,3.020292752397806,13.479938498050567,0,1,0.0
946,simplified_notice,medium,1,2.4828648878489497,15.288245776710419,1,1,2.5195934154457693
947,simplified_notice,medium,1,2.7289202437739397,17.89999609499609,1,1,2.5849102436490106
948,control,low,0,2.963850048275945,20.127299820495853,1,0,2.8796371532802323
949,control,medium,0,2.0377801164731437,22.377453546509063,1,0,2.1081710832309817
950,reminder_letter,high,1,2.4941308448590997,11.25044667693258,0,1,0.0
951,simplified_notice,low,0,2.539111829533087,12.261458804197112,0,0,0.0
952,reminder_letter,high,1,3.2825650117719167,16.370194616487634,0,1,0.0
953,reminder_letter,low,0,2.887974760698793,21.55972044406507,1,1,3.000611530850564
954,reminder_letter,low,0,2.32528801203226,6.9163185589754725,1,0,2.5150413110945915
955,reminder_letter,medium,0,1.5261470981114627,16.43260435239581,1,0,1.6417575836253622
956,simplified_notice,low,1,1.9966556889343716,14.058803071847814,0,1,0.0
957,control,low,0,3.003743974955973,12.195972798854864,1,0,2.8669953209367134
958,simplified_notice,high,0,3.0836938344672085,15.999849478562584,1,0,3.0022672565043793
959,reminder_letter,high,1,3.3831046107930347,14.531816596419993,0,0,0.0
960,control,high,0,3.741035964041746,10.601000145603479,0,0,0.0
961,reminder_letter,high,0,3.2150225054912616,18.767553643070926,0,0,0.0
962,reminder_letter,medium,1,1.4293761172871142,19.977221762819436,1,1,1.0765556561214522
963,reminder_letter,high,1,2.643395225783589,15.903504824321136,1,1,2.683805490474816
964,control,medium,0,2.8768457011985396,14.425893634162303,0,0,0.0
