application_id,firm_id,firm_name,segment,signal_group,resume_quality,test_score,referral_signal,callback,true_gap,signal_label
596,7,firm_07,logistics,0,0,-0.03495767361504206,1,1,-0.19680163727642172,group_0
597,7,firm_07,logistics,0,0,-0.13248820988923604,0,0,-0.19680163727642172,group_0
598,7,firm_07,logistics,1,0,1.0082322267420607,0,0,-0.19680163727642172,group_1
599,7,firm_07,logistics,1,0,-0.49307648080282634,0,0,-0.19680163727642172,group_1
600,7,firm_07,logistics,0,0,1.6379650779329642,0,0,-0.19680163727642172,group_0
601,7,firm_07,logistics,1,1,0.23560661066010874,0,0,-0.19680163727642172,group_1
602,7,firm_07,logistics,1,0,0.12647835936534838,0,1,-0.19680163727642172,group_1
603,7,firm_07,logistics,1,0,1.1546709806558662,1,0,-0.19680163727642172,group_1
604,7,firm_07,logistics,1,0,-0.01118175631806493,0,0,-0.19680163727642172,group_1
605,7,firm_07,logistics,1,0,-0.22002878909343881,0,0,-0.19680163727642172,group_1
606,7,firm_07,logistics,0,1,0.3604551101468554,1,1,-0.19680163727642172,group_0
607,8,firm_08,logistics,0,0,-1.0884583045140364,0,0,-0.2344764723215469,group_0
608,8,firm_08,logistics,0,0,-1.497532291299645,0,0,-0.2344764723215469,group_0
609,8,firm_08,logistics,0,0,0.45521292180074613,0,0,-0.2344764723215469,group_0
610,8,firm_08,logistics,1,0,-0.3338721877718546,0,0,-0.2344764723215469,group_1
611,8,firm_08,logistics,0,1,-0.6474664590837853,1,0,-0.2344764723215469,group_0
612,8,firm_08,logistics,1,0,-1.0763746423628724,0,0,-0.2344764723215469,group_1
613,8,firm_08,logistics,1,1,-0.40908902301396693,0,0,-0.2344764723215469,group_1
614,8,firm_08,logistics,0,0,1.3497778499790016,0,0,-0.2344764723215469,group_0
615,8,firm_08,logistics,0,0,0.31141985207044914,0,0,-0.2344764723215469,group_0
616,8,firm_08,logistics,1,0,1.2393828814250438,0,0,-0.2344764723215469,group_1
617,8,firm_08,logistics,1,0,0.8355855251887039,0,0,-0.2344764723215469,group_1
618,8,firm_08,logistics,1,0,0.7545020198548611,0,0,-0.2344764723215469,group_1
619,8,firm_08,logistics,0,0,1.5344271017299405,0,1,-0.2344764723215469,group_0
620,8,firm_08,logistics,1,0,0.669444990753647,1,0,-0.2344764723215469,group_1
621,8,firm_08,logistics,0,0,-0.703375533809905,0,0,-0.2344764723215469,group_0
622,8,firm_08,logistics,1,1,0.9660306649386075,0,0,-0.2344764723215469,group_1
623,8,firm_08,logistics,1,1,1.0645243466333925,0,0,-0.2344764723215469,group_1
624,8,firm_08,logistics,1,1,1.9685131113946914,0,0,-0.2344764723215469,group_1
625,8,firm_08,logistics,1,1,-0.32868832758113115,0,0,-0.2344764723215469,group_1
626,8,firm_08,logistics,1,1,1.8513805491122453,0,1,-0.2344764723215469,group_1
627,8,firm_08,logistics,0,0,-0.1185938706362911,0,0,-0.2344764723215469,group_0
628,8,firm_08,logistics,1,1,-0.7413162082839428,0,0,-0.2344764723215469,group_1
629,8,firm_08,logistics,0,1,2.1993608686730157,1,0,-0.2344764723215469,group_0
630,8,firm_08,logistics,1,0,0.3468321241115261,1,0,-0.2344764723215469,group_1
631,8,firm_08,logistics,0,0,-0.6587804724404995,0,0,-0.2344764723215469,group_0
632,8,firm_08,logistics,0,0,0.07083141229480375,0,0,-0.2344764723215469,group_0
633,8,firm_08,logistics,1,0,-0.4010455876723811,0,0,-0.2344764723215469,group_1
634,8,firm_08,logistics,0,0,0.4173053148826816,1,0,-0.2344764723215469,group_0
635,8,firm_08,logistics,0,1,-0.022414778659527346,0,0,-0.2344764723215469,group_0
636,8,firm_08,logistics,1,0,0.8048791313255943,0,0,-0.2344764723215469,group_1
637,8,firm_08,logistics,1,1,0.532989834964208,0,0,-0.2344764723215469,group_1
638,8,firm_08,logistics,0,0,-1.0740485366182715,0,0,-0.2344764723215469,group_0
639,8,firm_08,logistics,0,1,1.836057445902383,0,1,-0.2344764723215469,group_0
640,8,firm_08,logistics,1,0,-0.534357735561585,0,0,-0.2344764723215469,group_1
641,8,firm_08,logistics,1,0,0.3920961030010431,0,0,-0.2344764723215469,group_1
642,8,firm_08,logistics,1,1,0.10459774012847828,0,0,-0.2344764723215469,group_1
643,8,firm_08,logistics,0,0,-1.8661485383358325,0,0,-0.2344764723215469,group_0
644,8,firm_08,logistics,1,0,0.0592881575470302,0,0,-0.2344764723215469,group_1
645,8,firm_08,logistics,1,0,0.23618387408408928,0,0,-0.2344764723215469,group_1
646,8,firm_08,logistics,0,0,0.12218664061457947,1,0,-0.2344764723215469,group_0
647,8,firm_08,logistics,1,1,-0.20600796534447746,0,0,-0.2344764723215469,group_1
648,8,firm_08,logistics,1,0,-1.0621111448605616,0,0,-0.2344764723215469,group_1
649,8,firm_08,logistics,0,0,-1.0789212843400326,0,1,-0.2344764723215469,group_0
650,8,firm_08,logistics,0,1,-0.3550575259725986,0,0,-0.2344764723215469,group_0
651,8,firm_08,logistics,1,1,0.5485075655750835,1,0,-0.2344764723215469,group_1
652,8,firm_08,logistics,0,1,0.7563753463800517,0,0,-0.2344764723215469,group_0
653,8,firm_08,logistics,0,0,-1.1234720078501284,0,0,-0.2344764723215469,group_0
654,8,firm_08,logistics,0,0,0.0002670211641522039,1,0,-0.2344764723215469,group_0
655,8,firm_08,logistics,1,1,-0.2813698834828596,0,0,-0.2344764723215469,group_1
656,8,firm_08,logistics,0,1,-0.11445034286429084,0,0,-0.2344764723215469,group_0
657,8,firm_08,logistics,1,1,-1.0157904943429223,0,0,-0.2344764723215469,group_1
658,8,firm_08,logistics,0,0,-1.1218385367373271,1,0,-0.2344764723215469,group_0
659,8,firm_08,logistics,0,0,-0.3815779227546584,0,0,-0.2344764723215469,group_0
660,8,firm_08,logistics,0,0,1.1251569973012814,0,1,-0.2344764723215469,group_0
661,8,firm_08,logistics,0,0,-1.8394823237031253,0,0,-0.2344764723215469,group_0
662,8,firm_08,logistics,0,1,-1.7397109505049324,1,0,-0.2344764723215469,group_0
663,8,firm_08,logistics,0,0,1.510890720177309,0,0,-0.2344764723215469,group_0
664,8,firm_08,logistics,1,1,1.50744772792626,0,0,-0.2344764723215469,group_1
665,8,firm_08,logistics,0,1,0.8150091394174065,1,1,-0.2344764723215469,group_0
666,8,firm_08,logistics,0,0,-0.3014661677456328,0,0,-0.2344764723215469,group_0
667,8,firm_08,logistics,0,1,-0.5008075127584835,0,0,-0.2344764723215469,group_0
668,8,firm_08,logistics,0,1,0.12051612467014744,1,0,-0.2344764723215469,group_0
669,8,firm_08,logistics,0,1,-0.539707838518682,0,0,-0.2344764723215469,group_0
670,8,firm_08,logistics,0,1,1.5187225622413933,1,0,-0.2344764723215469,group_0
671,8,firm_08,logistics,1,0,-0.8152157985553913,1,0,-0.2344764723215469,group_1
672,8,firm_08,logistics,0,1,0.05618130606866906,1,0,-0.2344764723215469,group_0
673,8,firm_08,logistics,1,1,1.1994444538586644,1,0,-0.2344764723215469,group_1
674,8,firm_08,logistics,0,1,1.2135003523864443,0,0,-0.2344764723215469,group_0
675,8,firm_08,logistics,0,0,0.7800797706277774,0,0,-0.2344764723215469,group_0
676,8,firm_08,logistics,1,0,1.249245655574995,0,0,-0.2344764723215469,group_1
677,8,firm_08,logistics,1,1,-0.6024793505202739,1,0,-0.2344764723215469,group_1
678,8,firm_08,logistics,0,1,1.1682306719942508,0,0,-0.2344764723215469,group_0
679,8,firm_08,logistics,0,0,-0.9080423720972394,0,0,-0.2344764723215469,group_0
680,8,firm_08,logistics,1,1,1.8770738905268682,0,1,-0.2344764723215469,group_1
681,8,firm_08,logistics,1,0,-0.720979989632196,0,0,-0.2344764723215469,group_1
682,8,firm_08,logistics,1,0,-0.04154261701358386,0,0,-0.2344764723215469,group_1
683,8,firm_08,logistics,0,1,0.5290879426385477,0,0,-0.2344764723215469,group_0
684,8,firm_08,logistics,0,0,1.0577346977124644,1,0,-0.2344764723215469,group_0
685,8,firm_08,logistics,0,1,1.6947898243830164,0,0,-0.2344764723215469,group_0
686,8,firm_08,logistics,0,1,0.0911912464897317,0,0,-0.2344764723215469,group_0
687,8,firm_08,logistics,0,1,2.890977020530036,1,0,-0.2344764723215469,group_0
688,8,firm_08,logistics,0,0,-0.20697434623281558,0,0,-0.2344764723215469,group_0
689,8,firm_08,logistics,1,0,0.20415204361948522,0,0,-0.2344764723215469,group_1
690,8,firm_08,logistics,1,1,1.5465830874156934,0,0,-0.2344764723215469,group_1
691,8,firm_08,logistics,0,1,1.0634626100208457,1,0,-0.2344764723215469,group_0
692,8,firm_08,logistics,0,0,0.25085886872396995,1,0,-0.2344764723215469,group_0
693,8,firm_08,logistics,1,0,-0.18793107588164554,0,0,-0.2344764723215469,group_1
694,8,firm_08,logistics,0,1,0.9889397291354682,0,1,-0.2344764723215469,group_0
695,8,firm_08,logistics,0,1,1.8703274609173295,0,0,-0.2344764723215469,group_0
696,8,firm_08,logistics,1,0,0.30440003837491075,0,0,-0.2344764723215469,group_1
697,8,firm_08,logistics,1,0,-2.115410064224299,0,0,-0.2344764723215469,group_1
698,8,firm_08,logistics,0,0,-0.0812785839308528,0,0,-0.2344764723215469,group_0
699,8,firm_08,logistics,0,0,-0.8532454775880458,0,0,-0.2344764723215469,group_0
700,8,firm_08,logistics,0,1,-0.144840624571052,0,0,-0.2344764723215469,group_0
701,8,firm_08,logistics,0,0,-1.0354220146712525,0,0,-0.2344764723215469,group_0
702,8,firm_08,logistics,0,0,-1.2641303079364503,1,1,-0.2344764723215469,group_0
703,8,firm_08,logistics,1,0,-0.059186640748277376,0,0,-0.2344764723215469,group_1
704,8,firm_08,logistics,1,0,-0.5247309788871232,0,0,-0.2344764723215469,group_1
705,8,firm_08,logistics,0,1,-1.7044022587346925,0,0,-0.2344764723215469,group_0
706,8,firm_08,logistics,1,1,0.8816580839495662,0,0,-0.2344764723215469,group_1
707,8,firm_08,logistics,1,0,0.25565897986367214,1,0,-0.2344764723215469,group_1
708,8,firm_08,logistics,0,0,0.20281875292097407,0,0,-0.2344764723215469,group_0
709,8,firm_08,logistics,0,1,-1.328888174707551,0,0,-0.2344764723215469,group_0
710,8,firm_08,logistics,0,1,-0.2333016775434104,0,0,-0.2344764723215469,group_0
711,8,firm_08,logistics,1,0,0.29998533940548455,0,0,-0.2344764723215469,group_1
712,8,firm_08,logistics,1,0,-0.90620645059448,1,0,-0.2344764723215469,group_1
713,8,firm_08,logistics,1,0,1.5398195097879412,1,0,-0.2344764723215469,group_1
714,8,firm_08,logistics,0,1,-1.3680625198911556,0,0,-0.2344764723215469,group_0
715,8,firm_08,logistics,1,0,-2.108497676126029,0,0,-0.2344764723215469,group_1
716,8,firm_08,logistics,0,1,0.34299034520675,0,0,-0.2344764723215469,group_0
717,8,firm_08,logistics,1,0,-0.5367939287704944,1,0,-0.2344764723215469,group_1
718,8,firm_08,logistics,0,1,-0.45208210010188005,0,0,-0.2344764723215469,group_0
719,8,firm_08,logistics,1,0,-0.6680470703692041,0,0,-0.2344764723215469,group_1
720,8,firm_08,logistics,1,1,1.2578635798077062,0,1,-0.2344764723215469,group_1
721,8,firm_08,logistics,1,1,0.8417856053418071,0,1,-0.2344764723215469,group_1
722,8,firm_08,logistics,0,0,1.7008767205175204,0,0,-0.2344764723215469,group_0
723,8,firm_08,logistics,1,1,0.4103676932166445,0,0,-0.2344764723215469,group_1
724,9,firm_09,logistics,1,0,-0.5145721500191108,0,0,-0.11208866365374957,group_1
725,9,firm_09,logistics,1,1,1.1303547112408363,0,0,-0.11208866365374957,group_1
726,9,firm_09,logistics,1,0,-0.7383081936981456,1,0,-0.11208866365374957,group_1
727,9,firm_09,logistics,1,1,0.5447293244417254,0,0,-0.11208866365374957,group_1
728,9,firm_09,logistics,0,1,1.9854237320711923,0,0,-0.11208866365374957,group_0
729,9,firm_09,logistics,1,0,1.2514373841476694,0,0,-0.11208866365374957,group_1
730,9,firm_09,logistics,0,1,-0.9327362085491626,1,0,-0.11208866365374957,group_0
731,9,firm_09,logistics,0,1,0.2553786223780456,0,0,-0.11208866365374957,group_0
732,9,firm_09,logistics,1,0,0.5560840426945636,0,1,-0.11208866365374957,group_1
733,9,firm_09,logistics,1,1,-0.9095440555664804,0,0,-0.11208866365374957,group_1
734,9,firm_09,logistics,0,1,1.0361740395446692,1,0,-0.11208866365374957,group_0
735,9,firm_09,logistics,1,1,-0.295469085268849,0,1,-0.11208866365374957,group_1
736,9,firm_09,logistics,0,1,-0.5934839292558785,0,0,-0.11208866365374957,group_0
737,9,firm_09,logistics,1,0,-1.9564329182994085,1,0,-0.11208866365374957,group_1
738,9,firm_09,logistics,1,1,0.9013186262011788,0,0,-0.11208866365374957,group_1
739,9,firm_09,logistics,1,1,0.39163178310547847,0,0,-0.11208866365374957,group_1
740,9,firm_09,logistics,0,0,-1.7485199148102668,0,0,-0.11208866365374957,group_0
741,9,firm_09,logistics,0,0,-0.6290783091514148,0,0,-0.11208866365374957,group_0
742,9,firm_09,logistics,1,1,1.0420246473620587,0,0,-0.11208866365374957,group_1
743,9,firm_09,logistics,0,1,0.9144555369041398,1,0,-0.11208866365374957,group_0
744,9,firm_09,logistics,0,0,0.50034711201965,0,0,-0.11208866365374957,group_0
745,9,firm_09,logistics,0,0,-0.546759847290987,1,0,-0.11208866365374957,group_0
746,9,firm_09,logistics,1,1,0.3332277058406969,0,0,-0.11208866365374957,group_1
747,9,firm_09,logistics,1,1,0.0036667351004607274,1,0,-0.11208866365374957,group_1
748,9,firm_09,logistics,1,0,-0.855830804279014,0,0,-0.11208866365374957,group_1
749,9,firm_09,logistics,1,1,0.2537805631136323,0,0,-0.11208866365374957,group_1
750,9,firm_09,logistics,0,1,0.3067152507113502,0,0,-0.11208866365374957,group_0
751,9,firm_09,logistics,1,1,3.1309900310736736,0,0,-0.11208866365374957,group_1
752,9,firm_09,logistics,0,0,-0.8519438494541814,0,0,-0.11208866365374957,group_0
753,9,firm_09,logistics,1,1,2.0127894697433217,0,0,-0.11208866365374957,group_1
754,9,firm_09,logistics,1,0,0.5994978533587668,0,0,-0.11208866365374957,group_1
755,9,firm_09,logistics,0,1,0.7419311837365664,0,1,-0.11208866365374957,group_0
756,9,firm_09,logistics,0,1,1.5396908902188846,0,0,-0.11208866365374957,group_0
757,9,firm_09,logistics,0,0,-0.8063666298729985,0,0,-0.11208866365374957,group_0
758,9,firm_09,logistics,1,0,0.055838023442149415,0,0,-0.11208866365374957,group_1
759,9,firm_09,logistics,0,1,0.3743997428761122,1,0,-0.11208866365374957,group_0
760,9,firm_09,logistics,0,0,-0.7564635925460533,0,0,-0.11208866365374957,group_0
761,9,firm_09,logistics,1,0,-0.6210745305707857,1,0,-0.11208866365374957,group_1
762,9,firm_09,logistics,0,1,1.3112583390923762,0,1,-0.11208866365374957,group_0
763,9,firm_09,logistics,1,1,1.3244540499863586,0,1,-0.11208866365374957,group_1
764,9,firm_09,logistics,0,0,-0.2673320148613383,0,0,-0.11208866365374957,group_0
765,9,firm_09,logistics,0,0,0.3340174987425206,1,0,-0.11208866365374957,group_0
766,9,firm_09,logistics,1,1,-0.16345369207803345,0,0,-0.11208866365374957,group_1
767,9,firm_09,logistics,0,0,1.0731965866016613,1,0,-0.11208866365374957,group_0
768,9,firm_09,logistics,1,1,0.27504444546899304,0,1,-0.11208866365374957,group_1
769,9,firm_09,logistics,0,1,0.8150639715991672,0,0,-0.11208866365374957,group_0
770,9,firm_09,logistics,0,0,-0.5485884280213803,0,1,-0.11208866365374957,group_0
771,9,firm_09,logistics,1,0,-1.782239680008621,0,0,-0.11208866365374957,group_1
772,9,firm_09,logistics,0,0,-0.5964815687782825,0,0,-0.11208866365374957,group_0
773,9,firm_09,logistics,1,0,-1.1920349985584013,1,0,-0.11208866365374957,group_1
774,9,firm_09,logistics,1,0,0.11262464304902091,0,0,-0.11208866365374957,group_1
775,9,firm_09,logistics,0,1,0.280414899207113,0,0,-0.11208866365374957,group_0
776,9,firm_09,logistics,1,1,0.26830290726031625,0,1,-0.11208866365374957,group_1
777,9,firm_09,logistics,0,1,0.9978658523026853,0,0,-0.11208866365374957,group_0
778,9,firm_09,logistics,0,1,-2.021988722420306,0,0,-0.11208866365374957,group_0
779,9,firm_09,logistics,0,1,-1.8105437883366602,0,0,-0.11208866365374957,group_0
780,9,firm_09,logistics,0,0,0.5412604160001935,0,0,-0.11208866365374957,group_0
781,9,firm_09,logistics,1,0,0.03021135330234402,1,0,-0.11208866365374957,group_1
782,9,firm_09,logistics,0,1,-0.5510887915930871,0,0,-0.11208866365374957,group_0
783,9,firm_09,logistics,0,0,-0.8454967141272078,1,0,-0.11208866365374957,group_0
784,9,firm_09,logistics,0,1,0.03338766817514438,0,0,-0.11208866365374957,group_0
785,9,firm_09,logistics,1,0,1.6630083544198857,0,0,-0.11208866365374957,group_1
786,9,firm_09,logistics,0,0,-1.5243985264870485,0,0,-0.11208866365374957,group_0
787,9,firm_09,logistics,1,1,1.0184898172851733,0,0,-0.11208866365374957,group_1
788,9,firm_09,logistics,0,1,0.19975704132041033,1,0,-0.11208866365374957,group_0
789,9,firm_09,logistics,0,0,0.40613183203630826,1,0,-0.11208866365374957,group_0
790,9,firm_09,logistics,0,1,0.515171321606444,1,1,-0.11208866365374957,group_0
791,9,firm_09,logistics,0,1,0.11637014462448103,1,0,-0.11208866365374957,group_0
792,9,firm_09,logistics,0,0,-0.6914662909596487,0,0,-0.11208866365374957,group_0
793,9,firm_09,logistics,1,1,0.7306906169133478,1,0,-0.11208866365374957,group_1
794,9,firm_09,logistics,0,0,-0.742615630498779,1,0,-0.11208866365374957,group_0
795,9,firm_09,logistics,1,1,-1.3784521818433646,0,0,-0.11208866365374957,group_1
796,9,firm_09,logistics,0,0,-0.5918376636867388,1,0,-0.11208866365374957,group_0
797,9,firm_09,logistics,0,0,0.25383844634985736,0,0,-0.11208866365374957,group_0
798,9,firm_09,logistics,0,1,-0.003376797897741479,0,0,-0.11208866365374957,group_0
799,9,firm_09,logistics,1,1,0.2501898319392741,0,0,-0.11208866365374957,group_1
800,9,firm_09,logistics,1,0,1.022736361476991,0,0,-0.11208866365374957,group_1
801,9,firm_09,logistics,1,0,-0.6800009466764062,0,0,-0.11208866365374957,group_1
802,9,firm_09,logistics,0,0,0.7304000999135061,0,0,-0.11208866365374957,group_0
803,9,firm_09,logistics,0,1,-0.07387578609150064,0,1,-0.11208866365374957,group_0
804,9,firm_09,logistics,1,0,-0.4340119474253931,0,0,-0.11208866365374957,group_1
805,10,firm_10,logistics,1,0,-0.37234735319680873,0,0,-0.212836505390459,group_1
806,10,firm_10,logistics,1,1,1.1326462738168412,0,0,-0.212836505390459,group_1
807,10,firm_10,logistics,1,0,-0.33098107566288,0,0,-0.212836505390459,group_1
808,10,firm_10,logistics,1,1,1.9254966114850505,0,0,-0.212836505390459,group_1
809,10,firm_10,logistics,0,0,-0.8562567254709508,0,0,-0.212836505390459,group_0
810,10,firm_10,logistics,1,1,0.2830937819410182,1,0,-0.212836505390459,group_1
811,10,firm_10,logistics,1,1,-0.3942580650319866,0,1,-0.212836505390459,group_1
812,10,firm_10,logistics,0,0,0.7518451500333386,1,0,-0.212836505390459,group_0
813,10,firm_10,logistics,0,1,-0.44202259893985857,0,0,-0.212836505390459,group_0
814,10,firm_10,logistics,1,1,-1.0203596391523022,0,0,-0.212836505390459,group_1
815,10,firm_10,logistics,1,1,-0.322238405467329,1,0,-0.212836505390459,group_1
816,10,firm_10,logistics,1,0,-0.30448708168068633,1,0,-0.212836505390459,group_1
817,10,firm_10,logistics,1,1,1.8729328333557806,1,0,-0.212836505390459,group_1
818,10,firm_10,logistics,0,1,0.022329301611726693,0,0,-0.212836505390459,group_0
819,10,firm_10,logistics,0,1,0.47031965134509635,0,0,-0.212836505390459,group_0
820,10,firm_10,logistics,0,0,0.281886999395879,1,1,-0.212836505390459,group_0
821,10,firm_10,logistics,1,0,-1.944681665566041,0,0,-0.212836505390459,group_1
822,10,firm_10,logistics,0,0,0.9011776164281764,0,0,-0.212836505390459,group_0
823,10,firm_10,logistics,1,0,0.3776090245439485,0,0,-0.212836505390459,group_1
824,10,firm_10,logistics,0,1,0.4364909641440996,0,0,-0.212836505390459,group_0
825,10,firm_10,logistics,1,0,0.31955149663269183,0,0,-0.212836505390459,group_1
826,10,firm_10,logistics,1,1,1.6549242001560949,0,0,-0.212836505390459,group_1
827,10,firm_10,logistics,1,0,-0.4512935389695984,0,0,-0.212836505390459,group_1
828,10,firm_10,logistics,1,1,1.2698746378862358,0,0,-0.212836505390459,group_1
829,10,firm_10,logistics,0,1,0.9247429765724257,0,0,-0.212836505390459,group_0
830,10,firm_10,logistics,1,1,1.4202727496756955,1,0,-0.212836505390459,group_1
831,10,firm_10,logistics,0,1,-0.07412659749976275,0,0,-0.212836505390459,group_0
832,10,firm_10,logistics,1,0,0.6263231801512283,1,0,-0.212836505390459,group_1
833,10,firm_10,logistics,0,1,2.785292880658892,0,0,-0.212836505390459,group_0
834,10,firm_10,logistics,1,1,-1.2076046986072848,0,0,-0.212836505390459,group_1
835,10,firm_10,logistics,1,1,0.20039119197773947,0,0,-0.212836505390459,group_1
836,10,firm_10,logistics,1,1,1.410931741884312,0,0,-0.212836505390459,group_1
837,10,firm_10,logistics,1,1,-0.08331941003084159,1,0,-0.212836505390459,group_1
838,10,firm_10,logistics,1,0,-0.8346258383346545,0,0,-0.212836505390459,group_1
839,10,firm_10,logistics,0,0,-0.4613622737374165,0,0,-0.212836505390459,group_0
840,10,firm_10,logistics,1,1,-0.060059836083072915,0,1,-0.212836505390459,group_1
841,10,firm_10,logistics,0,1,-1.0011784665860939,0,0,-0.212836505390459,group_0
842,10,firm_10,logistics,0,1,0.08276940692274443,0,0,-0.212836505390459,group_0
843,10,firm_10,logistics,1,1,-0.47776951455464617,0,0,-0.212836505390459,group_1
844,10,firm_10,logistics,0,1,0.6022409226421965,0,0,-0.212836505390459,group_0
845,10,firm_10,logistics,1,0,-0.2508262182155118,1,0,-0.212836505390459,group_1
846,10,firm_10,logistics,0,0,-1.0716415352241195,0,0,-0.212836505390459,group_0
847,10,firm_10,logistics,1,1,-1.1921070427447622,0,1,-0.212836505390459,group_1
848,10,firm_10,logistics,0,1,-0.31567158830590464,0,0,-0.212836505390459,group_0
849,10,firm_10,logistics,0,1,-0.49344248967148036,0,0,-0.212836505390459,group_0
850,10,firm_10,logistics,0,1,0.7010883223446936,0,0,-0.212836505390459,group_0
851,10,firm_10,logistics,0,1,1.7617470873269454,1,0,-0.212836505390459,group_0
852,10,firm_10,logistics,0,1,-0.4844813136795321,0,1,-0.212836505390459,group_0
853,10,firm_10,logistics,0,1,-0.13022483041499117,1,1,-0.212836505390459,group_0
854,10,firm_10,logistics,0,1,0.28892398640339123,0,0,-0.212836505390459,group_0
855,10,firm_10,logistics,0,1,0.6218318645348639,1,0,-0.212836505390459,group_0
856,10,firm_10,logistics,0,0,-0.08293474377587201,0,0,-0.212836505390459,group_0
857,10,firm_10,logistics,1,0,-1.0676383874778712,1,0,-0.212836505390459,group_1
858,10,firm_10,logistics,0,0,0.1427856261342455,0,0,-0.212836505390459,group_0
859,10,firm_10,logistics,0,1,0.5689812092845119,1,0,-0.212836505390459,group_0
860,10,firm_10,logistics,0,1,-0.3919816285220192,0,0,-0.212836505390459,group_0
861,10,firm_10,logistics,1,1,0.04889315803812855,0,0,-0.212836505390459,group_1
862,10,firm_10,logistics,0,1,-0.597705921087905,1,1,-0.212836505390459,group_0
863,10,firm_10,logistics,1,1,-0.3077208338628212,1,0,-0.212836505390459,group_1
864,10,firm_10,logistics,1,0,1.4620450501287447,1,0,-0.212836505390459,group_1
865,10,firm_10,logistics,1,1,1.350724794654168,1,0,-0.212836505390459,group_1
866,10,firm_10,logistics,1,1,1.977515877202997,0,0,-0.212836505390459,group_1
867,10,firm_10,logistics,1,0,0.8739682309336881,0,0,-0.212836505390459,group_1
868,10,firm_10,logistics,0,0,0.25494099780673835,0,0,-0.212836505390459,group_0
869,10,firm_10,logistics,1,1,0.48330031419890906,0,0,-0.212836505390459,group_1
870,10,firm_10,logistics,0,0,-0.44933524893026444,0,0,-0.212836505390459,group_0
871,10,firm_10,logistics,0,0,-1.2277659214228676,1,0,-0.212836505390459,group_0
872,10,firm_10,logistics,1,0,2.7304836952542524,1,0,-0.212836505390459,group_1
873,10,firm_10,logistics,1,1,0.33896271213300966,0,0,-0.212836505390459,group_1
874,10,firm_10,logistics,1,0,-1.4566109632829272,0,0,-0.212836505390459,group_1
875,10,firm_10,logistics,0,0,-2.0077487523502726,0,0,-0.212836505390459,group_0
876,10,firm_10,logistics,0,0,-0.36329859216519084,0,0,-0.212836505390459,group_0
877,10,firm_10,logistics,0,1,-0.24000852384665677,1,1,-0.212836505390459,group_0
878,10,firm_10,logistics,1,1,-1.1528636050677006,0,0,-0.212836505390459,group_1
879,10,firm_10,logistics,0,0,-0.042437906962580096,0,0,-0.212836505390459,group_0
880,10,firm_10,logistics,0,1,-0.5286593898295877,0,0,-0.212836505390459,group_0
881,10,firm_10,logistics,0,0,0.4319988739341086,0,1,-0.212836505390459,group_0
882,10,firm_10,logistics,1,1,1.4656802557379733,0,0,-0.212836505390459,group_1
883,10,firm_10,logistics,1,1,-0.1919617390591109,0,0,-0.212836505390459,group_1
884,10,firm_10,logistics,0,1,0.4122751147198762,1,0,-0.212836505390459,group_0
885,10,firm_10,logistics,1,0,-0.20296393466757914,0,0,-0.212836505390459,group_1
886,10,firm_10,logistics,0,1,1.7772742168827214,0,0,-0.212836505390459,group_0
887,10,firm_10,logistics,0,0,-1.9846203591756626,0,0,-0.212836505390459,group_0
888,10,firm_10,logistics,1,1,1.6710136573700751,0,1,-0.212836505390459,group_1
889,10,firm_10,logistics,0,0,-1.8175164340377052,0,0,-0.212836505390459,group_0
890,10,firm_10,logistics,1,1,1.4235219412898337,0,0,-0.212836505390459,group_1
891,10,firm_10,logistics,1,0,-0.7747546233873313,0,0,-0.212836505390459,group_1
892,10,firm_10,logistics,1,1,-0.22959984454716992,0,0,-0.212836505390459,group_1
893,10,firm_10,logistics,0,1,-0.17304985947479595,1,1,-0.212836505390459,group_0
894,10,firm_10,logistics,0,1,1.1547509889805405,1,0,-0.212836505390459,group_0
895,10,firm_10,logistics,1,0,0.28287705137495744,0,0,-0.212836505390459,group_1
896,10,firm_10,logistics,1,0,-1.2146755515699137,0,0,-0.212836505390459,group_1
897,10,firm_10,logistics,1,1,2.353185039017721,1,1,-0.212836505390459,group_1
898,10,firm_10,logistics,1,0,-0.5569005310658002,0,0,-0.212836505390459,group_1
899,10,firm_10,logistics,1,0,-0.025999123015467307,0,0,-0.212836505390459,group_1
900,10,firm_10,logistics,0,1,0.010461745257989818,0,0,-0.212836505390459,group_0
901,10,firm_10,logistics,0,1,0.010614827173077379,0,0,-0.212836505390459,group_0
902,10,firm_10,logistics,1,0,1.441042976985825,0,0,-0.212836505390459,group_1
903,10,firm_10,logistics,0,1,0.43281721715697585,1,0,-0.212836505390459,group_0
904,10,firm_10,logistics,1,1,1.1273894287362338,1,0,-0.212836505390459,group_1
905,10,firm_10,logistics,0,0,0.9096609527738121,0,0,-0.212836505390459,group_0
906,10,firm_10,logistics,0,0,-0.4122461744748262,0,0,-0.212836505390459,group_0
907,10,firm_10,logistics,0,0,-0.2569497079380388,0,0,-0.212836505390459,group_0
908,10,firm_10,logistics,1,0,1.3475882814430424,1,0,-0.212836505390459,group_1
909,10,firm_10,logistics,1,0,0.5846119204642571,0,1,-0.212836505390459,group_1
910,10,firm_10,logistics,0,0,1.152185968147159,1,0,-0.212836505390459,group_0
911,10,firm_10,logistics,1,1,-0.12724506727071788,0,0,-0.212836505390459,group_1
912,10,firm_10,logistics,0,1,-1.491480954226624,0,0,-0.212836505390459,group_0
