replacement_cost,maintenance_slope,neg_log_likelihood
4.6,0.74,3057.695748267437
4.6,0.76,3091.0446784825185
4.6,0.78,3127.189661630734
4.6,0.7999999999999999,3166.0144244081603
4.6,0.82,3207.410297908129
4.6,0.84,3251.275498904553
4.6,0.86,3297.5145033142926
4.6,0.88,3346.0374966624468
4.6,0.9,3396.7598894443863
4.6,0.92,3449.6018876173507
4.7,0.22,4268.044340328226
4.7,0.24,4050.813753397768
4.7,0.26,3863.9468332036777
4.7,0.28,3703.8784540857187
4.7,0.3,3566.9971737000324
4.7,0.32,3449.9663565798223
4.7,0.33999999999999997,3349.8813445258575
4.7,0.36,3264.307865070738
4.7,0.38,3191.251733666138
4.7,0.4,3129.0979962296806
4.7,0.42000000000000004,3076.54296277101
4.7,0.44,3032.53110011725
4.7,0.45999999999999996,2996.2015087024756
4.7,0.48,2966.844797539036
4.7,0.5,2943.8693807341315
4.7,0.52,2926.775603877046
4.7,0.54,2915.136069204163
4.7,0.56,2908.580727700477
4.7,0.58,2906.7855732687785
4.7,0.6,2909.464031467724
4.7,0.62,2916.3603542336305
4.7,0.64,2927.2445066132977
4.7,0.66,2941.9081656781054
4.7,0.68,2960.16155245571
4.7,0.7,2981.830892129967
4.7,0.72,3006.7563522413748
4.7,0.74,3034.790348277038
4.7,0.76,3065.796134820994
4.7,0.78,3099.6466213129456
4.7,0.7999999999999999,3136.2233666303923
4.7,0.82,3175.4157177641205
4.7,0.84,3217.120065957123
4.7,0.86,3261.2391996513497
4.7,0.88,3307.681738030222
4.7,0.9,3356.3616322806643
4.7,0.92,3407.1977242296634
4.800000000000001,0.22,4365.171255368314
4.800000000000001,0.24,4137.27819408715
4.800000000000001,0.26,3940.6088665814013
4.800000000000001,0.28,3771.7202720644364
4.800000000000001,0.3,3626.993905326557
4.800000000000001,0.32,3503.0067701343514
4.800000000000001,0.33999999999999997,3396.7324589222926
4.800000000000001,0.36,3305.6093946584906
4.800000000000001,0.38,3227.526857932741
4.800000000000001,0.4,3160.770831950289
4.800000000000001,0.42000000000000004,3103.957085407973
4.800000000000001,0.44,3055.9663511850276
4.800000000000001,0.45999999999999996,3015.8880771651197
4.800000000000001,0.48,2982.9744811948817
4.800000000000001,0.5,2956.6043398932934
4.800000000000001,0.52,2936.2550486546506
4.800000000000001,0.54,2921.4813175293493
4.800000000000001,0.56,2911.8990131453056
4.800000000000001,0.58,2907.1729098888377
4.800000000000001,0.6,2907.007374857328
4.800000000000001,0.62,2911.1392404584026
4.800000000000001,0.64,2919.332304761121
4.800000000000001,0.66,2931.373044387108
4.800000000000001,0.68,2947.067234126465
4.800000000000001,0.7,2966.2372487573
4.800000000000001,0.72,2988.719882284998
4.800000000000001,0.74,3014.364563407965
4.800000000000001,0.76,3043.0318777007424
4.800000000000001,0.78,3074.5923300027225
4.800000000000001,0.7999999999999999,3108.925297204398
4.800000000000001,0.82,3145.918133786585
4.800000000000001,0.84,3185.465401365
4.800000000000001,0.86,3227.4682000386156
4.800000000000001,0.88,3271.83358419371
4.800000000000001,0.9,3318.474049046177
4.800000000000001,0.92,3367.3070769479746
4.9,0.22,4466.165525214501
4.9,0.24,4227.490533982867
4.9,0.26,4020.828249603524
4.9,0.28,3842.902251296632
4.9,0.3,3690.1196510593873
4.9,0.32,3558.989840226907
4.9,0.33999999999999997,3446.372136136876
4.9,0.36,3349.577905719786
4.9,0.38,3266.3764080526853
4.9,0.4,3194.9496894620684
4.9,0.42000000000000004,3133.8280380465176
4.9,0.44,3081.8240660337506
4.9,0.45999999999999996,3037.973940084017
4.9,0.48,3001.4886117043634
4.9,0.5,2971.7150041954537
4.9,0.52,2948.105886411042
4.9,0.54,2930.196823937499
4.9,0.56,2917.5886716774658
4.9,0.58,2909.9343018650907
4.9,0.6,2906.92852272551
4.9,0.62,2908.3003813559876
4.9,0.64,2913.807242030208
4.9,0.66,2923.2301866370926
4.9,0.68,2936.3704025478373
4.9,0.7,2953.0463118415364
4.9,0.72,2973.0912612211887
4.9,0.74,2996.3516398118854
4.9,0.76,3022.685326884222
4.9,0.78,3051.960396866407
4.9,0.7999999999999999,3084.0540274018877
4.9,0.82,3118.851569595057
4.9,0.84,3156.245749364548
4.9,0.86,3196.135976001937
4.9,0.88,3238.4277393413868
4.9,0.9,3283.032080902146
4.9,0.92,3329.865127344051
5.0,0.22,4570.986305983946
5.0,0.24,4321.437571049739
5.0,0.26,4104.606522667362
5.0,0.28,3917.4292491716496
5.0,0.3,3756.37477298988
5.0,0.32,3617.907335622633
5.0,0.33999999999999997,3498.782241456331
5.0,0.36,3396.185734940979
5.0,0.38,3307.7643805017196
5.0,0.4,3231.5916705098107
5.0,0.42000000000000004,3166.1074298916783
5.0,0.44,3110.051587290972
5.0,0.45999999999999996,3062.403185061295
5.0,0.48,3022.3288274529878
5.0,0.5,2989.1411906777757
5.0,0.52,2962.2665952797424
5.0,0.54,2941.2200952444164
5.0,0.56,2925.5865176118245
5.0,0.58,2915.0060821842194
5.0,0.6,2909.16348682239
5.0,0.62,2907.779589166261
5.0,0.64,2910.6050241350054
5.0,0.66,2917.415263072631
5.0,0.68,2928.0067485898717
5.0,0.7,2942.1938355938346
5.0,0.72,2959.8063404837403
5.0,0.74,2980.687552972956
5.0,0.76,3004.692603297691
5.0,0.78,3031.687105433947
5.0,0.7999999999999999,3061.546017192876
5.0,0.82,3094.1526727958053
5.0,0.84,3129.397954278233
5.0,0.86,3167.1795759495108
5.0,0.88,3207.4014619443506
5.0,0.9,3249.9732012200557
5.0,0.92,3294.80956759064
5.1,0.22,4679.586148004423
5.1,0.24,4419.10263533895
5.1,0.26,4191.945293774432
5.1,0.28,3995.3090705914337
5.1,0.3,3825.7644072361727
5.1,0.32,3679.756661729911
5.1,0.33999999999999997,3553.950463762397
5.1,0.36,3445.410843391287
5.1,0.38,3351.660023210152
5.1,0.4,3270.6587109884626
5.1,0.42000000000000004,3200.7513096169596
5.1,0.44,3140.600352992304
5.1,0.45999999999999996,3089.123708278482
5.1,0.48,3045.440342160762
5.1,0.5,3008.8261044122573
5.1,0.52,2978.6788916409887
5.1,0.54,2954.491756452846
5.1,0.56,2935.832386511469
5.1,0.58,2922.327525911508
5.1,0.6,2913.6511553657656
5.1,0.62,2909.515497295755
5.1,0.64,2909.6641304922177
5.1,0.66,2913.8666765475136
5.1,0.68,2921.9146584124082
5.1,0.7,2933.6182361260026
5.1,0.72,2948.8036027704234
5.1,0.74,2967.3108811746242
5.1,0.76,2988.992403939054
5.1,0.78,3013.711289988348
5.1,0.7999999999999999,3041.3402531410975
5.1,0.82,3071.7605943961325
5.1,0.84,3104.861341453074
5.1,0.86,3140.5385076340117
5.1,0.88,3178.6944487378787
5.1,0.9,3219.237301075652
5.1,0.92,3262.080487459334
5.2,0.22,4791.910244096935
5.2,0.24,4520.464457871855
5.2,0.26,4282.845108759137
5.2,0.28,4076.551575030403
5.2,0.3,3898.2978664105012
5.2,0.32,3744.540508551139
5.2,0.33999999999999997,3611.870125819267
5.2,0.36,3497.2367156124365
5.2,0.38,3398.0377728722287
5.2,0.4,3312.117527037044
5.2,0.42000000000000004,3237.720105637271
5.2,0.44,3173.425825329744
5.2,0.45999999999999996,3118.0871307426096
5.2,0.48,3070.771849836065
5.2,0.5,3030.7162341731128
5.2,0.52,2997.287618611291
5.2,0.54,2969.9554339709657
5.2,0.56,2948.269014736017
5.2,0.58,2931.840727355465
5.2,0.6,2920.333168826235
5.2,0.62,2913.4494354907156
5.2,0.64,2910.9256893583215
5.2,0.66,2912.5254376534713
5.2,0.68,2918.035089696608
5.2,0.7,2927.260468609152
5.2,0.72,2940.024040287985
5.2,0.74,2956.1626849421573
5.2,0.76,2975.5258825941264
5.2,0.78,2997.9742176065392
5.2,0.7999999999999999,3023.3781318023075
5.2,0.82,3051.6168735802435
5.2,0.84,3082.5776034249707
5.2,0.86,3116.1546257102423
5.2,0.88,3152.2487236727566
5.2,0.9,3190.7665795913754
5.2,0.92,3231.6202660490244
5.300000000000001,0.22,4907.895863983313
5.300000000000001,0.24,4625.4961210382835
5.300000000000001,0.26,4377.304306387264
5.300000000000001,0.28,4161.167720112751
5.300000000000001,0.3,3973.987974572479
5.300000000000001,0.32,3812.266449394727
5.300000000000001,0.33999999999999997,3672.5399676863144
5.300000000000001,0.36,3551.6522496523603
5.300000000000001,0.38,3446.877194655352
5.300000000000001,0.4,3355.939569773068
5.300000000000001,0.42000000000000004,3276.978577818267
5.300000000000001,0.44,3208.4874316505975
5.300000000000001,0.45999999999999996,3149.2487265873233
5.300000000000001,0.48,3098.2754411481355
5.300000000000001,0.5,3054.761258749145
5.300000000000001,0.52,3018.0406444134555
5.300000000000001,0.54,2987.5576480177797
5.300000000000001,0.56,2962.8419275726355
5.300000000000001,0.58,2943.490485298866
5.300000000000001,0.6,2929.15380334085
5.300000000000001,0.62,2919.5253122669355
5.300000000000001,0.64,2914.333359906357
5.300000000000001,0.66,2913.335046914314
5.300000000000001,0.68,2916.3114543026104
5.300000000000001,0.7,2923.063910646522
5.300000000000001,0.72,2933.4110390208084
5.300000000000001,0.74,2947.186392335142
5.300000000000001,0.76,2964.236536242356
5.300000000000001,0.78,2984.4194757397063
5.300000000000001,0.7999999999999999,3007.6033485204925
5.300000000000001,0.82,3033.665327748234
5.300000000000001,0.84,3062.4906912173888
5.300000000000001,0.86,3093.972024303092
5.300000000000001,0.88,3128.0085317572048
5.300000000000001,0.9,3164.5054390532455
5.300000000000001,0.92,3203.373468176446
5.4,0.22,5027.471992903755
5.4,0.24,4734.164120127532
5.4,0.26,4475.317880368755
5.4,0.28,4249.168549634239
5.4,0.3,4052.850332303251
5.4,0.32,3882.9464838937897
5.4,0.33999999999999997,3735.9638968245804
5.4,0.36,3608.651633219659
5.4,0.38,3498.1629212008984
5.4,0.4,3402.1009868474885
5.4,0.42000000000000004,3318.495779618577
5.4,0.44,3245.748517164921
5.4,0.45999999999999996,3182.5673631232567
5.4,0.48,3127.9065310216274
5.4,0.5,3080.913963746766
5.4,0.52,3040.8887704834096
5.4,0.54,3007.2477140687715
5.4,0.56,2979.4993357961707
5.4,0.58,2957.2241961359878
5.4,0.6,2940.0598615900863
5.4,0.62,2927.6895044285734
5.4,0.64,2919.8332210739045
5.4,0.66,2916.2413834790323
5.4,0.68,2916.6895071902145
5.4,0.7,2920.974251701928
5.4,0.72,2928.910268870098
5.4,0.74,2940.3276899428447
5.4,0.76,2955.0700970113808
5.4,0.78,2972.9928651991786
5.4,0.7999999999999999,2993.96179149487
5.4,0.82,3017.851947697957
5.4,0.84,3044.546710660428
5.4,0.86,3073.9369344782326
5.4,0.88,3105.920237687841
5.4,0.9,3140.4003847068293
5.4,0.92,3177.286745338874
5.5,0.22,5150.559185674372
5.5,0.24,4846.4275645172875
5.5,0.26,4576.876373568902
5.5,0.28,4340.564137749394
5.5,0.3,4134.902511781024
5.5,0.32,3956.5965195286603
5.5,0.33999999999999997,3802.1506982469773
5.5,0.36,3668.234200660693
5.5,0.38,3551.8845873781393
5.5,0.4,3450.582588699549
5.5,0.42000000000000004,3362.2450294785604
5.5,0.44,3285.1763087182844
5.5,0.45999999999999996,3218.005452280757
5.5,0.48,3159.623797231432
5.5,0.5,3109.1301687171635
5.5,0.52,3065.785649162937
5.5,0.54,3028.9776531897214
5.5,0.56,2998.192040499066
5.5,0.58,2972.991754748624
5.5,0.6,2953.0005709644474
5.5,0.62,2937.890753498272
5.5,0.64,2927.3736670028893
5.5,0.66,2921.192600135008
5.5,0.68,2919.1172414259536
5.5,0.7,2920.939388410835
5.5,0.72,2926.4695794953413
5.5,0.74,2935.534419419708
5.5,0.76,2947.9744295237683
5.5,0.78,2963.64229839751
5.5,0.7999999999999999,2982.4014409736883
5.5,0.82,3004.1247978122115
5.5,0.84,3028.693823599364
5.5,0.86,3055.9976264908864
5.5,0.88,3085.9322291512544
5.5,0.9,3118.3999291195373
5.5,0.92,3153.308741141893
5.6,0.22,5277.069639615802
5.6,0.24,4962.237544297299
5.6,0.26,4681.964832109879
5.6,0.28,4435.362504981448
5.6,0.3,4220.163184475517
5.6,0.32,4033.2357868830995
5.6,0.33999999999999997,3871.1136980174715
5.6,0.36,3730.404265020744
5.6,0.38,3608.036756800185
5.6,0.4,3501.369817057329
5.6,0.42000000000000004,3408.2038900615553
5.6,0.44,3326.7418888719685
5.6,0.45999999999999996,3255.528913029806
5.6,0.48,3193.389129750133
5.6,0.5,3139.3686644307168
5.6,0.52,3092.6877108242743
5.6,0.54,3052.702111105489
5.6,0.56,3018.873346030497
5.6,0.58,2990.745462951508
5.6,0.6,2967.9274888435366
5.6,0.62,2950.080068875936
5.6,0.64,2936.9053088856
5.6,0.66,2928.13902445494
5.6,0.68,2923.5447890913692
5.6,0.7,2922.9093255915923
5.6,0.72,2926.038901679497
5.6,0.74,2932.7564793872616
5.6,0.76,2942.899433467591
5.6,0.78,2956.3177026823023
5.6,0.7999999999999999,2972.8722734186495
5.6,0.82,2992.4339211013066
5.6,0.84,3014.882153848831
5.6,0.86,3040.1043166750314
5.6,0.88,3067.9948246644094
5.6,0.9,3098.4545009834233
5.6,0.92,3131.390001072045
5.7,0.22,5406.9074815396225
5.7,0.24,5081.536683716236
5.7,0.26,4790.561848333127
5.7,0.28,4533.568525573949
5.7,0.3,4308.651187270196
5.7,0.32,4112.886185328359
5.7,0.33999999999999997,3942.8703735853464
5.7,0.36,3795.170919074353
5.7,0.38,3666.6188356455864
5.7,0.4,3554.4527128637947
5.7,0.42000000000000004,3456.354153717636
5.7,0.44,3370.4201793984917
5.7,0.45999999999999996,3295.1071442948946
5.7,0.48,3229.167590570714
5.7,0.5,3171.591160112069
5.7,0.52,3121.55410027164
5.7,0.54,3078.3782858529485
5.7,0.56,3041.4989808871505
5.7,0.58,3010.439945339689
5.7,0.6,2984.7944148111274
5.7,0.62,2964.210637542812
5.7,0.64,2948.380883029161
5.7,0.66,2937.0330658877438
5.7,0.68,2929.924327902738
5.7,0.7,2926.836082768828
5.7,0.72,2927.5701540330174
5.7,0.74,2931.945732521625
5.7,0.76,2939.7969512149143
5.7,0.78,2950.9709285922218
5.7,0.7999999999999999,2965.3261704749248
5.7,0.82,2982.731248941933
5.7,0.84,3003.0636977395675
5.7,0.86,3026.209078825883
5.7,0.88,3052.0601858127434
5.7,0.9,3080.516358223028
5.7,0.92,3111.482886484483
5.800000000000001,0.22,5539.969255845298
5.800000000000001,0.24,5204.258896967208
5.800000000000001,0.26,4902.638721488098
5.800000000000001,0.28,4635.18284922571
5.800000000000001,0.3,4400.384536384684
5.800000000000001,0.32,4195.571557762396
5.800000000000001,0.33999999999999997,4017.441904903928
5.800000000000001,0.36,3862.5477989315687
5.800000000000001,0.38,3727.634968863592
5.800000000000001,0.4,3609.8258804104457
5.800000000000001,0.42000000000000004,3506.6818322719946
5.800000000000001,0.44,3416.1899331453355
5.800000000000001,0.45999999999999996,3336.713007802813
5.800000000000001,0.48,3266.927383692392
5.800000000000001,0.5,3205.762240437918
5.800000000000001,0.52,3152.3466222646766
5.800000000000001,0.54,3105.965863871977
5.800000000000001,0.56,3066.027026403809
5.800000000000001,0.58,3032.03207237582
5.800000000000001,0.6,3003.557309634023
5.800000000000001,0.62,2980.2377401303497
5.800000000000001,0.64,2961.755164952094
5.800000000000001,0.66,2947.8291286036924
5.800000000000001,0.68,2938.209993351441
5.800000000000001,0.7,2932.6736060188955
5.800000000000001,0.72,2931.0171548487097
5.800000000000001,0.74,2933.05591764195
5.800000000000001,0.76,2938.620680307713
5.800000000000001,0.78,2947.555662859474
5.800000000000001,0.7999999999999999,2959.716832576438
5.800000000000001,0.82,2974.970515347311
5.800000000000001,0.84,2993.1922390983327
5.800000000000001,0.86,3014.2657599219383
5.800000000000001,0.88,3038.082233737798
5.800000000000001,0.9,3064.5395052656436
5.800000000000001,0.92,3093.5414926684116
5.9,0.22,5676.144593312038
5.9,0.24,5330.329354770625
5.9,0.26,5018.158763347863
5.9,0.28,4740.200863141301
5.9,0.3,4495.379402274
5.9,0.32,4281.316895447127
5.9,0.33999999999999997,4094.852661086009
5.9,0.36,3932.5528036896058
5.9,0.38,3791.0939133949973
5.9,0.4,3667.4884440351543
5.9,0.42000000000000004,3559.1771489388093
5.9,0.44,3464.0337330385655
5.9,0.45999999999999996,3380.322820206189
5.9,0.48,3306.63983491453
5.9,0.5,3241.8493320854977
5.9,0.52,3185.029696009108
5.9,0.54,3135.4269643944654
5.9,0.56,3092.417853099877
5.9,0.58,3055.4808905631767
5.9,0.6,3024.1742208391734
5.9,0.62,2998.1186731787284
5.9,0.64,2976.984889330763
5.9,0.66,2960.483529906995
5.9,0.68,2948.357796175783
5.9,0.7,2940.3776849477904
5.9,0.72,2936.335538919172
5.9,0.74,2936.042566614045
5.9,0.76,2939.326090628915
5.9,0.78,2946.027345980695
5.9,0.7999999999999999,2955.9996970128877
5.9,0.82,2969.1071756003444
5.9,0.84,2985.223268497906
5.9,0.86,3004.229900028805
5.9,0.88,3026.0165697219263
5.9,0.9,3050.4796143269823
5.9,0.92,3077.5215708486453
6.0,0.22,5815.317033867999
6.0,0.24,5459.664662395315
6.0,0.26,5137.076772659595
6.0,0.28,4848.611722288525
6.0,0.3,4593.649062542546
6.0,0.32,4370.147476872198
6.0,0.33999999999999997,4175.129618545504
6.0,0.36,4005.2077646516846
6.0,0.38,3857.008882636964
6.0,0.4,3727.443993294499
6.0,0.42000000000000004,3613.834529825148
6.0,0.44,3513.937996788119
6.0,0.45999999999999996,3425.9163537118247
6.0,0.48,3348.2793810307594
6.0,0.5,3279.822679601112
6.0,0.52,3219.5703184585245
6.0,0.54,3166.7260919980727
6.0,0.56,3120.6340645477208
6.0,0.58,3080.7475595600663
6.0,0.6,3046.605214732843
6.0,0.62,3017.81267741793
6.0,0.64,2994.028675619968
6.0,0.66,2974.954424034092
6.0,0.68,2960.3255449790686
6.0,0.7,2949.905874614947
6.0,0.72,2943.4826791304467
6.0,0.74,2940.862925884484
6.0,0.76,2941.870346076632
6.0,0.78,2946.343094177805
6.0,0.7999999999999999,2954.131860284295
6.0,0.82,2965.0983290799604
6.0,0.84,2979.1139066122373
6.0,0.86,2996.058656224871
6.0,0.88,3015.8203997153046
6.0,0.9,3038.2939505623935
6.0,0.92,3063.380453978287
6.1,0.22,5957.364971874213
6.1,0.24,5592.173241689302
6.1,0.26,5259.33869748234
6.1,0.28,4960.397476504162
6.1,0.3,4695.202853596786
6.1,0.32,4462.08794787401
6.1,0.33999999999999997,4258.3017082110055
6.1,0.36,4080.538057930898
6.1,0.38,3925.397356052087
6.1,0.4,3789.7005120651156
6.1,0.42000000000000004,3670.652592119151
6.1,0.44,3565.892985615582
6.1,0.45999999999999996,3473.4768443074345
6.1,0.48,3391.823567949683
6.1,0.5,3319.6553303330566
6.1,0.52,3255.9380362676766
6.1,0.54,3199.830097197885
6.1,0.56,3150.64044863874
6.1,0.58,3107.7952961025876
6.1,0.6,3070.8123147161214
6.1,0.62,3039.2808719137447
6.1,0.64,3012.846959180303
6.1,0.66,2991.2017311630607
6.1,0.68,2974.07277381454
6.1,0.7,2961.217422220967
6.1,0.72,2952.4176126492775
6.1,0.74,2947.4758824634
6.1,0.76,2946.212230561777
6.1,0.78,2948.4616255719557
6.1,0.7999999999999999,2954.072004569777
6.1,0.82,2962.9026461114304
6.1,0.84,2974.8228315118504
6.1,0.86,2989.710730388525
6.1,0.88,3007.452462649545
6.1,0.9,3027.941300932778
6.1,0.92,3051.076986176588
6.2,0.22,6102.1626895211
6.2,0.24,5727.755901919067
6.2,0.26,5384.8814982511685
6.2,0.28,5075.532322406889
6.2,0.3,4800.045145000651
6.2,0.32,4557.161353855212
6.2,0.33999999999999997,4344.399091500269
6.2,0.36,4158.572154853461
6.2,0.38,3996.2808476062783
6.2,0.4,3854.27028657849
6.2,0.42000000000000004,3729.634125654744
6.2,0.44,3619.8928150494876
6.2,0.45999999999999996,3522.9910065198455
6.2,0.48,3437.253057187852
6.2,0.5,3361.323128140126
6.2,0.52,3294.104926230213
6.2,0.54,3234.7081449543575
6.2,0.56,3182.4039361340783
6.2,0.58,3136.5893246149926
6.2,0.6,3096.7594457633245
6.2,0.62,3062.4861939322013
6.2,0.64,3033.401927754727
6.2,0.66,3009.187071468099
6.2,0.68,2989.560674565223
6.2,0.7,2974.2731983836484
6.2,0.72,2963.100971526672
6.2,0.74,2955.841894178623
6.2,0.76,2952.3120781529324
6.2,0.78,2952.343190396633
6.2,0.7999999999999999,2955.7803281395445
6.2,0.82,2962.4802986732066
6.2,0.84,2972.3102097360097
6.2,0.86,2985.146300687627
6.2,0.88,3000.872962382996
6.2,0.9,3019.3819066346455
6.2,0.92,3040.5714556658872
6.300000000000001,0.22,6249.581442887207
6.300000000000001,0.24,5866.306577267998
6.300000000000001,0.26,5513.6332171753165
6.300000000000001,0.28,5193.982005828178
6.300000000000001,0.3,4908.174362998783
6.300000000000001,0.32,4655.388138733319
6.300000000000001,0.33999999999999997,4433.452367320089
6.300000000000001,0.36,4239.341105528203
6.300000000000001,0.38,4069.6846266618345
6.300000000000001,0.4,3921.1697869707878
6.300000000000001,0.42000000000000004,3790.786064117249
6.300000000000001,0.44,3675.935465522976
6.300000000000001,0.45999999999999996,3574.449053449189
6.300000000000001,0.48,3484.551640081442
6.300000000000001,0.5,3404.8047155436943
6.300000000000001,0.52,3334.0455840218374
6.300000000000001,0.54,3271.3316909793084
6.300000000000001,0.56,3215.893566396925
6.300000000000001,0.58,3167.09683439942
6.300000000000001,0.6,3124.4123849425814
6.300000000000001,0.62,3087.393344388175
6.300000000000001,0.64,3055.657463147807
6.300000000000001,0.66,3028.873704062726
6.300000000000001,0.68,3006.7520339551734
6.300000000000001,0.7,2989.0356328341554
6.300000000000001,0.72,2975.494917546943
6.300000000000001,0.74,2965.922924029366
6.300000000000001,0.76,2960.131707197127
6.300000000000001,0.78,2957.9495050801384
6.300000000000001,0.7999999999999999,2959.2184795427065
6.300000000000001,0.82,2963.7928947958553
6.300000000000001,0.84,2971.537630980659
6.300000000000001,0.86,2982.326956613925
6.300000000000001,0.88,2996.0435031244315
6.300000000000001,0.9,3012.577398945221
6.300000000000001,0.92,3031.8255310624927
6.4,0.22,6399.490565981366
6.4,0.24,6007.713203177049
6.4,0.26,5645.513251776842
6.4,0.28,5315.703396638373
6.4,0.3,5019.5820911486135
6.4,0.32,4756.785128997404
6.4,0.33999999999999997,4525.49171537338
6.4,0.36,4322.87795230971
6.4,0.38,4145.637385102643
6.4,0.4,3990.4195165610977
6.4,0.42000000000000004,3854.1194417090155
6.4,0.44,3734.022790162202
6.4,0.45999999999999996,3627.8447206043775
6.4,0.48,3533.706258943647
6.4,0.5,3450.0815439357066
6.4,0.52,3375.737121050558
6.4,0.54,3309.674465722099
6.4,0.56,3251.0804602126063
6.4,0.58,3199.286943309776
6.4,0.6,3153.7387178714976
6.4,0.62,3113.9687387566773
6.4,0.64,3079.5790879730393
6.4,0.66,3050.2264706862397
6.4,0.68,3025.6111750383393
6.4,0.7,3005.4686543736134
6.4,0.72,2989.5630811588458
6.4,0.74,2977.68237847427
6.4,0.76,2969.634358250995
6.4,0.78,2965.243690032731
6.4,0.7999999999999999,2964.349495407988
6.4,0.82,2966.8034164926094
6.4,0.84,2972.4680462445885
6.4,0.86,2981.215637408289
6.4,0.88,2992.927028184542
6.4,0.9,3007.490738335614
6.4,0.92,3024.802200878624
6.5,0.22,6551.758560471221
6.5,0.24,6151.858699660686
6.5,0.26,5780.432822522024
6.5,0.28,5440.6442525424245
6.5,0.3,5134.252276196426
6.5,0.32,4861.36452472365
6.5,0.33999999999999997,4620.545984444945
6.5,0.36,4409.217071686766
6.5,0.38,4224.170844881713
6.5,0.4,4062.0438227916175
6.5,0.42000000000000004,3919.6493306447474
6.5,0.44,3794.1605167745893
6.5,0.45999999999999996,3683.1752918122256
6.5,0.48,3584.707034250536
6.5,0.5,3497.1378913848484
6.5,0.52,3419.1591691897515
6.5,0.54,3349.7124659146853
6.5,0.56,3287.9377996108287
6.5,0.58,3233.130667826677
6.5,0.6,3184.707801014496
6.5,0.62,3142.1804633390643
6.5,0.64,3105.1339173461793
6.5,0.66,3073.2117439992626
6.5,0.68,3046.1039030213838
6.5,0.7,3023.537634939631
6.5,0.72,3005.2705043336987
6.5,0.74,2991.085049495975
6.5,0.76,2980.784635663364
6.5,0.78,2974.190210979641
6.5,0.7999999999999999,2971.1377416996393
6.5,0.82,2971.476161065766
6.5,0.84,2975.065709280577
6.5,0.86,2981.7765737263762
6.5,0.88,2991.4877619080025
6.5,0.9,3004.086156708306
6.5,0.92,3019.4657160949982
6.6,0.22,6706.254142480173
6.6,0.24,6298.62202748717
6.6,0.26,5918.295617125709
6.6,0.28,5568.743181899212
6.6,0.3,5252.160566060098
6.6,0.32,4969.1329223193425
6.6,0.33999999999999997,4718.641737982043
6.6,0.36,4498.393445397854
6.6,0.38,4305.319300914112
6.6,0.4,4136.070663612298
6.6,0.42000000000000004,3987.394754410786
6.6,0.44,3856.3582406358564
6.6,0.45999999999999996,3740.441625185342
6.6,0.48,3637.547296768142
6.6,0.5,3545.96088749601
6.6,0.52,3464.2938931326617
6.6,0.54,3391.4239535457928
6.6,0.56,3326.4408146091646
6.6,0.58,3268.600899462165
6.6,0.6,3217.2907297420124
6.6,0.62,3171.9982367900084
6.6,0.64,3132.290615415717
6.6,0.66,3097.7973803663886
6.6,0.68,3068.1974552879333
6.6,0.7,3043.209337642147
6.6,0.72,3022.5835872041966
6.6,0.74,3006.097060292318
6.6,0.76,2993.5484526574432
6.6,0.78,2984.7548236875596
6.6,0.7999999999999999,2979.548858276713
6.6,0.82,2977.776685638444
6.6,0.84,2979.296121203023
6.6,0.86,2983.97523239868
6.6,0.88,2991.6911546429246
6.6,0.9,3002.329102618766
6.6,0.92,3015.7815356671153
6.700000000000001,0.22,6862.847222439277
6.700000000000001,0.24,6447.879282706472
6.700000000000001,0.26,6058.998587713009
6.700000000000001,0.28,5699.929808257318
6.700000000000001,0.3,5373.273803949581
6.700000000000001,0.32,5080.090395841145
6.700000000000001,0.33999999999999997,4819.802273017273
6.700000000000001,0.36,4590.441864299929
6.700000000000001,0.38,4389.119095344415
6.700000000000001,0.4,4212.53132311811
6.700000000000001,0.42000000000000004,4057.3785713241946
6.700000000000001,0.44,3920.62940424307
6.700000000000001,0.45999999999999996,3799.6481768101885
6.700000000000001,0.48,3692.2236233329922
6.700000000000001,0.5,3596.540544670979
6.700000000000001,0.52,3511.126010059807
6.700000000000001,0.54,3434.7894621199316
6.700000000000001,0.56,3366.566776800298
6.700000000000001,0.58,3305.672387433169
6.700000000000001,0.6,3251.4603120852726
6.700000000000001,0.62,3203.3933768251013
6.700000000000001,0.64,3161.019356634861
6.700000000000001,0.66,3123.9526770162875
6.700000000000001,0.68,3091.8604555028496
6.700000000000001,0.7,3064.45186863819
6.700000000000001,0.72,3041.4700383469212
6.700000000000001,0.74,3022.685814452709
6.700000000000001,0.76,3007.892979768433
6.700000000000001,0.78,2996.904521939217
6.700000000000001,0.7999999999999999,2989.5497066102153
6.700000000000001,0.82,2985.6717547670387
6.700000000000001,0.84,2985.1259781088374
6.700000000000001,0.86,2987.778264143786
6.700000000000001,0.88,2993.5038306089277
6.700000000000001,0.9,3002.1861893450996
6.700000000000001,0.92,3013.716274831969
6.800000000000001,0.22,7021.4097991178005
6.800000000000001,0.24,6599.5047963216575
6.800000000000001,0.26,6202.432872013875
6.800000000000001,0.28,5834.125131566048
6.800000000000001,0.3,5497.549698299994
6.800000000000001,0.32,5194.229664695612
6.800000000000001,0.33999999999999997,4924.046632085401
6.800000000000001,0.36,4685.39607165286
6.800000000000001,0.38,4475.608020741849
6.800000000000001,0.4,4291.460070500443
