industry,election_id,vote_margin,union_win,post_log_payroll_change,post_log_employment_change,post_survival_probability
hospitality,hos-050,0.02535262888066417,1,0.06306541089395269,0.006557864679242248,0.8694751976173969
hospitality,hos-051,0.05900778620413044,1,0.062283420928978074,-0.0005728861596241831,0.8557064881783857
hospitality,hos-052,0.04319587906727965,1,0.068335484423741,0.021896290744510785,0.85975683902423
hospitality,hos-053,-0.0512214087223625,0,0.013260681560709918,0.005751225274179407,0.8463662688730524
hospitality,hos-054,-0.09101839402168,0,0.013844320815277252,-0.007941292846652195,0.8388543866198065
hospitality,hos-055,-0.13121979404685474,0,0.009756480190937984,-0.00899273190059681,0.8409142425123193
hospitality,hos-056,-0.020948209112339494,0,0.027152998621598777,0.00893818180597008,0.8537841142165247
hospitality,hos-057,-0.059586103935520426,0,0.034585110869404176,0.03170081162000056,0.8503317477055485
hospitality,hos-058,0.10595622937036292,1,0.06924061339685207,0.003146555550198068,0.8131271031585544
hospitality,hos-059,-0.045005194712094465,0,-0.0062776581079659055,0.03648351254543371,0.8387678239077176
hospitality,hos-060,-0.06539771351166208,0,0.005953315047885479,0.013497876840948001,0.8536949543483442
hospitality,hos-061,-0.06954639712875961,0,0.022309611710013076,0.004849474657837286,0.8724882274764135
hospitality,hos-062,0.05286187494406361,1,0.05609034625314065,-0.008805762461218343,0.8669171541947465
hospitality,hos-063,-0.06120129364053514,0,0.0053608319334610115,-0.013905864924988536,0.8209846104453246
hospitality,hos-064,0.16613367425480308,1,0.02609289775159975,0.0211279338421428,0.8412616080963852
hospitality,hos-065,0.13497416076136953,1,0.06439824331071786,-0.021856517491086948,0.843066377618798
hospitality,hos-066,-0.12150667267173315,0,0.023563797183553115,-0.02596255786416215,0.8194310018374436
hospitality,hos-067,-0.043465524863600585,0,0.007872816678045128,-0.02527809036846979,0.8355667606055909
hospitality,hos-068,-0.02196938167291876,0,-0.009937575344532702,-0.00403868223721971,0.8226824979686064
hospitality,hos-069,-0.08144108088915801,0,-0.014091463381922836,0.0026695878677086508,0.8234793749983397
hospitality,hos-070,0.04890067319048408,1,0.07533034065395611,-0.00995846788028584,0.8734822627662809
hospitality,hos-071,-0.061033505743508826,0,-0.0098027828618752,0.007882064651917708,0.8436290746219585
hospitality,hos-072,0.1181049509047602,1,0.05037675353428584,0.008122118026588,0.8596976039315777
hospitality,hos-073,-0.06490324109761145,0,0.05722216178913947,0.016666347106550582,0.8353812612932716
hospitality,hos-074,0.03390080529481507,1,0.03446364297907198,-0.007072297969822864,0.859866659773436
hospitality,hos-075,-0.14786143846198835,0,0.0033452932154937037,-0.015566863498602602,0.8373948438752098
hospitality,hos-076,-0.1769595630177324,0,-0.0028439660675189694,-0.002579184381076854,0.8402117164523586
hospitality,hos-077,-0.003579455342715948,0,0.02057740179667708,0.014573089029504167,0.8274102939201436
hospitality,hos-078,0.06761613164070138,1,0.08506699192698064,-0.014591769479218324,0.8461709379468224
hospitality,hos-079,0.1367496731164109,1,0.07776332854041623,-0.029377810817185553,0.8538629319038633
hospitality,hos-080,0.028176013758891588,1,0.06516834345025889,0.015958909439884216,0.85830281928037
