applicant_id,neighborhood,age,prior_work_months,school_enrolled,neighborhood_unemployment,baseline_risk,program_offer,offer_probability_true,treatment_logit_effect,true_cate,summer_employed
209,central,19,1.857428797299805,1,0.22,0.5045671619005644,0,0.5408427536198935,1.4054805942806774,0.33753589609868573,1
210,inner_ring,19,1.8273838755567375,1,0.13696088869236844,0.34830396235639904,1,0.4825912382723847,1.2179647548276789,0.2944410135276418,1
211,outer_ring,18,0.639702112850087,0,0.07688025432864214,0.7417280013390938,1,0.6734551902042303,1.6900736016069127,0.39209339671437765,1
212,central,19,3.212526405702965,1,0.13597130262252538,0.3943085178951225,0,0.44343809856716115,1.273170221474147,0.30726813040388024,0
213,central,18,3.8036190258699305,1,0.2067163475044238,0.2551184762354593,0,0.44412407454697106,1.1061421714825512,0.2692205951262947,1
214,inner_ring,18,2.473739679352152,1,0.17748572126969164,0.5052811217814664,1,0.5183923049696685,1.4063373461377597,0.33758051316195686,0
215,inner_ring,19,0.0,1,0.17623742827792582,0.6003218896522343,0,0.515497579448389,1.5203862675826811,0.36277594554664877,1
216,outer_ring,18,4.422490834585251,1,0.12589623151824753,0.42024088245375363,1,0.4999235337390869,1.3042890589445044,0.3059253356824439,0
217,outer_ring,17,3.662707250696286,1,0.09918512642401113,0.02,0,0.443663619800636,0.8240000000000001,0.19159087906204808,1
218,central,20,1.3639567643201116,1,0.18862840077773207,0.6162907619342672,0,0.587233018931475,1.5395489143211207,0.36222034806171416,0
219,outer_ring,18,7.716285045621564,0,0.10249352516237084,0.4925807147721811,1,0.6354381179748574,1.2910968577266173,0.30927582074373644,1
220,outer_ring,16,2.854644923081611,1,0.07593143108465875,0.3073481223704928,0,0.5448929843044665,1.1688177468445913,0.284149523452162,1
221,suburban,19,0.31043260861822186,1,0.050939036789844266,0.21337732217725128,1,0.44127306491781065,1.0560527866127016,0.2561841566610491,0
222,inner_ring,17,0.30147567929781693,0,0.1253307744936345,0.7055625126924319,1,0.6917106146312375,1.6466750152309184,0.3761760761841275,1
223,outer_ring,20,1.2911390369028442,0,0.045,0.41139180719061474,0,0.6024123913306325,1.2936701686287377,0.31258695352961513,0
224,outer_ring,16,4.035947216074491,0,0.08978164319323888,0.03689718801500291,0,0.47707460239328564,0.8442766256180035,0.2047812330114357,1
225,inner_ring,16,4.560852473350392,0,0.1324880409364503,0.4142602108360748,1,0.5758989974965738,1.2971122530032897,0.3091757132392572,1
226,suburban,16,2.007322914201,0,0.11746198648105702,0.6635909651993996,0,0.671874764493465,1.5963091582392797,0.37025377237286716,1
227,inner_ring,17,1.0059309822776072,0,0.17536942910369885,0.96,1,0.6561742450416169,1.952,0.4257953657998368,1
228,central,17,1.1852119419119307,0,0.19257353091477636,0.5535587096099214,0,0.706564659587306,1.4642704515319056,0.33937441514151173,1
229,suburban,18,0.33002615303136573,1,0.045,0.6586453572816579,0,0.6296082684325736,1.5903744287379893,0.3761214606531863,1
230,suburban,16,1.6514340841904889,1,0.045,0.39846050247097153,1,0.4868033191170104,1.2781526029651658,0.30830010266439883,0
231,central,18,2.9207826709265414,1,0.18234433300297448,0.49734082773612037,1,0.4639562796522979,1.3968089932833445,0.3279114148074488,0
232,outer_ring,19,3.6427959676904162,0,0.10009374482505817,0.3175100217966074,1,0.6311191473468151,1.181012026155929,0.2854457445428536,0
233,inner_ring,18,0.0,1,0.1742936209635792,0.31708242527258856,0,0.5107343184892928,1.1804989103271062,0.2865388202098382,1
234,outer_ring,19,2.962640211774429,1,0.05313279351810298,0.4177878526759307,1,0.5434435522133595,1.3013454232111168,0.31054115567651425,1
235,outer_ring,20,4.802728762199827,1,0.04760739665514431,0.4298480761253738,1,0.4714084384026323,1.3158176913504485,0.3096156366603447,1
236,central,20,0.3635209614362621,1,0.20740990826532155,0.7360412970152915,0,0.6087601257915306,1.6832495564183498,0.39578116942084113,0
237,suburban,16,2.490235284866158,1,0.09137077310820353,0.34045278510721694,0,0.458685620062316,1.2085433421286604,0.29245280067924917,0
238,inner_ring,19,3.4248222804539483,0,0.16212019779790382,0.5586315768071481,1,0.6167218795821732,1.4703578921685778,0.34921702923326325,1
239,outer_ring,18,0.7503633560781602,1,0.11563677139106127,0.27097674356169843,1,0.48044562233027727,1.1251720922740382,0.27404615134332594,0
240,inner_ring,20,0.9120734830449955,1,0.16918965418042461,0.5851968102033213,1,0.517537233412511,1.5022361722439856,0.3519446334422641,1
241,suburban,17,4.8281320978671065,1,0.045,0.3241490224555044,1,0.4734911046429052,1.1889788269466053,0.277727703992413,1
242,inner_ring,16,0.19531327893106554,1,0.16738795833265016,0.7238813306368904,0,0.566670745717561,1.6686575967642685,0.3815145019369045,1
243,inner_ring,16,0.794984575968313,0,0.1488538839313697,0.4581033663486058,0,0.5045587746670324,1.349724039618327,0.32193637437888456,1
244,outer_ring,17,3.8139795575348616,1,0.12528290000001502,0.5817158777836503,1,0.5708404584396543,1.4980590533403804,0.35792729895061026,1
245,outer_ring,18,10.498115248525176,1,0.045,0.02,1,0.44649101185924905,0.7240000000000001,0.13996324169823404,0
246,suburban,20,6.35175830567385,1,0.0616916446291466,0.42297501968135176,0,0.43981884398149435,1.3075700236176222,0.30104224908283156,1
247,central,17,9.535649777530535,1,0.22,0.08855969068746325,1,0.503052406937854,0.806271628824956,0.17088692543290018,1
248,outer_ring,18,1.204498382906719,1,0.05611392526272651,0.37499557705170516,1,0.539011666122241,1.2499946924620462,0.29686240089610305,0
249,outer_ring,16,3.3700665360734754,1,0.06778059109322464,0.4115491584958759,0,0.43164076742076435,1.293858990195051,0.3098704711428433,0
250,central,16,1.1576899426847724,1,0.15783782688279785,0.6781389099460732,1,0.6286805769353369,1.6137666919352878,0.3821268464236338,0
251,inner_ring,18,1.223898868909454,1,0.12247950465984399,0.37417889081091393,1,0.4345894624494794,1.2490146689730968,0.29698458953888296,0
252,central,19,6.938054058610323,1,0.1770776763573322,0.22046269344849262,1,0.4998092041985607,1.0645552321381913,0.2435430349489296,0
253,outer_ring,18,0.29937077639026066,1,0.08287032765372902,0.3310474916103737,1,0.6102175528713532,1.1972569899324486,0.28874508865413184,1
254,outer_ring,17,1.6361486974232022,0,0.12872215524376132,0.5275124694414028,0,0.5539950184062189,1.4330149633296836,0.3399527452279498,0
255,outer_ring,18,0.34949989493662215,1,0.13981013370531747,0.4225211972441264,1,0.46456472349158084,1.3070254366929517,0.31202320550946305,1
256,suburban,16,1.8211943535720185,1,0.06553216073675053,0.21965785279471653,0,0.500001212019173,1.0635894233536598,0.25979675518831963,1
257,central,20,0.0,0,0.20576046273451534,0.7369673303808196,1,0.6556634289521064,1.6843607964569836,0.36384613100144925,1
258,inner_ring,18,0.285172077328529,0,0.17550894815537138,0.7554268734370975,1,0.6014931149760576,1.706512248124517,0.3895890662343341,1
259,inner_ring,17,0.6999487012585301,1,0.146567868230054,0.6706999963198875,0,0.47329109165488736,1.604839995583865,0.3790211816180564,0
260,inner_ring,18,4.027186275740856,1,0.10556777601011749,0.1552416481359814,0,0.5319552766326789,0.9862899777631777,0.24004546220441975,0
261,outer_ring,19,0.09737703247181473,1,0.07106537547265653,0.4967915366134146,0,0.5120284538669551,1.3961498439360975,0.33227003172989433,1
262,outer_ring,20,0.19928377695084454,0,0.07335750072650074,0.7416410241890277,0,0.6168283146841094,1.689969229026833,0.3817501576344791,0
263,outer_ring,18,0.1492755187909257,1,0.05214437586167682,0.6428760943031868,0,0.502986468394085,1.5714513131638244,0.3736789400880659,1
264,central,19,0.011508464645870187,1,0.18560806869088492,0.6438689907755434,0,0.61609155400639,1.572642788930652,0.362447521127341,0
265,central,17,3.024008142736885,1,0.1795738909694413,0.4382596415892513,0,0.5131706807143169,1.3259115699071016,0.3172242183655112,0
266,central,19,0.0,0,0.2132512068053621,0.8334076103949515,0,0.6322603134112909,1.8000891324739419,0.38083178210308977,1
267,outer_ring,18,0.527918731896218,1,0.05466183705849326,0.28774758005893236,1,0.5165266635639273,1.145297096070719,0.27864525061456286,0
268,central,18,3.18599569140876,1,0.18165675112589974,0.3338676892879151,1,0.526349542501844,1.200641227145498,0.29125796549093497,1
269,suburban,16,5.674481993881391,1,0.061827724509474415,0.38131012313125,1,0.5165681897139632,1.2575721477575001,0.2933679351472784,1
270,suburban,17,1.8903681841286568,1,0.05601418461947895,0.5198893776784558,0,0.4457171734466512,1.423867253214147,0.34158884182016885,1
271,inner_ring,18,1.8589367217655615,1,0.15928691598125194,0.41596368860202115,1,0.5234867927916379,1.2991564263224253,0.3136034001807938,1
272,inner_ring,17,4.608293899544465,1,0.17598151406733828,0.3775015502686989,0,0.5349305993658625,1.2530018603224387,0.2990217778972109,0
273,inner_ring,17,0.7526595712675155,1,0.1781670150826036,0.9057839828813733,0,0.6736369966227446,1.886940779457648,0.4325816068449052,0
274,central,17,5.119139842339677,1,0.17819536968447774,0.5580157735741234,1,0.6744435758157772,1.469618928288948,0.34884547642577785,1
275,suburban,19,1.1262101531582405,1,0.045,0.6307969138300122,1,0.6481548578168067,1.5569562965960149,0.36471997501948483,0
276,inner_ring,19,1.008994470049805,0,0.16036657083030492,0.37592059562562796,1,0.5699033642981094,1.2511047147507535,0.29529409880839996,1
277,inner_ring,18,3.1181847071296644,0,0.16993002532589477,0.5768622669192399,1,0.5937889577604452,1.492234720303088,0.3505391301802301,1
278,outer_ring,17,3.666481355657556,0,0.10414365185695404,0.27297977011969343,0,0.5631142547409375,1.1275757241436322,0.27440485858158853,0
279,inner_ring,17,4.724631320290855,1,0.13548668019408783,0.37188289428554,1,0.4465008501133576,1.246259473142648,0.29982776160464786,1
280,outer_ring,18,0.004778508776672852,1,0.08567586708181898,0.5841182674501059,1,0.6131380892674444,1.500941920940127,0.3550934972070217,0
281,central,20,1.3690094556848222,0,0.1639727229090845,0.5319565386359598,1,0.5381802665313157,1.4383478463631518,0.3347765913286044,0
282,central,18,1.6299760060270065,0,0.22,0.5271057972409887,0,0.5676260730656294,1.4325269566891865,0.3345372811130611,1
283,inner_ring,16,5.521228851612149,1,0.1787736084562885,0.39074674624411077,0,0.46217386910642505,1.268896095492933,0.3003847678025565,0
284,suburban,20,1.2813781729544662,1,0.045,0.3393528480367814,1,0.45445965473071637,1.2072234176441377,0.29178785988446865,1
285,suburban,16,2.461151098382614,1,0.0634021265640629,0.02,0,0.36909952526429973,0.8240000000000001,0.20313304117092312,0
286,inner_ring,16,0.03428261576023872,1,0.13217810037406952,0.6844898429428324,0,0.5248482042986604,1.6213878115313989,0.3780044625407346,0
287,suburban,19,2.1774186234472137,0,0.045,0.17874787971049508,1,0.5589490994193175,1.014497455652594,0.2457314907290325,1
288,outer_ring,19,2.630238025602959,0,0.0647833584489667,0.3480102061473434,1,0.5603952736999128,1.217612247376812,0.29466945144968315,0
289,central,16,0.6229112692768897,0,0.20452861745890905,0.6428627116116878,1,0.598098046092895,1.5714352539340255,0.3473388680814212,1
290,central,19,3.3035867779127654,1,0.22,0.34838934261693755,0,0.4561830722727184,1.218067211140325,0.2937547369135032,0
291,inner_ring,19,3.95505153330223,1,0.18763299409352707,0.41052013725527475,0,0.606298984500821,1.2926241647063297,0.3114748128097641,0
292,central,19,0.28116523416030903,1,0.19163624257798798,0.311537194485626,0,0.5329212701951022,1.1738446333827512,0.28154501098062173,0
293,central,18,4.269596236540842,0,0.22,0.8326759056029014,1,0.6034848562636309,1.7992110867234816,0.4126318587606435,0
294,inner_ring,17,2.1276408388367027,1,0.15289793068143662,0.4958663874632645,1,0.5159895067679947,1.3950396649559176,0.3336543518299764,0
295,inner_ring,18,2.9875135930973937,1,0.17148210355887758,0.26811268927821597,1,0.5116151264895059,1.1217352271338592,0.2732897290189168,1
296,inner_ring,17,7.224362515724758,1,0.1310246833330983,0.44561868618977346,0,0.5833249543391145,1.2347424234277282,0.2863371141689905,0
297,inner_ring,17,2.423742641369465,1,0.14661882511414903,0.3372632828786033,0,0.5432198299732168,1.2047159394543239,0.29208972970829256,1
298,suburban,17,1.585449035480714,0,0.04524137239017708,0.18166377405542655,1,0.5072427774021311,1.0179965288665118,0.2483115587888311,1
299,suburban,16,2.810540097391351,1,0.045,0.46962552082794967,1,0.5326417898808803,1.3635506249935396,0.3282684530697245,0
300,outer_ring,17,4.650403468468279,1,0.0927441426845894,0.37307393207473466,0,0.5291635510603112,1.2476887184896817,0.29957973659224685,0
301,inner_ring,19,3.5839296796607654,1,0.18083852158157324,0.5660157955733099,1,0.5465364491766088,1.479218954687972,0.35197895309084376,1
302,suburban,16,10.985814534556734,0,0.0775334813725549,0.1710846317319444,0,0.46787600576280597,0.9053015580783333,0.1883904061158329,0
303,outer_ring,19,5.090754551369881,1,0.11944029943765024,0.14504813726515364,0,0.5106756477659751,0.9740577647181844,0.2367288556372566,0
304,outer_ring,17,4.464293467625409,1,0.05927102303323788,0.13274397872683327,0,0.48101918146004063,0.9592927744722,0.23134937536586409,0
305,central,19,5.319323833147072,1,0.17778001450583997,0.39173261468140436,0,0.5246388789064838,1.2700791376176852,0.30234930582757846,0
306,outer_ring,17,2.2506751658677357,1,0.08802093350583953,0.3381649252007627,1,0.5622962645503857,1.2057979102409153,0.29100979392032705,0
307,central,17,6.092297677846049,1,0.16766661139394798,0.469360630636136,0,0.5610984048531974,1.363232756763363,0.32813509139860053,1
308,suburban,17,3.2881443279088898,1,0.045,0.43640479916444774,1,0.6104699234610591,1.3236857589973372,0.3125456818043811,1
309,suburban,20,2.468889538681657,1,0.045,0.4254973651746048,1,0.5506706073060442,1.3105968382095257,0.31638588330663475,0
310,suburban,18,2.0291421811699966,0,0.05912500531409965,0.3669276332977718,0,0.47099809313340063,1.240313159957326,0.2991279986802602,1
311,suburban,17,6.366563465295165,1,0.045,0.05689533459318666,1,0.4308804306568774,0.868274401511824,0.2079421288357236,1
312,inner_ring,18,5.89313844418623,0,0.15596167681478074,0.37553886847946466,1,0.5776855089706752,1.2506466421753575,0.29931360786416544,1
313,inner_ring,16,8.224437634202452,1,0.14335686455223617,0.02,0,0.43012776072427444,0.7240000000000001,0.16416887545147008,0
314,inner_ring,17,2.620928961015974,1,0.1391772287718058,0.6506403204360288,1,0.6047267407804251,1.5807683845232345,0.36830251146631954,1
315,inner_ring,20,3.6320556392600194,1,0.1609697513148447,0.561534632473685,1,0.6087421220678204,1.473841558968422,0.35060188844279405,1
316,central,18,2.941858592601719,1,0.19015031144430258,0.3987883192157359,0,0.5432650176427118,1.278545983058883,0.3087939467543863,0
317,inner_ring,19,1.3611838689239872,1,0.11769360517668029,0.4793654324033004,0,0.5164190284667909,1.3752385188839604,0.3277641685807441,1
318,outer_ring,16,3.2371254565659795,1,0.11251760701381257,0.5246122343599403,1,0.4855822568784013,1.4295346812319285,0.34210929609281204,0
319,inner_ring,16,1.1162004942816344,1,0.1477926550047765,0.8155085078457104,0,0.5640703144874605,1.7786102094148526,0.40012633223696437,0
320,outer_ring,19,1.1399968674640195,1,0.06480920975939211,0.6504564414883596,1,0.5146642988107042,1.5805477297860315,0.374528312254669,1
321,outer_ring,19,3.532390432461619,1,0.07257552300457755,0.09324844239245125,0,0.43490496121417443,0.9118981308709415,0.2169899929780622,0
322,inner_ring,20,0.5751045452753953,0,0.10210722857226293,0.4494985193981864,0,0.5348891385774633,1.3393982232778239,0.3167513454348306,0
323,central,19,1.843172036769734,0,0.17657671216170678,0.6017720122902843,1,0.625208118239382,1.522126414748341,0.3582584971466052,0
324,inner_ring,18,3.1809820677925043,1,0.19036235474957144,0.6886212131306634,1,0.505780377347048,1.626345455756796,0.38545683762435967,0
325,outer_ring,18,0.5806005573688222,0,0.09096199454633601,0.44111139728817905,1,0.5374878858344588,1.329333676745815,0.2989796142410319,1
326,central,17,4.353975673558276,1,0.22,0.5801689113018791,1,0.5591287300242945,1.496202693562255,0.3566538430291147,1
327,outer_ring,20,1.1146918815289888,0,0.08537622571738622,0.5135980262305035,0,0.6651398620003607,1.4163176314766042,0.3379000276975202,0
328,central,18,2.03469085546241,1,0.19709896968450755,0.3312710029994195,1,0.5564224677304016,1.1975252035993034,0.2894898473500232,1
329,central,19,8.488727286255015,1,0.20561613119930033,0.3758033188352188,0,0.47605894885397115,1.1509639826022624,0.2557988007239351,1
330,outer_ring,19,1.276058781025381,1,0.11420077508072306,0.3837192577432672,0,0.5338796587861476,1.2604631092919207,0.2972068974183311,1
331,central,17,5.7034414738906225,1,0.17210886088530283,0.6417656809673293,0,0.6456074077421321,1.5701188171607954,0.36549431933372756,0
332,outer_ring,16,2.7775461016732694,1,0.11617550240711717,0.4793769141974541,0,0.5881858807004545,1.375252297036945,0.33086037000332563,1
333,inner_ring,17,3.050689823291581,1,0.18207792671938822,0.42171534766134616,1,0.5095392524540895,1.3060584171936154,0.3120840439361644,1
334,outer_ring,16,1.650767060662333,1,0.08919367834704123,0.27650950998103374,1,0.4510189560943224,1.1318114119772404,0.27507476011175974,1
335,inner_ring,20,5.565125918478451,1,0.14798926892401182,0.27925578387381556,1,0.5170667549930836,1.1351069406485788,0.2750822476652056,0
336,suburban,17,3.0746299465484075,1,0.07850303312143558,0.5509808739369846,0,0.5155637283289566,1.4611770487243816,0.34865586274671806,0
337,suburban,18,0.7233555160028529,0,0.045,0.5229850590022982,1,0.5292395352172369,1.427582070802758,0.3362849775683856,1
338,suburban,19,1.515939934847308,1,0.045,0.3937739155541625,0,0.40695880366640447,1.272528698664995,0.3069242486097287,0
339,suburban,19,1.605910447180701,0,0.09630541833279707,0.5562483486976572,1,0.6112542777895578,1.4674980184371886,0.34502309567144723,1
340,suburban,18,1.2252141153092675,0,0.045,0.7588682232264078,0,0.5613621199777125,1.7106418678716895,0.39923540528584267,0
341,suburban,18,7.490745966799989,1,0.045,0.19650450086471188,0,0.405286517965785,0.9358054010376543,0.2020583691499378,0
342,suburban,17,5.729556607724143,0,0.045,0.15974019169394726,0,0.5174309682226125,0.9916882300327368,0.2346105099284292,0
343,suburban,18,0.3296915103108573,1,0.04758158180886969,0.6838246904699894,1,0.6213413503882956,1.6205896285639874,0.3818918557941848,1
344,outer_ring,18,1.5728575044792574,0,0.08572110706775113,0.6482749446092809,1,0.6552864208633643,1.577929933531137,0.3663748818253616,1
345,suburban,18,1.2708574859832134,1,0.045,0.5208637589058673,1,0.48946858987214664,1.4250365106870408,0.34182670937720167,1
346,inner_ring,19,2.264510586433967,0,0.16218631374329268,0.1460449212737187,0,0.5011344039681377,0.9752539055284625,0.23898193517025235,0
347,outer_ring,17,1.7114645870246776,0,0.08371509592370022,0.38486569212205235,1,0.5571232936487064,1.2618388305464627,0.3034629181164139,1
348,outer_ring,16,4.014221293973351,1,0.07253100380696052,0.14743827883488145,0,0.37590928215284425,0.9769259346018577,0.23021530169470739,1
349,central,19,4.6847328940610895,0,0.18508199947360363,0.30226881999444094,0,0.5585168861869917,1.1627225839933293,0.28190303478146755,0
350,central,19,2.9797640461398687,0,0.22,0.5564471000223714,1,0.6322329008714441,1.4677365200268457,0.33859189215787533,1
351,outer_ring,18,0.8634342451763535,1,0.10655650467725064,0.4235327076305376,0,0.6267483735501559,1.308239249156645,0.3151638416954035,0
352,suburban,17,3.2153485598374774,1,0.10154269932669469,0.02,1,0.47351744071414376,0.8240000000000001,0.20245146946180187,1
353,inner_ring,16,3.0063372679257143,1,0.1376848435567961,0.33421602650456644,1,0.448114313469539,1.2010592318054798,0.2885757389136226,1
354,suburban,17,1.1346273503039346,1,0.06376339617308667,0.4794766336417636,1,0.5774521560345787,1.3753719603701162,0.3308710882806169,1
355,inner_ring,18,0.006701127902384751,0,0.13739574525695097,0.41665447944025413,0,0.5723147435534096,1.299985375328305,0.2981545156586892,0
356,central,19,1.585278864806713,1,0.18911894731395362,0.2740372327169979,1,0.5288453190786373,1.1288446792603977,0.27454578566093807,1
357,central,19,3.5934024733859733,1,0.17867318980448998,0.7542146303548168,1,0.6261866123673137,1.7050575564257802,0.40151224715661665,1
358,inner_ring,17,2.5544006666395087,1,0.14049807948036216,0.44645936952187865,1,0.559931498269302,1.3357512434262544,0.3219949109509303,1
359,central,18,1.8640287239903084,0,0.1760541005141408,0.5458846854196399,0,0.5331242570336122,1.455061622503568,0.3472078334807734,0
360,central,20,2.4626964769454496,1,0.2039156726565553,0.627551427804722,1,0.6390715461799769,1.5530617133656663,0.36983820101569803,1
361,inner_ring,20,1.992376043308123,1,0.14890316786536364,0.2954052634377887,1,0.4725932616154251,1.1544863161253465,0.27606623527167673,1
362,central,18,2.1542910815746916,1,0.1605283188260502,0.830034815965742,0,0.641330693961915,1.7960417791588905,0.41982034810353863,0
363,inner_ring,19,1.9381432185334688,0,0.1543138880849979,0.630231566903748,0,0.5955748514007683,1.5562778802844977,0.36193935799648835,0
364,central,19,1.171373039007173,0,0.19239486533249037,0.8566068681475869,1,0.6804835903584002,1.8279282417771043,0.40617159678330317,1
365,inner_ring,17,5.799151824576058,0,0.17146039165849902,0.5059450954154479,1,0.5715780418551776,1.4071341144985374,0.33477246188720866,0
366,inner_ring,18,1.418463106248043,1,0.13693233367966032,0.4842745072307731,1,0.4772314610145131,1.3811294086769277,0.3320448311660462,1
367,central,16,3.9064458159548403,1,0.16222772804425942,0.754653570780279,1,0.5661413212871987,1.7055842849363347,0.40208783806897086,1
368,suburban,17,0.5795907846921147,1,0.07960079131787594,0.28403798705448907,1,0.5479933716396611,1.1408455844653869,0.2705630407841069,1
369,central,16,1.526099298677071,1,0.18480806455675028,0.8957815576442307,1,0.7058197413039026,1.874937869173077,0.4279063285256934,1
370,central,18,0.6415088460909013,1,0.15731943491253567,0.6448959349231633,0,0.6714555318773068,1.573875121907796,0.37042015584762705,0
371,outer_ring,20,0.7544503010575558,0,0.0524180554866219,0.20509978649411004,0,0.5370935553556044,1.0461197437929322,0.24953844971505712,1
372,outer_ring,19,1.3688624223791759,0,0.08457212816980884,0.38769261701026414,0,0.6410038226422228,1.2652311404123169,0.30492416057930755,0
373,suburban,18,0.14991046797238006,0,0.06295040590331666,0.5812979423019461,1,0.5474834517010805,1.4975575307623354,0.3548222918469422,0
374,outer_ring,17,1.236816995807533,1,0.10795110835576022,0.4876149669957706,0,0.4621464480801849,1.3851379603949248,0.3269563753450939,0
375,inner_ring,17,5.308010737744829,0,0.10689914481846108,0.5908385177678989,1,0.6800461966696754,1.5090062213214788,0.36022051207670475,0
376,inner_ring,20,0.5564811933915623,1,0.11566853563509116,0.3764098739484977,1,0.5358699857318161,1.2516918487381972,0.30284173464972763,1
377,suburban,19,7.172043529170629,1,0.045,0.02,1,0.5144614635226941,0.7240000000000001,0.15693752299471464,0
378,outer_ring,17,0.0,0,0.0911429786700705,0.16794976044679155,1,0.5201418253731355,1.0015397125361498,0.24343270885477342,1
379,inner_ring,16,0.7434884611668262,1,0.17647792463282014,0.5821281182996976,0,0.48468444648480224,1.498553741959637,0.3396390670763477,0
380,inner_ring,19,7.047072777531274,1,0.1568850322784659,0.4361251652767849,0,0.5631284477712996,1.2233501983321418,0.2788353949127521,0
381,suburban,18,3.4425140238016128,1,0.07838714944493258,0.36539726501317504,0,0.4562047836285973,1.23847671801581,0.29744711616940955,0
382,suburban,18,2.4206211922338947,0,0.045,0.3337435627489381,0,0.5137830745505169,1.2004922752987257,0.28902855519031473,1
383,central,19,2.223560716769646,0,0.16443619787850472,0.7730184374423124,0,0.6282556482745832,1.7276221249307748,0.4041691463435819,1
384,central,19,0.0,0,0.16255123339725452,0.8604896436169698,1,0.6534197035130728,1.8325875723403637,0.4070083092211999,0
385,central,17,5.910690609433372,1,0.2065471303724126,0.4447489583868812,0,0.545770184423737,1.3336987500642574,0.3108822524902619,1
386,inner_ring,16,1.217169798575658,1,0.1657296959302774,0.7571999497102929,1,0.6391826677168876,1.7086399396523515,0.3981390156331034,0
387,outer_ring,17,0.7828359782131602,1,0.04921266123549046,0.23835513002043823,0,0.5026458013966139,1.086026156024526,0.2646900634165241,0
388,inner_ring,17,4.6008604403871365,1,0.17714582796896786,0.37883915031650417,0,0.45108576780128234,1.254606980379805,0.29494730916654605,1
389,inner_ring,20,0.0,1,0.13788181320237222,0.897957230137844,0,0.6092759878483522,1.8775486761654128,0.4276423110550617,0
390,suburban,18,9.047890391092551,1,0.04655940343588245,0.09907911537925639,0,0.42520850621624245,0.8188949384551077,0.17370208798788334,0
391,central,18,0.9323390834382732,1,0.19328375238114595,0.643229067150389,1,0.5907768727851125,1.5718748805804668,0.3722724839273191,0
392,suburban,16,1.3499000573488733,1,0.045,0.42729171560187046,0,0.4825358950617707,1.3127500587222447,0.31681340973324923,0
393,inner_ring,16,3.3335347545288503,1,0.18555828488227646,0.7428991513911205,0,0.6072454081480477,1.6914789816693445,0.39865202752102263,0
394,central,17,1.6405275767523073,0,0.17643277856900932,0.5129930373526448,1,0.507446127227291,1.4155916448231738,0.32879698251804623,1
395,suburban,19,0.7838095219650667,1,0.07643250987191559,0.41632577686872063,0,0.5302608407403293,1.2995909322424648,0.30892123269184224,1
396,suburban,18,4.104393927141337,1,0.06184898274500089,0.3913513421166563,0,0.3848541981322071,1.2696216105399876,0.3059034456320563,0
397,inner_ring,19,0.19526994226947603,0,0.10939937734903636,0.4957697387721056,0,0.5322427232391849,1.3949236865265267,0.3244710315637088,0
398,inner_ring,18,2.160789333139382,1,0.1581097776035993,0.3953320896426812,1,0.5301391078103607,1.2743985075712174,0.30799798824867974,1
399,suburban,17,4.055277592100671,1,0.045,0.5245345440883754,1,0.5660459478627361,1.4294414529060506,0.3422272960300865,0
400,suburban,16,1.582767465526075,1,0.061235529396288006,0.4050857761319474,1,0.5661397674130807,1.286102931358337,0.3101467380989152,1
401,inner_ring,19,0.0,1,0.1349901647626126,0.6539128421296481,1,0.602229251025875,1.5846954105555777,0.36950834874148886,1
402,suburban,17,1.0919719361833011,0,0.045,0.4466148656544153,0,0.5045320597310072,1.3359378387852985,0.3158201703102189,0
403,suburban,17,2.2043175292252353,1,0.07167509701096961,0.5410813837272463,1,0.4216639426896894,1.4492976604726957,0.3428962093533974,0
404,outer_ring,18,4.975948381593657,1,0.06738053728074472,0.13284068118394077,0,0.43438042670432425,0.9594088174207289,0.22630666991697107,0
405,outer_ring,18,5.361242598546699,1,0.08097807599020235,0.19690023203052912,1,0.5199831064587014,1.036280278436635,0.23917517241864206,1
406,central,18,0.32446417773254776,1,0.1812057008803256,0.7083163453174972,1,0.5353131570918072,1.6499796143809968,0.37571038751208174,1
407,inner_ring,20,8.459697292347085,1,0.15443648174195526,0.31349641871529,1,0.45456027150989536,1.076195702458348,0.23701357305027648,1
408,inner_ring,18,8.93982493311325,0,0.13404421080690518,0.28856673498463725,1,0.5372849155489827,1.0462800819815645,0.2405001970336405,0
409,outer_ring,19,14.0,1,0.0912447421221513,0.10923636284313619,1,0.3940970732920054,0.8310836354117636,0.15778791384874535,1
410,outer_ring,16,0.7521664358516891,0,0.05390529246742195,0.41682895407938625,0,0.613424147050455,1.3001947448952635,0.3044907928487547,0
411,inner_ring,20,2.6036413839652433,0,0.12329227948233773,0.44864903749860185,0,0.6103819106008199,1.3383788449983223,0.32239255874467637,1
412,central,16,10.052769504886303,1,0.20397641084523704,0.5123857654729631,1,0.4693038427364671,1.3148629185675555,0.273906616944514,1
413,central,18,1.293058841534175,1,0.19463321060516667,0.3047404318034399,1,0.41002787097250376,1.1656885181641279,0.283367592208535,1
414,inner_ring,19,0.06677608933175683,1,0.17035610390453032,0.38621834768065894,1,0.5374655862297085,1.2634620172167907,0.3051341363572561,0
415,inner_ring,18,4.097914186660043,0,0.13864637498294152,0.5669855335305413,1,0.628112333393947,1.4803826402366496,0.3525120289316961,1
416,suburban,20,0.42487396879591866,1,0.08931175738937074,0.3853429583291913,1,0.48071211774599987,1.2624115499950297,0.3034588087333959,1
417,inner_ring,16,0.42625195382017966,1,0.14144578057994947,0.759735313558767,0,0.5363281512403206,1.7116823762705204,0.40179672666754135,0
