applicant_id,population,region,demographic_group,age,education_years,months_unemployed,prior_earnings,digital_skill,local_unemployment,baseline_risk,training_cost,propensity_true,training_offer,true_y0,true_y1,true_effect,true_net_effect,earnings_12mo
231,source,suburban,group_b,19,14.319892863457417,8.487727630584942,33727.00422416428,0.13477588817665698,0.07629936270392076,0.4808440686131335,1683.4391981601098,0.5911474785086134,1,33872.129847236916,38222.51900402521,4350.389156788295,2666.949958628185,38222.51900402521
232,source,central_city,group_a,19,15.138532941794065,2.343881642825107,38785.68227835927,1.260165077476188,0.08078575652697159,0.1463194370829215,1458.3800921655395,0.4654147270524858,1,42278.65946011275,43039.52053294394,760.8610728311919,-697.5190193343476,43039.52053294394
233,source,central_city,group_a,26,14.007689337608442,4.029350315864559,34577.88192176337,0.029229883205379614,0.05490719339725609,0.28474155676025936,1467.8055190101913,0.5602536172578634,1,31560.22843078595,33990.8845259393,2430.6560951533484,962.850576143157,33990.8845259393
234,source,rural,group_a,32,15.86985573626856,3.346085102494099,31252.16203987504,1.0582861106380097,0.11970050831488807,0.2681451307131131,1803.8725147372268,0.45459428734591345,0,29068.073979811077,30992.428659519264,1924.354679708188,120.48216497096132,29068.073979811077
235,source,central_city,group_b,21,13.19263369390578,6.797793847797377,24419.01900021976,0.4065803868418629,0.0782719721307966,0.4758794923647931,1575.430910701832,0.6304334920143111,1,29260.90874243883,32685.482102735754,3424.573360296924,1849.1424495950919,32685.482102735754
236,source,central_city,group_b,19,11.723319842864939,4.5064495840834935,30546.664764730096,1.077048006526847,0.105080946991197,0.30430157054731594,1434.7407992634655,0.5538103379383504,1,31143.00349009559,33675.371656941636,2532.368166846043,1097.6273675825776,33675.371656941636
237,source,suburban,group_b,52,17.256471760701785,11.453684028480959,27995.357835137744,1.4648762269728006,0.07279419738852146,0.474817501704962,1564.0323368066342,0.5305524902902629,0,39794.04618571867,42743.09719458447,2949.051008865803,1385.0186720591687,39794.04618571867
238,source,central_city,group_b,23,13.719854352213021,2.9771112438697593,35827.09508114851,0.7647514853254301,0.08515985494880578,0.24044953256152196,1467.3231740018948,0.5495522320286809,1,37301.689041515085,39502.026610835,2200.337569319914,733.0143953180193,39502.026610835
239,source,rural,group_a,20,13.417519230856424,4.0553669432648345,20136.62327336227,0.009078116508071998,0.11069364476299502,0.4822955645945609,1826.7710910216092,0.5629162013402416,0,29752.143560028788,33210.080495920505,3457.9369358917165,1631.1658448701073,29752.143560028788
240,source,central_city,group_a,35,13.739930649911862,0.6906167516039805,33939.015889798065,0.23491215146264807,0.09527082363540319,0.2157406538670045,1356.6187252506986,0.5314129630102025,1,33270.25109422089,35342.102494329316,2071.851400108423,715.2326748577245,35342.102494329316
241,source,suburban,group_a,24,14.121683177274324,6.0417144066031865,29187.421855209326,-0.04832670522868732,0.07968829999326177,0.41802591387524385,1327.5547540438113,0.5472160477767101,1,28345.877074282464,31469.61182643373,3123.734752151268,1796.1799981074566,31469.61182643373
242,source,central_city,group_a,37,14.575744700306128,3.1266246323891025,32754.069275399954,0.5981441975576491,0.0932387257957075,0.25065213148858323,1438.8668626660929,0.5251248198734133,1,36039.33180640536,38292.72289014599,2253.391083740633,814.52422107454,38292.72289014599
243,source,suburban,group_b,44,14.230195573514845,3.3293319380885293,36783.58409750563,1.8545568113892124,0.028647195278530074,0.13561451464779584,1502.7714117721048,0.41632854331653263,0,44382.58610977005,45087.78158593859,705.1954761685383,-797.5759356035664,44382.58610977005
244,source,suburban,group_a,41,10.874614616667467,8.37311587815143,25297.352544300473,0.9228268333950769,0.06291864706096964,0.4036098965601761,1441.9364203076386,0.4995106379145258,0,26708.091138719912,30656.86260083283,3948.7714621129157,2506.835041805277,26708.091138719912
245,source,suburban,group_a,39,13.443586240037606,5.071201491543281,25704.037952731996,-0.14613062230099938,0.043721504041540515,0.39372826002731853,1531.4241064973662,0.5446534667626647,1,34778.1591346012,37775.546086743256,2997.3869521420565,1465.9628456446903,37775.546086743256
246,source,rural,group_a,24,15.022800754462988,13.17804893027689,25250.261487911477,-0.10227885808976023,0.08490622686089777,0.7180823785953602,2074.492454940334,0.6327900482822262,1,24673.003767639184,30257.032136335056,5584.028368695873,3509.535913755539,30257.032136335056
247,source,suburban,group_a,30,13.35116769529928,9.374061160718687,22498.23765421679,0.19516905771106946,0.0697149296796055,0.5506256524469603,1741.7298073725617,0.5739753077516214,0,25741.26413861085,30454.517531335045,4713.253392724193,2971.5235853516315,25741.26413861085
248,source,suburban,group_a,20,15.972757378601166,3.496025352518282,38338.638015350196,1.420746053259359,0.05466927605725754,0.1460792830309613,1373.768221767253,0.40426071789066725,0,38418.84215922941,38758.45443099041,339.61227176099874,-1034.1559500062542,38418.84215922941
249,source,central_city,group_b,27,13.371193802353,5.2885476477018125,27326.268901520467,1.2936907926575256,0.0630925435093137,0.2957098709606539,1475.280616681848,0.5417033906931015,0,34507.71782351157,36045.409152506974,1537.6913289954,62.41071231355204,34507.71782351157
250,source,central_city,group_a,27,13.273294499460416,1.282372655282302,27879.128099722864,-0.7536780336723575,0.08686248878636171,0.35988119654210915,1476.4381834635865,0.6152714240141959,1,35327.76378669398,38799.146008712945,3471.3822220189677,1994.9440385553812,38799.146008712945
251,source,central_city,group_b,29,13.98795591298973,3.172637879437595,31486.530076854167,-0.019825260730887945,0.06662529979279663,0.3359429568627836,1507.1218801417774,0.6106161585581013,0,32363.787513911706,35060.69088959818,2696.9033756864746,1189.7814955446972,32363.787513911706
252,source,central_city,group_a,55,15.742708577550088,9.792032797317836,33631.43532131272,0.9655931102977005,0.10356904095369272,0.4119799691667708,1664.1483164308959,0.5547718756759704,0,39950.919573908744,43523.215413575956,3572.2958396672084,1908.1475232363125,39950.919573908744
253,source,central_city,group_a,34,13.576259560072126,0.6014865078536841,32113.78543354517,0.35929772752087424,0.08530111047828315,0.20851259051541848,1511.5975303046514,0.5237610608118165,1,38836.24614430308,40870.511614983254,2034.2654706801761,522.6679403755247,40870.511614983254
254,source,central_city,group_a,43,13.009749245658622,7.975748350732021,27558.30639537259,-0.1852891659161923,0.05548657890043268,0.48956834386498915,1578.0449142029738,0.6262952001879547,1,27957.02671466476,31452.782102762703,3495.7553880979435,1917.7104738949697,31452.782102762703
255,source,suburban,group_b,24,12.758549751526338,5.190500590924747,28281.58387029813,0.42849949695502215,0.06486135597897606,0.3752463961494498,1393.9447629803446,0.548448374645438,1,33767.82298121154,36669.10424118868,2901.281259977139,1507.3364969967945,36669.10424118868
256,source,central_city,group_a,40,12.489409008542363,10.988777734789773,21592.60009503206,-1.3593897350403215,0.09277766872776963,0.7782709194197696,1699.1149748082871,0.7426335375008432,0,23287.867690615236,29834.876471598036,6547.008780982802,4847.893806174515,23287.867690615236
257,source,central_city,group_a,41,12.42667192575863,6.684494290989366,23894.585356823372,-0.3763854775985802,0.07281486103661669,0.5164765404796073,1616.9974156812957,0.641457886189003,1,33631.31214752583,37916.99015801979,4285.678010493958,2668.680594812662,37916.99015801979
258,source,central_city,group_a,32,10.53747695401831,2.401137580640612,27989.81794928971,-1.1994698731464828,0.07006222170919514,0.42861663776059206,1385.9538229353416,0.6522204260347493,1,22837.808946948895,26666.615463303973,3828.8065163550787,2442.852693419737,26666.615463303973
259,source,suburban,group_b,32,12.334355951084653,7.840033837920686,30821.437017650755,0.6121377051714815,0.05999968062326916,0.41485508075599226,1411.083520786077,0.5515409106585645,1,24255.90668223831,27363.15310216947,3107.24641993116,1696.1628991450827,27363.15310216947
260,source,suburban,group_a,40,13.417875310056331,4.8194472215846345,24857.19222251937,-1.569977562084776,0.053802873185018425,0.5639636638089588,1477.7862351592273,0.6527511216880761,0,29407.0999638583,33939.711015664885,4532.611051806585,3054.8248166473577,29407.0999638583
261,source,suburban,group_b,29,9.353351523748195,4.180153634538113,21125.423397197337,-2.1070721436214366,0.04274201228589281,0.6652109896643338,1470.99097240211,0.7279537889366954,1,19189.223226791488,24248.320373046023,5059.097146254536,3588.106173852426,24248.320373046023
262,source,central_city,group_b,28,11.462492587411528,7.01170819534518,25616.156128646366,0.1992318896971172,0.0630619448635237,0.4820087364929649,1588.846235064493,0.6407102836546833,0,33109.64526438647,36566.09069414988,3456.4454297634175,1867.5991946989245,33109.64526438647
263,source,rural,group_b,47,12.492489485755206,3.168764024224576,15487.750540799825,-2.6,0.10458778125940721,0.7906992459283432,2027.3276823010633,0.7715887789466799,1,18807.62604492609,24519.262123753477,5711.636078827384,3684.308396526321,24519.262123753477
264,source,rural,group_b,24,14.73705809030275,6.20333466693131,29815.813923910468,1.1905765749715167,0.06483899517344466,0.34132832483242864,1996.8481453490842,0.5045558214314678,1,29931.18938685109,31706.096675979716,1774.9072891286287,-221.94085622045554,31706.096675979716
265,source,suburban,group_a,27,16.40673455154152,3.3233422548542877,45600.07603199776,2.8,0.07621039356861024,0.0694123178055306,1494.948980193741,0.32647409934736366,1,47032.392036144585,46973.33608873335,-59.05594741124082,-1554.0049276049817,46973.33608873335
266,source,central_city,group_a,43,12.887732947069377,3.5601593529219615,35779.44261544507,1.0764794371630224,0.0720462383649786,0.19107134770662687,1522.628158571346,0.4864947235797798,0,44058.818847730705,46002.389855805166,1943.5710080744598,420.94284950311385,44058.818847730705
267,source,central_city,group_a,19,13.696038516251045,4.50230689825644,24845.06652733989,-1.150155361961759,0.051797382077905935,0.5035338464585472,1378.7626591019168,0.6695370356864067,1,33037.70837504246,37256.0843766269,4218.3760015844455,2839.6133424825284,37256.0843766269
268,source,suburban,group_b,43,13.532491835692896,6.510383125629505,28902.002150623623,0.9177177071191365,0.08747029156001021,0.379320961649883,1492.0737044001758,0.5277289994049841,0,27841.378079330883,30763.847079910276,2922.469000579392,1430.395296179216,27841.378079330883
269,source,suburban,group_b,21,13.318680224497474,3.6154529259630435,25551.43373083277,-1.296699760516371,0.051369667581935376,0.5288361133530751,1381.5290271298934,0.6640884544778707,1,23975.34476722758,28325.29255666357,4349.947789435991,2968.418762306097,28325.29255666357
270,source,suburban,group_a,36,14.459007492711983,1.705041927567551,34359.42556579411,0.28549590316033446,0.05135437621903758,0.20447106923482467,1415.2921982685327,0.47097079988362694,1,35872.803403272075,37886.052963293165,2013.2495600210882,597.9573617525555,37886.052963293165
271,source,suburban,group_b,33,14.478561369138935,4.937923856169368,25168.61701869209,-0.603544133605498,0.035006333939175883,0.4816014346545239,1380.0253619685693,0.6230418677881419,0,35594.63559452324,39698.963054726766,4104.3274602035235,2724.3020982349544,35594.63559452324
272,source,suburban,group_a,22,13.121638812320915,5.225413158545678,30674.650093415945,0.7940136275553564,0.06692765036970061,0.28310669644774816,1519.6618259951051,0.47069618275809183,0,33172.64792249196,35594.80274402025,2422.1548215282905,902.4929955331854,33172.64792249196
273,source,rural,group_b,39,11.882722159724759,3.7183911667821876,23784.2143774223,-0.2935017857998633,0.1028598504110203,0.5113514384754048,1986.901713165025,0.6179567090611702,0,24917.50855706353,28526.536037135636,3609.027480072105,1622.1257669070799,24917.50855706353
274,source,suburban,group_a,25,13.690292104919637,3.2430035722219857,31727.733679350138,-0.1342051051712125,0.08473095438806118,0.3232330878008584,1503.2239338620734,0.5239503992599508,1,27562.61206388729,30193.424120451753,2630.812056564464,1127.5881227023906,30193.424120451753
275,source,suburban,group_a,33,10.807482832135078,2.6777490322113695,28620.53896912049,-0.47223264592648095,0.05366542146214331,0.33870575837803885,1543.4771999188301,0.5435179857393426,0,24580.280969276686,27941.55091284249,3361.269943565802,1817.7927436469718,24580.280969276686
276,source,rural,group_b,30,14.007108868907581,6.9966021369680025,26823.72478478513,-0.5620102473470998,0.10723864620802698,0.627555128489971,1971.4745478702632,0.6599003649060589,1,21995.236715838924,26858.523383986772,4863.286668147849,2891.8121202775856,26858.523383986772
277,source,central_city,group_b,31,15.195461713665448,2.880742234689746,34394.109556150164,0.3438296245591286,0.06476481553385444,0.2695417147586077,1268.2181511583158,0.5764174304977002,1,39133.82598548701,41485.44290223177,2351.61691674476,1083.3987655864444,41485.44290223177
278,source,suburban,group_b,24,15.514168825263473,6.107383377250524,29233.944556206996,1.8101240797024691,0.056935028453706536,0.252561872289366,1479.74284033033,0.4513107362002073,1,35777.276952465196,36670.5986883699,893.321735904703,-586.4211044256269,36670.5986883699
279,source,suburban,group_a,33,11.635557947979752,7.6154297427486055,22522.645194775374,-1.4714806776276654,0.03948630258133329,0.6494720817375172,1368.461585350537,0.6707898098025116,1,26095.42502083969,31072.67984587478,4977.25482503509,3608.793239684553,31072.67984587478
280,source,central_city,group_a,29,11.088530671359475,10.656743993536585,25875.843448998112,0.35023323019264485,0.08272147424506225,0.5587869072305917,1639.2831507521662,0.6223566201259996,1,24735.711640230576,29491.403557829653,4755.691917599077,3116.408766846911,29491.403557829653
281,source,suburban,group_b,30,12.388808997906096,9.359130281432027,20220.972337201765,-1.0558935567611791,0.08961678187590844,0.752502411628085,1665.9392642563,0.7100112351207013,1,21755.29772043377,28168.31026089981,6413.012540466041,4747.073276209741,28168.31026089981
282,source,central_city,group_a,36,14.472657185762037,2.3624583525591505,38221.27798699026,0.920342818146287,0.0811418936603736,0.17025355329235498,1499.6722309838094,0.4875350530382394,0,36383.515256206156,38218.8337333264,1835.318477120246,335.6462461364365,36383.515256206156
283,source,suburban,group_a,30,13.588291467721032,5.187049398332605,30375.34434999516,0.4561915321045662,0.059668035559127044,0.31088288842471706,1339.4500522730823,0.49385052157114306,0,27422.95317779184,29989.544197600368,2566.5910198085285,1227.1409675354462,27422.95317779184
284,source,central_city,group_b,39,12.770270140500378,1.9347048633785382,39043.16123446999,1.3543556791281033,0.06482560012801938,0.14779614757557946,1663.6112958376593,0.49654544183758986,0,38315.49073688634,39084.03070427936,768.5399673930133,-895.071328444646,38315.49073688634
285,source,central_city,group_a,33,13.173388511246024,0.17975027246658162,34325.073753511155,-0.35722299223689835,0.11375510609383016,0.2629834365087579,1445.5915373715718,0.5711956621074977,1,33031.35512887306,35998.8689987186,2967.513869845541,1521.9223324739694,35998.8689987186
286,source,suburban,group_b,38,13.048180437325193,11.727176823323923,19615.944283944515,-2.0001969936567083,0.06292948257832276,0.856415687967435,1770.1372037449078,0.7658301137588897,0,15401.595491102446,22354.957068533105,6953.361577430662,5183.2243736857545,15401.595491102446
287,source,suburban,group_b,50,15.910566628465041,10.995137498213266,35834.9478254998,1.6323082512370788,0.07449601776629289,0.37574304780585854,1614.2471372620657,0.49457246813330646,0,36123.95056237441,38557.81441096488,2433.8638485904644,819.6167113283987,36123.95056237441
288,source,suburban,group_b,36,14.758547104445181,5.202915960103258,29813.50584583696,0.1589994914796889,0.08231330621863876,0.4081959505583354,1522.310206967822,0.5697436759096458,0,36874.918611591565,39947.53755449491,3072.6189429033443,1550.3087359355222,36874.918611591565
289,source,suburban,group_b,21,15.047516873454649,1.0541526312724634,34104.67394348512,1.2164362667766302,0.08670551222931527,0.17487943534184827,1396.1663174924654,0.45565502862921436,1,43919.2539813411,44828.62704511871,909.3730637776112,-486.79325371485425,44828.62704511871
290,source,rural,group_a,33,15.042422417459772,8.030968754263412,28559.630847407818,0.493480305855169,0.08462392057422187,0.46236224779768087,1899.3710750475577,0.5356618756557598,1,35943.50314364445,40197.78683219239,4254.283688547941,2354.9126135003835,40197.78683219239
291,source,central_city,group_a,39,14.96344436522668,1.664971734657861,37039.16438862502,0.24718194484542094,0.10323600082111856,0.22391310127934064,1525.677226247278,0.5332028943082054,1,34110.516009235624,36224.864135888194,2114.3481266525714,588.6709004052934,36224.864135888194
292,source,rural,group_b,49,12.68585369299938,7.1031230751192425,14497.518212750389,-1.9639496888986274,0.10281932758153614,0.8314079614759055,1914.9699433257915,0.7594433466629592,1,17679.80450727106,23603.125906945766,5923.321399674708,4008.3514563489166,23603.125906945766
293,source,rural,group_a,32,12.050734431292021,3.6854049273671308,24835.24352001015,-0.7244389046687609,0.07919674076091486,0.4831278216502333,1718.0368039614493,0.5953184468198058,1,24643.69819455539,28755.9628671366,4112.264672581214,2394.227868619764,28755.9628671366
294,source,suburban,group_a,29,14.70485186941956,18.0,18626.682683341962,0.5084778070802476,0.06971815127015185,0.7956126192352022,1625.046734944989,0.62794911576718,0,25961.163619305178,31948.34923932823,5987.185620023051,4362.138885078062,25961.163619305178
295,source,suburban,group_b,37,14.62502025680973,3.313171406290599,28262.946643856096,-0.46416941669974215,0.06155660588237595,0.4098726259868822,1359.2628830210315,0.5974626815257876,0,26570.29548199481,30301.6331371266,3731.3376551317874,2372.074772110756,26570.29548199481
296,source,central_city,group_b,41,12.22820768889051,0.6874198654676277,30521.708296144836,0.38197406798340805,0.056292464578276996,0.23018714029848777,1310.729251193709,0.5636428825334575,0,40697.95671014394,42844.92983969607,2146.9731295521365,836.2438783584275,40697.95671014394
297,source,rural,group_a,19,14.61212306203616,2.551048574548845,34996.098369570645,1.070402921462854,0.079975505379662,0.1979827344191921,1939.9299959442917,0.4341368687336317,0,34431.31622537568,36410.82644435548,1979.5102189797988,39.58022303550706,34431.31622537568
298,source,suburban,group_a,22,12.567426663374263,2.1226257805477555,30443.062104454417,0.278085108186397,0.058305071778576675,0.2431820179122963,1328.067433837964,0.48240826447692475,1,30502.694768752375,32717.241261896317,2214.546493143941,886.479059305977,32717.241261896317
299,source,suburban,group_a,54,11.279381268903357,5.839925658013331,27193.947318486713,0.548100949562959,0.059357853935782204,0.3452545000262171,1589.215050062892,0.499596126115041,1,30116.435816634046,32861.75921677038,2745.323400136329,1156.108350073437,32861.75921677038
300,source,suburban,group_b,43,14.775724634080088,11.018340055047869,26843.10034720718,0.40150631978931706,0.06361400830939332,0.5829773309880323,1874.6981236331421,0.6078187904003032,1,33588.106357926394,38469.58847906416,4881.4821211377675,3006.7839975046254,38469.58847906416
301,source,central_city,group_a,20,10.739207408414664,0.9633880571036414,26482.884028446424,-0.3765402066956431,0.05601729104456722,0.29717863099004016,1533.67293870431,0.5816456621698461,0,28015.527279198348,31160.856160346557,3145.328881148209,1611.655942443899,28015.527279198348
302,source,suburban,group_b,27,15.121955026503977,1.3510336373834604,37190.94529154665,1.2338442020675333,0.08049757458006257,0.16097774667759945,1567.2281982155528,0.4509166977586692,0,36786.465191380914,37623.54947410443,837.0842827235172,-730.1439154920356,36786.465191380914
303,source,central_city,group_a,37,10.116726444631032,9.931150987331412,18218.15829692546,-0.5882383729145914,0.08216262483948576,0.6975962535531948,1777.377321901276,0.6959569705168153,0,15394.47501338907,21521.975531865683,6127.500518476612,4350.123196575336,15394.47501338907
304,source,central_city,group_b,44,13.283213824703047,3.239944816595361,32164.33026699084,-0.21869036973104944,0.05438643816410681,0.3427432804167342,1661.0462227513724,0.6209350769199855,1,39182.17309148683,41914.43814965385,2732.2650581670177,1071.2188354156453,41914.43814965385
305,source,suburban,group_b,36,12.629898795872764,7.803893187507855,23294.526612523223,-0.1990845119620286,0.06929021581797098,0.5800792780967292,1448.3138450619508,0.6324929057916929,1,21272.835753949643,25239.248000052634,3966.412246102992,2518.098401041041,25239.248000052634
306,source,central_city,group_b,30,12.187410633281763,1.7685027154761053,20258.057813558262,-1.1530664942202362,0.08757046031934279,0.5306849351397825,1335.0661582213884,0.7063743423873432,1,26598.507914425078,30958.069577151946,4359.561662726869,3024.4955045054808,30958.069577151946
307,source,central_city,group_a,25,12.714486978370187,2.3159650488436876,27692.741354615264,-1.608257842844338,0.08831663327483474,0.4922034190802833,1444.4779902719847,0.6847138433210366,1,27995.328731308404,32154.786510525875,4159.457779217473,2714.9797889454885,32154.786510525875
308,source,central_city,group_b,36,14.236828407974537,5.6895584087637685,35361.95401215831,1.0133875970216926,0.10076561478923735,0.30516390369381574,1419.6419113871511,0.5568848263779677,1,35590.69021080431,38127.54251001215,2536.852299207842,1117.2103878206908,38127.54251001215
309,source,central_city,group_b,44,16.14054861931314,18.0,32375.368097087496,1.8788105311619983,0.08153611588080445,0.6159626494130733,1692.0726020018076,0.6059145370211028,1,25489.05307678017,29172.05885372815,3683.005776947981,1990.9331749461733,29172.05885372815
310,source,central_city,group_a,26,14.27349937195148,7.816349273919818,34436.32849722554,0.20185224044877953,0.0948643976782057,0.4176490795384436,1407.3883267542794,0.5899994341926406,0,31808.937868576,34930.713082175906,3121.7752135999067,1714.3868868456273,31808.937868576
311,source,central_city,group_a,33,14.625579724296571,1.7044305711819343,33568.39755650255,-0.16838462664648057,0.06720143748944403,0.25693251668073197,1601.3482342591808,0.5611379446554003,1,33385.72579558046,35671.774882320264,2286.049086739806,684.7008524806254,35671.774882320264
312,source,rural,group_a,46,9.636945990929158,3.0334011034219897,21571.202832742158,-1.1608732582403989,0.09468290144551708,0.5543627002223884,1852.132676243802,0.6333172135647337,1,20082.056282901947,24564.742324058367,4482.686041156419,2630.5533649126173,24564.742324058367
313,source,rural,group_b,39,12.659021294170298,3.7066144176230527,22255.38069108399,0.1824286904700776,0.09881750980062677,0.46581440856121026,1857.545048555623,0.5848825111418973,0,27014.81812302872,30387.05304754701,3372.234924518293,1514.6898759626702,27014.81812302872
314,source,central_city,group_b,43,13.84209662290152,9.109829630645521,31375.669580921014,-0.30364253593170853,0.07118084968506147,0.5675449002263078,1604.554574668344,0.6829435325431191,1,28811.48870175208,33612.72218292888,4801.2334811768005,3196.6789065084567,33612.72218292888
315,source,suburban,group_a,36,11.92709003638871,4.0851273956293825,18748.265087199645,0.48918119086373885,0.03268736268192748,0.3417492966779591,1455.88255782061,0.5012397666653051,1,35101.061026911426,37828.157369636814,2727.0963427253873,1271.2137849047774,37828.157369636814
316,source,rural,group_b,46,15.309741984420357,8.875000939948677,26484.419333219335,0.1717518534904009,0.11184946697593501,0.6147190609869821,1923.089601844019,0.62621466989097,1,25216.78121626018,30263.320333392487,5046.539117132307,3123.4495152882882,30263.320333392487
317,source,central_city,group_a,33,14.609770157525306,6.694313689974908,31750.040250558883,1.7784735198645305,0.07532002960607515,0.23336612520079644,1364.1529688785254,0.4671090188426478,1,35085.99123180387,36299.495082848014,1213.5038510441418,-150.64911783438356,36299.495082848014
318,source,rural,group_a,32,12.016224107460515,10.902781208029811,15950.046372196794,-0.6050066610495312,0.08898268496312975,0.7685356539161959,2056.915270682838,0.6665711088051722,1,25366.903237159728,31863.288637523947,6496.385400364219,4439.470129681381,31863.288637523947
319,source,central_city,group_a,30,15.867367010381201,8.868731405505576,32663.3007445979,0.1978536290588196,0.07521573454865323,0.44988640779667877,1645.3054612135984,0.5991094164993904,1,36246.836253472,40016.24557401473,3769.40932054273,2124.1038593291314,40016.24557401473
320,source,central_city,group_b,27,12.493783668934158,3.0167466799757325,34202.789830807,1.3639763940763399,0.10666597422894808,0.2172209759281375,1236.5112212670251,0.5160665596432233,0,32598.029880299862,33727.57895512618,1129.549074826315,-106.96214644071006,32598.029880299862
321,source,suburban,group_a,28,15.671073304572605,4.415512262615377,34414.51771802207,1.9074522188169143,0.06119874813807458,0.15403648498070582,1473.065525602418,0.38551617835645524,1,41984.96438142891,42365.95410332858,380.98972189967026,-1092.0758037027476,42365.95410332858
322,source,central_city,group_a,48,11.954133242128133,0.5611559669975891,30164.13190779879,0.46969306106979536,0.0909128716561892,0.21406767968383617,1346.1323037678544,0.520396944383932,1,23527.91429399609,25591.06622835204,2063.151934355948,717.0196305880936,25591.06622835204
323,source,suburban,group_b,29,13.633158769514989,3.15703093029785,26651.831750879835,-0.6541795685013948,0.07128707308795118,0.44897784922302075,1574.0419698760688,0.6163482368293821,1,33268.405633029186,37203.09044898889,3934.684815959708,2360.642846083639,37203.09044898889
324,source,central_city,group_b,39,15.057244230254822,2.7963615994296136,29351.24518882214,-0.21598788356805787,0.08375629101914088,0.3770340329370641,1476.0393148729593,0.6300583064771753,0,36924.12249375967,39834.699465032405,2910.5769712727333,1434.537656399774,36924.12249375967
325,source,suburban,group_a,43,15.827022569012998,4.552237106406103,35268.0480467976,0.012068922433079665,0.06933692960758875,0.3074855427417492,1629.8962252027393,0.5128561577364836,0,40218.70543513193,42347.63025738903,2128.924822257096,499.0285970543566,40218.70543513193
326,source,suburban,group_b,29,12.449478618710632,13.458257182563054,18863.452764253623,-0.31700611641376275,0.07182703410398678,0.7867439712100786,1478.832791553533,0.6903629498198833,1,19641.834148779442,25582.902799071853,5941.068650292409,4462.235858738876,25582.902799071853
327,source,central_city,group_a,31,18.5,6.751095077794558,40293.66643823944,0.8283264228045444,0.10134574673497462,0.27993242908843263,1573.2404932593208,0.5231892364514503,1,42469.47128636118,44455.11991762103,1985.64863125985,412.4081380005291,44455.11991762103
328,source,central_city,group_a,27,15.694047477529274,1.8713683451616707,35815.58421554316,-0.18883704316860128,0.08258291391246232,0.25918082016831767,1311.9539075086502,0.5626806694712561,0,35177.7084888441,37055.448753719356,1877.7402648752518,565.7863573666016,35177.7084888441
329,source,suburban,group_a,36,13.404170556008456,3.659148777745294,37553.494830736054,0.7949889892384556,0.09057135110561249,0.21552952398215927,1599.9153828420747,0.4513446903067533,0,27069.274836817258,29140.028361524484,2070.7535247072283,470.8381418651536,27069.274836817258
330,source,central_city,group_b,41,13.547037745095897,3.2810264501271016,27924.706772400925,-1.215139558867,0.10189089951129034,0.5353716771241431,1314.8787335282907,0.709797867963854,0,31266.388567793,35650.321288838546,4383.932721045545,3069.0539875172544,31266.388567793
331,source,central_city,group_a,45,15.432659477002101,3.9972151875296746,34728.736313357935,0.6114904535269128,0.09788017727500162,0.2620728370072428,1401.008642768939,0.5278001698497203,0,38095.68265159758,40408.46140403524,2312.7787524376627,911.7701096687238,38095.68265159758
332,source,central_city,group_a,21,16.557508010607,0.7058199487829393,41477.12303187422,1.0624979200286548,0.08140040513180764,0.12069754748566412,1383.08107229625,0.46693645866008243,1,49287.82593140811,50445.45317833356,1157.6272469254534,-225.45382537079672,50445.45317833356
333,source,rural,group_a,39,12.851152133851249,11.728301725418762,29647.072334494722,0.535866258118916,0.10631713797298614,0.5922271174811234,2092.7176478162287,0.5706749009643317,0,24396.103552855562,29325.684563757404,4929.581010901842,2836.8633630856134,24396.103552855562
334,source,suburban,group_b,35,12.240275940538098,3.2792271857016315,20927.16692866152,-0.5183068636677947,0.06288050066943164,0.4794146146574139,1484.0362027339077,0.6188387071441317,1,29720.80351809819,33813.75951431674,4092.955996218552,2608.9197934846443,33813.75951431674
335,source,central_city,group_b,34,13.12256620228334,2.426080259967006,30411.078625184466,0.30209486302340477,0.08210032996722655,0.302831771672299,1528.2469326010118,0.5875580211696247,1,40469.94605289584,42994.671265591795,2524.7252126959547,996.4782800949429,42994.671265591795
336,source,central_city,group_b,23,13.852170824034689,3.9235591834408314,32690.407433595356,-0.8233618565086305,0.09561917360609777,0.46446390180985314,1492.5856375660724,0.6775070364930628,0,29862.50460882952,33877.71689824076,4015.2122894112363,2522.626651845164,29862.50460882952
337,source,central_city,group_b,36,12.063815341301622,10.812092395155076,23934.786967179916,1.0601706058707472,0.0927226016557682,0.5539349177319007,1728.2475201120494,0.6239139410142482,1,25493.67685258014,30224.138424786026,4730.461572205884,3002.2140520938347,30224.138424786026
338,source,central_city,group_b,30,13.969587452292608,1.9612029259809056,35158.484322405886,0.7819697839886732,0.06900369839954733,0.2086178931499815,1463.6547176742415,0.5397052261398887,0,41986.749204107975,44021.56224848788,2034.8130443799039,571.1583267056624,41986.749204107975
339,source,rural,group_a,34,16.072149670824395,4.956268649108806,45870.64166651,1.9128048009033205,0.08175786779588151,0.13757410589010893,1912.6681267846102,0.3808140006754411,1,45795.99509653311,46091.380447161675,295.38535062856636,-1617.2827761560438,46091.380447161675
340,source,suburban,group_b,43,12.322166621597615,1.1233020526440525,22832.275199299,-0.9503531935984371,0.05976674013153005,0.4370341148901565,1466.035843266629,0.6256623865365534,0,24555.72254405914,28428.299941487952,3872.5773974288136,2406.5415541621846,24555.72254405914
