neighborhood,region,year,post,knowledge_index,single_parent_share,filing_support_rate,effective_exposure,employment_rate,mean_earnings_k,takeup_rate,knowledge_quartile
tract_26,South,1999,0,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.5891075701256494,18.072029117985654,0.700276371490693,Q3
tract_26,South,2000,0,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.5883959443903873,18.406235051498353,0.700276371490693,Q3
tract_26,South,2001,1,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.59575771062869,18.35406707693936,0.8247134980650437,Q3
tract_26,South,2002,1,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.6160968904854099,20.0556077359931,0.8247134980650437,Q3
tract_26,South,2003,1,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.6320068545877603,19.770612614202335,0.8247134980650437,Q3
tract_26,South,2004,1,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.6554958194621224,20.476648798738953,0.8247134980650437,Q3
tract_27,Midwest,1998,0,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6276523749439575,17.402956782741416,0.7216572635019792,Q4 high
tract_27,Midwest,1999,0,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6042941900678879,17.5841169160793,0.7216572635019792,Q4 high
tract_27,Midwest,2000,0,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6118522733805158,18.55337875062655,0.7216572635019792,Q4 high
tract_27,Midwest,2001,1,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6269997607203878,19.939831457881567,0.83925523842593,Q4 high
tract_27,Midwest,2002,1,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6363931409500854,20.138030335366174,0.83925523842593,Q4 high
tract_27,Midwest,2003,1,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6489737967712176,20.352101650111578,0.83925523842593,Q4 high
tract_27,Midwest,2004,1,0.7632614300664988,0.2676462332312522,0.41381828619623956,0.08453647411421233,0.6551628460547542,20.92035865850973,0.83925523842593,Q4 high
tract_28,North,1998,0,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.5985095297979117,16.319785326778355,0.621544914563115,Q1 low
tract_28,North,1999,0,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.6065688173757569,17.769376963512673,0.621544914563115,Q1 low
tract_28,North,2000,0,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.6344931681757221,18.42344379481437,0.621544914563115,Q1 low
tract_28,North,2001,1,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.6415393347218202,18.57016078231609,0.7678321895777245,Q1 low
tract_28,North,2002,1,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.6473944086659674,19.765314250530388,0.7678321895777245,Q1 low
tract_28,North,2003,1,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.6509826595399891,20.048491939534205,0.7678321895777245,Q1 low
tract_28,North,2004,1,0.4297277257152312,0.37287456675059927,0.4166130984059556,0.06675580799223864,0.662124051904604,21.093341277557744,0.7678321895777245,Q1 low
tract_29,South,1998,0,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.5530993148318742,16.37617809084998,0.5996960856404748,Q2
tract_29,South,1999,0,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.5649949178553126,17.71298323710564,0.5996960856404748,Q2
tract_29,South,2000,0,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.5840058525241575,17.552397814533116,0.5996960856404748,Q2
tract_29,South,2001,1,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.5802812998987419,18.362487965685276,0.7510460368961743,Q2
tract_29,South,2002,1,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.5863923907406015,19.246501408677354,0.7510460368961743,Q2
tract_29,South,2003,1,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.6158162113936514,19.623953865554466,0.7510460368961743,Q2
tract_29,South,2004,1,0.5077653300759821,0.3644932044912088,0.1852127048371969,0.03427861404922006,0.6149702455060977,20.702374064160995,0.7510460368961743,Q2
tract_30,South,1998,0,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.5530724045495011,16.588543575891197,0.5729340497676977,Q1 low
tract_30,South,1999,0,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.5487073192880395,16.931534222851294,0.5729340497676977,Q1 low
tract_30,South,2000,0,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.5685909569725505,18.05867656936179,0.5729340497676977,Q1 low
tract_30,South,2001,1,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.5772245233031282,18.35216991546998,0.7298441812905718,Q1 low
tract_30,South,2002,1,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.612611764180742,19.294265933722432,0.7298441812905718,Q1 low
tract_30,South,2003,1,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.6081721327337626,19.933729043968377,0.7298441812905718,Q1 low
tract_30,South,2004,1,0.37785094887591697,0.29831038397729726,0.3267694225098189,0.03683242378697374,0.6248386357747842,20.51867850276939,0.7298441812905718,Q1 low
tract_31,Midwest,1998,0,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.6033136712052422,16.79869693677389,0.5175187046790747,Q1 low
tract_31,Midwest,1999,0,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.608285577703807,17.427840490914,0.5175187046790747,Q1 low
tract_31,Midwest,2000,0,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.6128602522737535,17.401712163016036,0.5175187046790747,Q1 low
tract_31,Midwest,2001,1,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.6338766827479948,18.039315735935052,0.6835432856712542,Q1 low
tract_31,Midwest,2002,1,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.6210812019464311,18.917685602836727,0.6835432856712542,Q1 low
tract_31,Midwest,2003,1,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.6489508814866533,20.122379129090938,0.6835432856712542,Q1 low
tract_31,Midwest,2004,1,0.398579203868796,0.13797662193467147,0.14046511875517456,0.007724824722783873,0.6655836493984724,20.220083889920737,0.6835432856712542,Q1 low
tract_32,South,1998,0,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.5785328298376122,16.94619303784029,0.6866439385030169,Q4 high
tract_32,South,1999,0,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.5982709925015687,17.05200403242227,0.6866439385030169,Q4 high
tract_32,South,2000,0,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.6104528855858483,18.920874043466085,0.6866439385030169,Q4 high
tract_32,South,2001,1,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.6127994979636583,19.10210814707619,0.8152476650871567,Q4 high
tract_32,South,2002,1,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.6355868799021214,19.55771040683331,0.8152476650871567,Q4 high
tract_32,South,2003,1,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.6271574534157628,20.025076467228235,0.8152476650871567,Q4 high
tract_32,South,2004,1,0.7352246134033973,0.3986781165129005,0.19511626420570163,0.05719208212396171,0.6340272335444569,20.392524892428522,0.8152476650871567,Q4 high
tract_33,West,1998,0,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.5243988978912917,16.841329135335027,0.7397594820334676,Q4 high
tract_33,West,1999,0,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.5386979734072639,17.497773229259487,0.7397594820334676,Q4 high
tract_33,West,2000,0,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.5642576052079171,17.91217154021928,0.7397594820334676,Q4 high
tract_33,West,2001,1,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.5807933247867145,18.481943560742355,0.8512854540563477,Q4 high
tract_33,West,2002,1,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.5820912075216674,19.872253066738686,0.8512854540563477,Q4 high
tract_33,West,2003,1,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.6120767302673638,19.5619355679907,0.8512854540563477,Q4 high
tract_33,West,2004,1,0.8889336091249957,0.29059199717130246,0.2856068266605238,0.0737770965941876,0.6236824072576314,20.316992648165787,0.8512854540563477,Q4 high
tract_34,West,1998,0,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.5385001943838197,16.612294420532255,0.7527157590601752,Q4 high
tract_34,West,1999,0,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.556265546736675,17.306054279775108,0.7527157590601752,Q4 high
tract_34,West,2000,0,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.5444275118109335,17.80743259273617,0.7527157590601752,Q4 high
tract_34,West,2001,1,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.566181642590527,18.8442930512281,0.8597420566792623,Q4 high
tract_34,West,2002,1,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.5706282023501223,19.731548338952255,0.8597420566792623,Q4 high
tract_34,West,2003,1,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.6167919958048318,20.211557389505952,0.8597420566792623,Q4 high
tract_34,West,2004,1,0.9101468710612453,0.2715806812334778,0.33672467297122144,0.08323103467949874,0.6383558573479597,20.614985733241905,0.8597420566792623,Q4 high
tract_35,Midwest,1998,0,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.5513240010875865,17.289099467083872,0.7390057188075737,Q4 high
tract_35,Midwest,1999,0,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.5839044596229931,17.743100909425063,0.7390057188075737,Q4 high
tract_35,Midwest,2000,0,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.5983919276534599,17.867948903592154,0.7390057188075737,Q4 high
tract_35,Midwest,2001,1,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.5928070126329045,19.339893659256486,0.8507895612208181,Q4 high
tract_35,Midwest,2002,1,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.6169306061799839,19.521962099553257,0.8507895612208181,Q4 high
tract_35,Midwest,2003,1,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.6351629133830172,20.336307697797178,0.8507895612208181,Q4 high
tract_35,Midwest,2004,1,0.7394161586963679,0.36760674687913275,0.49169822976525773,0.1336506439087669,0.6393624678048788,21.773706770364363,0.8507895612208181,Q4 high
tract_36,North,1998,0,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.559560214800386,16.902621383024833,0.5376480280994071,Q1 low
tract_36,North,1999,0,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.5615270798562519,17.085879158808396,0.5376480280994071,Q1 low
tract_36,North,2000,0,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.5533662147197947,18.508644527089928,0.5376480280994071,Q1 low
tract_36,North,2001,1,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.5794296401251828,18.188657993329162,0.7007512230972994,Q1 low
tract_36,North,2002,1,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.5739348650438355,18.936555071033965,0.7007512230972994,Q1 low
tract_36,North,2003,1,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.5950559426027564,19.176112705753027,0.7007512230972994,Q1 low
tract_36,North,2004,1,0.34272208170266993,0.30968710202632976,0.22147838386757568,0.023506964471689477,0.6296397998175852,20.078000681168707,0.7007512230972994,Q1 low
