worker_id,contract_arm,cognitive_score,baseline_skill,lambda_attention,true_piece_rate,perceived_piece_rate,rational_effort,observed_effort,output_units,effort_gap,cognitive_group
331,complex_bonus,0.2844369162971642,-1.2623726619450255,0.6884436916297164,1.45,1.2474883995593156,8.303340423055262,7.20660255466816,7.0,-1.0967378683871027,middle
332,complex_bonus,-2.2,0.5800728937401054,0.44,1.45,1.086,9.392102051236147,9.094767790190998,9.0,-0.29733426104514926,low
333,simple_piece_rate,-1.488399073343443,0.24514599883089658,0.7711600926656558,1.45,1.301254060232676,9.35016495435719,9.420209520777856,9.0,0.07004456642066614,low
334,complex_bonus,-1.9774967515796156,1.1231100545768902,0.46225032484203843,1.45,1.1004627111473249,10.285856025459879,10.466224735938816,11.0,0.18036871047893754,low
335,simple_piece_rate,1.4989009653592473,-1.5479875668884981,0.98,1.45,1.437,8.632157985571652,9.141040033365586,9.0,0.508882047793934,high
336,simple_piece_rate,1.1545742893697193,2.5,0.98,1.45,1.437,14.092744573621832,14.65855415809943,14.0,0.5658095844775968,high
337,complex_bonus,1.0532695906120653,1.250703097567783,0.7653269590612066,1.45,1.2974625233897843,12.282946090962136,11.413417660624338,12.0,-0.8695284303377981,high
338,simple_piece_rate,-0.646946709941644,1.075232255517532,0.8553053290058357,1.45,1.355948463853793,11.017157131759559,12.03511913976433,12.0,1.0179620080047709,low
339,simple_piece_rate,-2.2,-2.0,0.7,1.45,1.255,5.78,4.311603276979197,4.0,-1.4683967230208035,low
340,simple_piece_rate,-0.49203753366035546,-0.33528732669713174,0.8707962466339645,1.45,1.366017560312077,9.135375222427802,10.38008448643525,11.0,1.2447092640074473,low
341,complex_bonus,0.8347144682532465,-0.5570541800367645,0.7434714468253247,1.45,1.283256440436461,9.620952828900478,10.485657924545421,12.0,0.8647050956449434,high
342,complex_bonus,-1.6586772845313404,-1.6087316618666239,0.494132271546866,1.45,1.1211859765054628,6.6525693026679225,7.059851498984154,7.0,0.4072821963162312,low
343,complex_bonus,-1.809316568333299,-0.4920708875122554,0.47906834316667013,1.45,1.1113944230583357,8.125510816482864,8.197736876959375,8.0,0.07222606047651148,low
344,complex_bonus,-0.9954601043944201,0.07829600217739766,0.560453989560558,1.45,1.1642950932143628,9.412338340411704,10.993090245890274,11.0,1.5807519054785697,low
345,complex_bonus,0.3574963337220872,-2.0,0.6957496333722087,1.45,1.2522372616919357,7.314497800233253,7.752119530898808,8.0,0.43762173066555476,middle
346,complex_bonus,1.2698429879451314,-0.25771647851963203,0.7869842987945131,1.45,1.3115397942164337,10.301102722839595,10.5260960422549,11.0,0.2249933194153062,high
347,simple_piece_rate,-0.9806358607423711,0.5298644727936607,0.8219364139257629,1.45,1.334258669051746,10.053428745465702,10.470086454374172,10.0,0.4166577089084704,low
348,simple_piece_rate,-0.21160134439780648,-1.1796067152143157,0.8988398655602194,1.45,1.3842459126141426,8.121589792061275,8.471575658633144,8.0,0.3499858665718687,middle
349,complex_bonus,-1.7070882171796506,0.6814614387579205,0.48929117828203494,1.45,1.1180392658833227,9.829793083953298,7.089144718454942,7.0,-2.740648365498356,low
350,simple_piece_rate,-0.34894015056211397,0.9410915964048179,0.8851059849437887,1.45,1.3753188902134625,11.008164144629477,11.02883945339492,11.0,0.020675308765442324,middle
351,complex_bonus,-0.3488664385035668,1.1233514198612686,0.6251133561496434,1.45,1.2063236814972682,11.263372124703636,10.116151223622705,11.0,-1.1472209010809316,middle
352,complex_bonus,-0.6159268048834045,-0.05837835422681343,0.5984073195116596,1.45,1.1889647576825788,9.44871422115242,9.333413280004246,9.0,-0.11530094114817402,low
353,complex_bonus,0.6934373748743385,-0.4219843493867203,0.7293437374874339,1.45,1.2740734293668319,9.725284335783194,9.774339026772537,9.0,0.049054690989343896,high
354,complex_bonus,1.5508678031454255,0.5214011810546944,0.8150867803145426,1.45,1.3298064072044529,11.560482335363828,11.72171336790799,12.0,0.16123103254416193,high
355,simple_piece_rate,0.7076512409898194,0.7302813943505113,0.98,1.45,1.437,11.346984696684606,11.699370137512444,12.0,0.3523854408278382,high
356,simple_piece_rate,-0.9613207130981734,-0.52206029782295,0.8238679286901827,1.45,1.3355141536486188,8.592323155188968,8.156002699897309,8.0,-0.43632045529165886,low
357,complex_bonus,0.03883373418250493,0.05939035502508596,0.6638833734182505,1.45,1.2315241927218628,10.006446737544623,9.07109166970356,9.0,-0.9353550678410638,middle
358,complex_bonus,-0.4284424263485799,-1.0359519893748155,0.617155757365142,1.45,1.2011512422873425,8.192601759066111,9.39792736620353,9.0,1.2053256071374197,middle
359,complex_bonus,0.12568918541312352,-0.13047430743712937,0.6725689185413124,1.45,1.2371697970518531,9.792749480835893,8.92244232262375,9.0,-0.8703071582121424,middle
360,simple_piece_rate,0.2929460645285887,0.27077895041612926,0.9492946064528589,1.45,1.417041494194358,10.454858169299733,9.989130991215598,10.0,-0.4657271780841352,middle
361,simple_piece_rate,0.16628622138678797,-1.3000591758923299,0.9366286221386788,1.45,1.4088086043901413,8.179688886582811,7.534675525262867,8.0,-0.6450133613199442,middle
362,simple_piece_rate,-1.7167304364799805,0.54955074386878,0.748326956352002,1.45,1.2864125216288012,9.639332779528305,10.01280181707541,10.0,0.37346903754710503,low
363,complex_bonus,1.4844392636641817,-1.1065490374694198,0.8084439263664183,1.45,1.3254885521381718,9.241494905741321,8.048500094160955,8.0,-1.1929948115803661,high
364,complex_bonus,-0.5754459368153104,-1.4898291158774737,0.602455406318469,1.45,1.191596014107005,7.468971675682351,6.402844841202379,6.0,-1.066126834479972,low
365,complex_bonus,0.321476586351358,-0.4971382295631462,0.6921476586351358,1.45,1.2498959781128383,9.396892430422412,9.774849621154592,10.0,0.3779571907321806,middle
366,complex_bonus,0.2775069063345076,1.9025576548493977,0.6877506906334507,1.45,1.247037948911743,12.730084860589862,12.17596574385261,12.0,-0.5541191167372528,middle
367,complex_bonus,0.2596901809957278,-1.1107331461273318,0.6859690180995728,1.45,1.2458798617647222,8.500787704019173,7.746102951198892,8.0,-0.7546847528202809,middle
368,complex_bonus,0.5273013674795832,-0.2767104183927233,0.7127301367479584,1.45,1.2632745888861727,9.828986234737938,8.779260645574396,9.0,-1.0497255891635415,high
369,simple_piece_rate,0.3445982210368067,0.38151126698235693,0.9544598221036807,1.45,1.4203988843673925,10.640874706397383,11.866380756580183,12.0,1.2255060501827995,middle
370,complex_bonus,0.972477806148978,-0.05695926635272696,0.7572477806148978,1.45,1.2922110573996837,10.403743710795569,9.050496388674324,10.0,-1.3532473221212449,high
371,complex_bonus,-0.7592420368559485,-0.21999584866627453,0.5840757963144052,1.45,1.1796492676043635,9.136460589753646,7.622475834096307,7.0,-1.5139847556573391,low
372,complex_bonus,-0.23914296182971745,1.284839459072746,0.6360857038170283,1.45,1.2134557074810683,11.555289465604016,10.809841680022945,12.0,-0.7454477855810708,middle
373,simple_piece_rate,-1.211407629873441,2.083549244805578,0.7988592370126559,1.45,1.3192585040582263,12.090124364803746,13.118774344686653,12.0,1.028649979882907,low
374,simple_piece_rate,-0.38898805660837044,1.2366183823408623,0.881101194339163,1.45,1.3727157763204558,11.397872901312185,11.307095567737827,11.0,-0.09077733357435847,middle
375,simple_piece_rate,-0.07289786454862578,-0.11282477426883324,0.9127102135451375,1.45,1.3932616388043393,9.698306597294458,9.830832584664886,9.0,0.1325259873704283,middle
376,complex_bonus,1.522054382290953,0.19217394177894925,0.8122054382290953,1.45,1.327933534848912,11.0822761478651,9.670031313028373,10.0,-1.4122448348367271,high
377,complex_bonus,-1.4587228472111387,-0.21379784796052506,0.5141277152788861,1.45,1.134183014931276,8.725449304528583,8.305980327616728,8.0,-0.4194689769118547,low
378,complex_bonus,-1.8708580037432099,-1.3556187964393738,0.47291419962567904,1.45,1.1073942297566914,6.879618882738951,5.87023254191341,6.0,-1.0093863408255412,low
379,simple_piece_rate,0.23432748831901293,0.4234168979141127,0.9434327488319013,1.45,1.4132312867407357,10.633380150071167,10.761492354412185,10.0,0.12811220434101855,middle
380,complex_bonus,-1.38325345998798,0.8371405094032127,0.521674654001202,1.45,1.1390885251007812,10.24204463717171,8.7737370839564,9.0,-1.4683075532153111,low
381,simple_piece_rate,-0.26063036436060394,0.04141863250116377,0.8939369635639396,1.45,1.3810590263165607,9.801607866885266,8.65801070497496,9.0,-1.1435971619103071,middle
382,complex_bonus,2.2,-0.681553934453945,0.8800000000000001,1.45,1.3719999999999999,10.265824491764478,9.14088367384839,10.0,-1.1249408179160891,high
383,simple_piece_rate,1.7926212048626529,-0.7052489795183718,0.98,1.45,1.437,9.988224151591872,9.394946983780905,10.0,-0.5932771678109674,high
384,simple_piece_rate,0.8052193769330731,2.0099131541193014,0.98,1.45,1.437,13.197010041926866,12.854345886647936,13.0,-0.34266415527893024,high
385,complex_bonus,0.31465474173868746,0.7978639536114278,0.6914654741738688,1.45,1.2494525582130147,11.205802380099211,10.74325054165768,11.0,-0.4625518384415308,middle
386,complex_bonus,-0.3446770308071677,0.9318360119512414,0.6255322969192832,1.45,1.206595992997534,10.997764198247436,10.718782868344206,11.0,-0.27898132990323,middle
387,complex_bonus,1.4238467634399796,0.5044161692863179,0.802384676343998,1.45,1.3215500396235988,11.460490695064832,11.241317801723298,11.0,-0.21917289334153445,high
388,complex_bonus,-1.4042638143800046,1.7985427828471348,0.5195736185619996,1.45,1.1377228520652998,11.575401607357986,11.315423980484177,11.0,-0.259977626873809,low
389,complex_bonus,-0.4983100381335144,-0.12038480192683636,0.6101689961866485,1.45,1.1966098475213216,9.432475254422322,8.679802319066384,9.0,-0.7526729353559372,low
390,complex_bonus,0.13425904200396369,0.03643930045507705,0.6734259042003964,1.45,1.2377268377302577,10.031570445839487,11.475914333682192,11.0,1.444343887842706,middle
391,simple_piece_rate,0.628381499762231,-0.21827819323470085,0.98,1.45,1.437,9.971439429328758,10.321659094858353,10.0,0.35021966552959505,high
392,complex_bonus,0.07373966623391873,0.7527562280965748,0.6673739666233919,1.45,1.2337930783052047,10.998102519075557,11.369462563041893,11.0,0.3713600439663356,middle
393,complex_bonus,-0.8435113535874615,-0.41395791178889285,0.5756488646412539,1.45,1.174171762016815,8.814352111343073,7.606295339108972,8.0,-1.2080567722341007,low
394,simple_piece_rate,-0.12012607301895561,0.16172812183349458,0.9079873926981045,1.45,1.3901918052537678,10.05434372675552,9.876540609589915,10.0,-0.17780311716560426,middle
395,simple_piece_rate,-0.7038504559539522,-0.7755972953002634,0.8496149544046048,1.45,1.352249720362993,8.391853513007261,9.651275792649585,10.0,1.2594222796423242,low
396,complex_bonus,-1.8319816539364822,-1.111931131820607,0.47680183460635184,1.45,1.1099211924941286,7.24410742308926,6.8693097725189025,7.0,-0.37479765057035763,low
397,complex_bonus,-0.4664092225708558,0.4406316828495424,0.6133590777429144,1.45,1.1986834005328943,10.237038822446847,10.025807091927204,11.0,-0.21123173051964272,low
398,complex_bonus,-0.0701662003887442,0.7449854507200193,0.6529833799611257,1.45,1.2244391969747317,10.900879910774782,10.216966137657533,10.0,-0.6839137731172489,middle
399,simple_piece_rate,0.916669273748104,1.8018956949989033,0.98,1.45,1.437,12.972655537247327,13.528175288463181,13.0,0.5555197512158543,high
400,simple_piece_rate,1.9772230567892388,1.3277503611801549,0.98,1.45,1.437,12.945184339725762,13.879592094380149,14.0,0.9344077546543872,high
401,complex_bonus,0.012413689008892847,1.4507789738873065,0.6612413689008894,1.45,1.229806889785578,11.938538776847565,10.654758100377173,11.0,-1.2837806764703927,middle
402,complex_bonus,-0.05138104327382894,-0.3303851546320607,0.6548618956726171,1.45,1.225660232187201,9.406632157550819,10.178412736718109,10.0,0.7717805791672898,middle
403,simple_piece_rate,-1.1383885659828918,-0.8832653745055884,0.8061611434017109,1.45,1.3240047432111122,7.980395336102442,7.9167280197134104,8.0,-0.06366731638903111,low
404,complex_bonus,1.5847263769600646,-2.0,0.8184726376960065,1.45,1.3320072145024042,8.050835826176039,7.706222921228167,8.0,-0.3446129049478719,high
405,simple_piece_rate,-0.5044310692270975,0.36762245917790687,0.8695568930772903,1.45,1.3652119805002387,10.112012801312812,9.954502089505022,10.0,-0.15751071180778986,low
406,complex_bonus,0.4848324679765739,-0.5416759744879573,0.7084832467976574,1.45,1.2605141104184774,9.432553116502804,10.07541350080595,10.0,0.6428603843031464,high
407,complex_bonus,-2.008407470120798,-1.3216031851792032,0.45915925298792026,1.45,1.0984535144421481,6.844711058676637,8.350182819801624,8.0,1.505471761124987,low
408,simple_piece_rate,-0.4134797675167095,0.865107638728526,0.878652023248329,1.45,1.3711238151114138,10.863062833709911,11.948788632209775,12.0,1.0857257984998636,middle
409,simple_piece_rate,0.48578298668952796,0.513451781835289,0.9685782986689528,1.45,1.4295758941348193,10.910302286583121,11.30813212676812,11.0,0.3978298401849987,high
410,simple_piece_rate,0.2038992495778605,0.10647947260896638,0.9403899249577861,1.45,1.411253451222561,10.17141081139927,9.053733538746362,9.0,-1.117677272652907,middle
411,complex_bonus,-1.3584280712752081,-0.022173149747636345,0.5241571928724792,1.45,1.1407021753671116,9.053900747588184,9.267167593616303,11.0,0.21326684602811952,low
412,complex_bonus,-0.048708589887825685,1.1214177529114362,0.6551291410112174,1.45,1.2258339416572914,11.440759700143314,12.087661740930901,12.0,0.6469020407875874,middle
413,complex_bonus,-0.6374339652051916,-0.6910839045365157,0.5962566034794808,1.45,1.1875667922616626,8.550022154525763,9.277428306875418,9.0,0.7274061523496549,low
414,simple_piece_rate,-0.19923469225000506,-0.370474814459618,0.9000765307749995,1.45,1.3850497450037498,9.261794444406531,11.017692874832886,11.0,1.7558984304263543,middle
415,complex_bonus,0.3655203012871344,0.41801371274812277,0.6965520301287135,1.45,1.2527588195836639,10.704531378619654,8.862597718499423,9.0,-1.8419336601202314,middle
416,complex_bonus,0.981610201797126,-1.170581573878393,0.7581610201797127,1.45,1.2928046631168133,8.850151917648526,7.397466294718493,7.0,-1.4526856229300336,high
417,complex_bonus,1.8857537641918145,0.437259663619219,0.8485753764191815,1.45,1.351573994672468,11.643615787581995,11.333999645002939,11.0,-0.30961614257905623,high
418,simple_piece_rate,1.577475938736658,1.467401192524872,0.98,1.45,1.437,12.900847232776815,13.109650137553883,13.0,0.20880290477706787,high
419,simple_piece_rate,0.2438691251765669,-1.8684703801751619,0.9443869125176567,1.45,1.4138514931364767,7.430462942860713,7.632537980479561,8.0,0.20207503761884738,middle
420,complex_bonus,0.18507396106603735,0.3049040275998148,0.6785073961066037,1.45,1.2410298074692925,10.437910015279364,10.473091319163865,11.0,0.03518130388450125,middle
421,simple_piece_rate,-0.18884890141603886,-0.5564203291900035,0.9011151098583962,1.45,1.3857248214079576,9.007702198284372,9.310542478712167,9.0,0.30284028042779454,middle
422,simple_piece_rate,0.2005391404893833,0.4506301635196716,0.9400539140489383,1.45,1.41103504413181,10.65120571322117,10.377241335657994,10.0,-0.2739643775631766,middle
423,simple_piece_rate,1.5544623233061607,1.6543743301242784,0.98,1.45,1.437,13.148801456157686,12.472451220473268,13.0,-0.6763502356844189,high
424,complex_bonus,-1.0131952929227925,-1.9194688923384613,0.5586804707077208,1.45,1.1631423059600186,6.604826374972479,5.506682123426376,6.0,-1.0981442515461026,low
425,simple_piece_rate,-1.9022794949045272,0.22060004561503171,0.7297720505095473,1.45,1.2743518328312058,9.067472366918329,9.51848365864581,9.0,0.45101129172748067,low
426,complex_bonus,-0.2281538603669933,-0.45762358102328654,0.6371846139633007,1.45,1.2141699990761454,9.122434670347204,7.303272254253651,8.0,-1.819162416093553,middle
427,complex_bonus,1.1705894794218898,0.20134680375592307,0.777058947942189,1.45,1.3050883161624227,10.884239212911426,11.772313364689115,12.0,0.8880741517776887,high
428,simple_piece_rate,-1.7869795177665053,0.20318357004811372,0.7413020482233494,1.45,1.2818463313451771,9.112269287407456,8.152670538709701,8.0,-0.9595987486977542,low
429,complex_bonus,1.1006962250848291,0.024871942855141674,0.770069622508483,1.45,1.3005452546305138,10.595238455048095,12.514801474946589,13.0,1.9195630198984936,high
430,complex_bonus,-1.2496782727781566,2.016094621033253,0.5350321727221844,1.45,1.14777091226942,11.972725505779662,11.358417382445845,12.0,-0.6143081233338172,low
431,complex_bonus,0.24784823418943341,0.054675629498771694,0.6847848234189434,1.45,1.2451101352223133,10.125254821811941,10.912024177490839,11.0,0.7867693556788975,middle
432,simple_piece_rate,1.5510903841122392,-0.38527355247337336,0.98,1.45,1.437,10.29127125700462,9.721690673270462,9.0,-0.5695805837341581,high
433,complex_bonus,-0.4474564312387454,-1.3276721707329553,0.6152543568761255,1.45,1.1999153319694815,7.772785102230616,7.617679779406611,8.0,-0.1551053228240047,middle
434,simple_piece_rate,-0.4631981062809742,-1.6237350776579293,0.8736801893719026,1.45,1.3678921230917367,7.348852027510316,7.728182644085277,8.0,0.37933061657496125,low
435,simple_piece_rate,0.3189891648315569,-0.5893834748161553,0.9518989164831557,1.45,1.4187342957140512,9.266256634156317,8.821858621360834,9.0,-0.4443980127954834,middle
436,complex_bonus,-1.440605413141934,-0.5494493202774896,0.5159394586858066,1.45,1.1353606481457743,8.266407703726355,7.332855363527933,7.0,-0.9335523401984211,low
437,simple_piece_rate,0.5522961578394853,-1.700802683776722,0.9752296157839486,1.45,1.4338992502595664,7.850253937416281,8.546928517764522,9.0,0.6966745803482413,high
438,complex_bonus,-0.9643194308600778,-1.524698757870857,0.5635680569139923,1.45,1.1663192369940951,7.186830080464754,6.821565786516113,7.0,-0.36526429394864035,low
439,simple_piece_rate,-0.22487534001745418,-0.5870126255749056,0.8975124659982546,1.45,1.3833831028988655,8.94325712018466,10.643423348807625,11.0,1.7001662286229653,middle
440,simple_piece_rate,0.4063831332739199,0.023912045040853577,0.960638313327392,1.45,1.4244149036628047,10.177306743021548,10.871330089565513,11.0,0.6940233465439647,middle
441,simple_piece_rate,-2.026298596291833,-0.308586742389046,0.7173701403708167,1.45,1.266290591241031,8.252199402880237,10.410290404917772,10.0,2.1580910020375352,low
442,complex_bonus,2.2,0.18565637423293624,0.8800000000000001,1.45,1.3719999999999999,11.479918923926112,12.65278717375075,12.0,1.1728682498246386,high
443,complex_bonus,0.5330263559322395,0.3559409699232529,0.7133026355932239,1.45,1.2636467131355955,10.7181331714519,11.48688803169249,12.0,0.7687548602405911,high
444,simple_piece_rate,0.4121753884492614,0.2587862956817758,0.9612175388449262,1.45,1.4247914002492021,10.509606047024043,11.31998010844275,12.0,0.810374061418706,middle
445,complex_bonus,1.3300261176444232,0.6179585915763266,0.7930026117644424,1.45,1.3154516976468877,11.563157698793512,10.09931533670921,10.0,-1.4638423620843017,high
446,complex_bonus,1.2580028600485498,-1.015308622716441,0.785800286004855,1.45,1.3107701859031557,9.233369644226112,8.383411505222007,8.0,-0.8499581390041051,high
447,simple_piece_rate,0.9102865679372117,0.2643891972079583,0.98,1.45,1.437,10.816316816853469,11.53234121742496,12.0,0.7160244005714915,high
448,complex_bonus,-1.1210500017116858,0.6367141417288557,0.5478949998288314,1.45,1.1561317498887402,10.118769797393387,9.198217050698457,9.0,-0.9205527466949306,low
449,complex_bonus,-1.600224046734291,-0.958584179996123,0.49997759532657093,1.45,1.1249854369622712,7.597847719964855,6.979404385318414,7.0,-0.6184433346464404,low
450,complex_bonus,1.3327188330215423,-0.5503873263791519,0.7932718833021543,1.45,1.3156267241464001,9.929089042882111,10.699686494123705,10.0,0.7705974512415938,high
451,simple_piece_rate,-0.24636467059339884,-1.7482467807953848,0.8953635329406602,1.45,1.381986296411429,7.304635704530423,7.9993162057363385,8.0,0.6946805012059158,middle
452,complex_bonus,-0.44905627020878824,0.3051006451669105,0.6150943729791212,1.45,1.1998113424364287,10.057707141108402,8.597639553953973,9.0,-1.4600675871544286,low
453,complex_bonus,0.4960846676062233,-0.9664841504503421,0.7096084667606224,1.45,1.2612455033944046,8.844572989933255,7.421110438546643,8.0,-1.4234625513866117,high
454,simple_piece_rate,0.18090789878314953,0.756838864206936,0.938090789878315,1.45,1.4097590134209046,11.068119149159601,11.335590470590821,11.0,0.2674713214312199,middle
455,complex_bonus,-0.3527157820668801,-0.027899511258312908,0.624728421793312,1.45,1.206073474165653,9.649311214998235,8.406931384689473,9.0,-1.2423798303087619,middle
456,complex_bonus,0.22185748205838426,-0.004145958328728326,0.6821857482058384,1.45,1.243420736333795,10.027310147574811,9.226418006392798,10.0,-0.8008921411820129,middle
457,simple_piece_rate,0.7850704167631822,-1.0034260867354265,0.98,1.45,1.437,8.966245728628312,9.32884937800692,10.0,0.3626036493786078,high
458,complex_bonus,-0.017171259838556087,-0.35369858903844253,0.6582828740161444,1.45,1.2278838681104938,9.394519219443048,9.21360363892527,10.0,-0.18091558051777845,middle
459,simple_piece_rate,0.02646765578905149,0.8440242578021909,0.9226467655789052,1.45,1.3997203976262884,11.097514554396499,9.38897642585605,10.0,-1.7085381285404484,middle
460,complex_bonus,-0.6236828584445993,-0.6045171903743448,0.5976317141555401,1.45,1.1884606142011012,8.679466218409157,7.967484612508282,8.0,-0.711981605900875,low
461,complex_bonus,1.2079940670757443,2.5,0.7807994067075745,1.45,1.3075196143599233,14.124796440245447,13.580292310920777,13.0,-0.54450412932467,high
462,complex_bonus,0.7168524723126101,0.11495981587282342,0.731685247231261,1.45,1.2755954107003198,10.49105522560952,10.665157197552759,11.0,0.17410197194323906,high
463,simple_piece_rate,-1.3561720879696344,0.1430326498825998,0.7843827912030366,1.45,1.3098488142819738,9.28654245705386,7.383029289879844,8.0,-1.9035131671740162,low
464,complex_bonus,-1.6317879842749032,1.6320311510430234,0.4968212015725097,1.45,1.1229337810221311,11.20577082089529,9.00665061670872,9.0,-2.1991202041865705,low
465,complex_bonus,0.36489088253459856,0.9007206708272021,0.6964890882534599,1.45,1.252717907364749,11.379943468678842,9.718561247834007,10.0,-1.6613822208448354,middle
466,simple_piece_rate,-0.6542169483693545,-0.4205285080702519,0.8545783051630645,1.45,1.355475898355992,8.918729919680034,8.951462104208103,8.0,0.032732184528068586,low
467,simple_piece_rate,1.397271603568862,0.7452540142274029,0.98,1.45,1.437,11.781718582059682,10.797108228887152,11.0,-0.9846103531725294,high
468,complex_bonus,0.46272314218514543,0.44037892920792854,0.7062723142185146,1.45,1.2590770042420345,10.794164386202187,9.3225281917245,9.0,-1.4716361944776875,high
469,simple_piece_rate,0.8839874930989716,0.8393735403668541,0.98,1.45,1.437,11.605515452372979,12.194303158505837,12.0,0.5887877061328588,high
470,simple_piece_rate,-0.291522101372884,-1.0296771744787832,0.8908477898627116,1.45,1.3790510634107624,8.283538694905973,8.15984236948203,8.0,-0.12369632542394271,middle
471,complex_bonus,0.4403098941737534,0.6077479369870298,0.7040309894173754,1.45,1.2576201431212939,11.015033048286094,9.464499190425686,9.0,-1.5505338578604082,high
472,simple_piece_rate,-0.04797595059095833,0.27067330756155483,0.9152024049409042,1.45,1.3948815632115876,10.250157060231603,9.492086398374068,9.0,-0.7580706618575341,middle
473,complex_bonus,-1.1932249694922263,1.401823748224555,0.5406775030507773,1.45,1.1514403769830053,11.146618265819042,11.275228568184612,11.0,0.12861030236557092,low
474,simple_piece_rate,-1.972357488914869,1.487677942651516,0.7227642511085132,1.45,1.2697967632205334,10.799334626363201,10.924161791390278,11.0,0.12482716502707625,low
475,simple_piece_rate,-2.122379519884217,0.4411626480965401,0.7077620480115783,1.45,1.2600453312075257,9.244199995404626,8.322077132302153,8.0,-0.9221228631024729,low
476,simple_piece_rate,0.12255861222477078,-0.710395536007369,0.9322558612224772,1.45,1.4059663097946102,8.978981416924546,7.869574956616776,8.0,-1.1094064603077696,middle
477,complex_bonus,2.2,-0.5690987164197063,0.8800000000000001,1.45,1.3719999999999999,10.423261797012412,9.990012658670727,9.0,-0.43324913834168477,high
478,complex_bonus,1.0705978387661057,-1.0640311380048868,0.7670597838766107,1.45,1.2985888595197967,9.052715110052823,9.926442152174399,10.0,0.8737270421215761,high
479,simple_piece_rate,-1.340459667934675,0.2983496579303651,0.7859540332065326,1.45,1.3108701215842462,9.513413720341706,8.626601763530159,9.0,-0.8868119568115471,low
480,simple_piece_rate,0.5128421976125094,-0.8288307912140659,0.971284219761251,1.45,1.431334742844813,9.047342210867813,9.6834083569501,9.0,0.6360661460822872,high
481,simple_piece_rate,-1.239572829842013,0.20385574606387596,0.7960427170157988,1.45,1.3174277660602691,9.441654346584219,10.006216212296023,10.0,0.5645618657118039,low
482,simple_piece_rate,1.5203872037449973,-0.5256878346607641,0.98,1.45,1.437,10.076269353721928,11.063687740942099,11.0,0.9874183872201705,high
483,complex_bonus,0.6739169017617767,-0.5665106397218188,0.7273916901761777,1.45,1.2728045986145156,9.51123524544652,8.285777450840886,8.0,-1.2254577946056333,high
484,simple_piece_rate,-0.4644855095528411,0.926679433350622,0.8735514490447159,1.45,1.3678084418790653,10.918659900959167,9.437625785834898,9.0,-1.4810341151242685,low
485,simple_piece_rate,-1.082293361659139,2.482606525522769,0.8117706638340861,1.45,1.327650931492156,12.726273118736394,13.14287433964947,13.0,0.4166012209130763,low
486,complex_bonus,-0.5816294390400919,-1.5362249948291902,0.6018370560959908,1.45,1.191194086462394,7.400307343815079,7.350540078675011,7.0,-0.04976726514006824,low
487,simple_piece_rate,0.6879420948912045,1.0966060525284063,0.98,1.45,1.437,11.848013730474491,11.313636158748018,11.0,-0.5343775717264734,high
488,complex_bonus,-0.8071522686763671,-0.27648392886449297,0.5792847731323634,1.45,1.1765351025360362,9.02863113838389,8.298165262906826,8.0,-0.7304658754770639,low
489,complex_bonus,0.08937909532965939,0.41224500043325046,0.668937909532966,1.45,1.2348096411964278,10.530770457804346,10.713362960787277,11.0,0.1825925029829314,middle
490,simple_piece_rate,-0.06791148953712937,0.33460581499744263,0.9132088510462871,1.45,1.3935857531800866,10.327701247274144,10.742819693269873,10.0,0.4151184459957289,middle
491,complex_bonus,-0.8923379575409839,-2.0,0.5707662042459016,1.45,1.1709980327598362,6.56459722547541,6.289481205422408,7.0,-0.2751160200530016,low
492,complex_bonus,0.23645747733601433,1.7813892667578215,0.6836457477336014,1.45,1.2443697360268409,12.535819459862559,12.649194256376319,12.0,0.11337479651376015,middle
493,simple_piece_rate,-0.7015825482176353,0.42538778141017647,0.8498417451782365,1.45,1.3523971343658536,10.074593365043667,9.955971357244621,10.0,-0.11862200779904519,low
494,complex_bonus,1.2708887362744237,0.8277590020844104,0.7870888736274424,1.45,1.3116077678578377,11.82139584468283,12.684143036846448,13.0,0.862747192163619,high
495,complex_bonus,0.64377299039812,-0.45458412549855076,0.7243772990398121,1.45,1.270845244375878,9.6498460185409,9.385353306805756,10.0,-0.2644927117351443,high
496,simple_piece_rate,-1.6102127541564635,0.5260939049001614,0.7589787245843537,1.45,1.29333617097983,9.670403814366349,9.480674502274017,9.0,-0.18972931209233224,low
497,complex_bonus,0.11864185891146739,0.28482753359821067,0.6718641858911467,1.45,1.2367117208292453,10.369943662384376,9.14334992309396,9.0,-1.2265937392904167,middle
498,complex_bonus,-0.11716277162692584,-0.09024478912481738,0.6482837228373074,1.45,1.2213844198442498,9.7033596322491,10.589840159684147,10.0,0.8864805274350473,middle
499,complex_bonus,0.6862268422882228,0.37739222013476925,0.7286226842288224,1.45,1.2736047447487346,10.84008521356161,11.199219366889714,11.0,0.35913415332810494,high
500,simple_piece_rate,0.6106148133962906,-0.11350631862428316,0.98,1.45,1.437,10.107460041963778,10.209925236734911,10.0,0.10246519477113303,high
501,complex_bonus,1.0177951349858037,0.15420931072391372,0.7617795134985804,1.45,1.295156683774077,10.726570116004963,10.044886034243726,10.0,-0.6816840817612366,high
502,simple_piece_rate,1.1115380707495341,-0.13786020074066532,0.98,1.45,1.437,10.37391856141279,10.911290235128739,10.0,0.5373716737159491,high
503,simple_piece_rate,1.7464377049075366,0.7297407001752529,0.98,1.45,1.437,11.969499603189876,11.213598131359603,11.0,-0.7559014718302723,high
