worker_id,lottery_win,region,baseline_rank,skill_index,credit_score,family_constraint,local_opportunity_gap,move_any,move_far,employer_switch,occupation_upgrade,move_distance_km,unemployment_days,wage_growth,lottery_label,gap_quartile
335,1,South,88.04708646483125,-2.428804484409915,-1.9929469935150301,0.3215573697661861,0.8296858288642494,0,0,0,0,0.0,24.77869391482363,0.03104578914844649,winner,Q4
336,1,North,24.394968761907833,0.8825450200223651,-0.11046705903706228,0.7208115034464563,0.4802500364858795,1,0,0,0,241.24769927444225,20.95607853670583,0.035756499027262384,winner,Q2
337,1,Midwest,21.848322804693147,0.5734493339981496,0.8831240981582202,0.8680099520657558,0.7918835412648476,0,0,0,0,0.0,29.841887069369104,0.04389442030155114,winner,Q4
338,0,North,85.45137042896064,0.4503829817044892,0.494649791201785,0.7268689336097357,0.756962926416703,0,0,1,0,0.0,27.484127198430222,0.04415833645061696,control,Q4
339,1,Midwest,61.24149163543255,-0.7985192377897907,-0.8956791741457424,0.6126308729496501,0.9524622190264691,1,0,1,1,219.5681635269021,9.599248988354544,0.04607724502343677,winner,Q4
340,1,North,81.27483242407452,-0.4385650970766849,1.3939168198757206,0.45214454848505825,0.6548745481338017,0,0,0,0,0.0,17.52733656337492,0.02645961361246374,winner,Q3
341,1,West,50.28784936170352,0.8661882465417277,-0.44642272843142533,0.938992910939592,0.006963192207867008,0,0,0,0,0.0,35.9060796378692,0.007035348843457349,winner,Q1
342,1,Midwest,60.26803487542239,-0.0488992575750991,-1.4684783207282632,0.8248659363040013,0.14741557767553992,0,0,1,1,0.0,29.40372554998777,0.08417853883114253,winner,Q1
343,0,South,81.56390893968864,-0.1833527800710739,0.14875771711903624,0.008041590030929746,0.8182444537998611,0,0,0,0,0.0,26.941228672188153,0.029111705638784173,control,Q4
344,0,West,35.252729179241456,-0.8737084643470457,-0.32986953455717294,0.2018606259021386,0.5572793754950275,0,0,0,0,0.0,23.302080564287923,0.011223904091249437,control,Q3
345,1,South,61.65093606756634,-0.5973570942544797,1.2907260804330303,0.3236545785784146,0.06519344043137976,1,0,0,1,186.06552556140565,22.864371875648047,0.05076303960495436,winner,Q1
346,1,North,35.014120147901096,2.3606766707626328,-0.786694227439202,0.11166088635249383,0.16023021804451132,0,0,0,0,0.0,19.01004433952658,0.04246901514024189,winner,Q1
347,1,South,87.81488831215486,0.7361265158974918,-1.5348241862089091,0.9013036049995335,0.3638414852762769,0,0,0,1,0.0,25.250289776766333,0.027984562538170422,winner,Q2
348,1,North,39.02154084922712,1.5827452225964096,1.626883574462451,0.49901583468931976,0.22038229626299366,1,0,0,0,195.9272281424417,18.731504123961557,0.04042935668868873,winner,Q1
349,0,South,13.420843203921908,-1.0441279092340745,-0.43634618123846164,0.4147701962813368,0.7812164189555293,0,0,1,1,0.0,29.867386365670466,0.038357110519827646,control,Q4
350,1,North,88.5656111496762,0.2288472154830264,0.7427282043371751,0.37854205375536587,0.8094549025180724,1,1,0,1,246.84712018846935,27.135199652133373,0.06747170314214315,winner,Q4
351,1,South,45.65755475798876,0.5546812204929068,-0.8625935113263731,0.7334203301192305,0.06620199174640562,0,0,0,1,0.0,7.983779928002132,0.012178752271999067,winner,Q1
352,1,North,58.121917260085866,1.119419983575919,-1.3878188566147784,0.4095854548017128,0.657169765315362,0,0,0,0,0.0,30.621340458875267,0.01221911976396117,winner,Q3
353,1,North,77.04224670216126,0.8916592851898781,-0.42572168327334986,0.2022147773970131,0.9429561814107325,1,0,0,0,291.02538466635554,15.356017654556762,0.04964828888447616,winner,Q4
354,1,South,65.89370289495766,-1.2273267929794565,-0.1532117027655487,0.8389133287206672,0.08637431805437135,1,0,1,1,229.4009289107567,22.94392980980463,0.05931563523638223,winner,Q1
355,1,North,20.95278391996443,-1.3889725982482515,-0.1676210028365334,0.4294833227325978,0.46617703543070754,0,0,0,0,0.0,22.09581329471387,0.009607669345329554,winner,Q2
356,0,West,15.648305148695236,-0.6611982067350293,0.8927859512538114,0.2810207798071378,0.6343581961295596,0,0,1,0,0.0,23.322864588310313,0.042242482757895404,control,Q3
357,0,Midwest,51.687050431753924,-0.4632601823051704,0.8645567121694469,0.19172900453375308,0.48103782412607843,0,0,0,0,0.0,21.14599345144646,0.026295356770837514,control,Q2
358,1,North,82.63064932376001,0.9028426377881816,-1.5900690710759162,0.7502571097248792,0.46602063574377683,0,0,1,0,0.0,22.859084339635054,0.054223023011823926,winner,Q2
359,1,West,30.31492852341345,1.2048582029396016,-0.023972152395480107,0.2824121403967633,0.48928227610655006,0,0,0,0,0.0,11.880037611571332,0.021065463735612674,winner,Q2
360,0,Midwest,19.32137419956397,1.6558431105984792,0.27651868494038906,0.7412506959242172,0.8592164190614232,0,0,0,0,0.0,33.712023356731464,-0.004108618055672267,control,Q4
361,1,South,19.787956880092665,0.18360123543113677,-0.7289112785260313,0.13486875053973768,0.6103216162395204,0,0,1,0,0.0,24.487835202448686,0.0542590177524932,winner,Q3
362,0,Midwest,83.20934550853278,0.5381976975273353,-1.0404402980785392,0.6315705628155515,0.3016462237008446,0,0,0,0,0.0,20.467305696931113,0.026721557062317977,control,Q2
363,0,North,74.52312537237589,0.3587683250132218,-0.9498569495365186,0.7227353173441311,0.30963788791440416,0,0,1,1,0.0,24.306981521597674,0.04582035850711516,control,Q2
364,0,North,43.50021882862074,1.6711729071010049,0.9522800458081333,0.4875609040624608,0.6531952623319754,0,0,0,0,0.0,32.62755942688588,0.03534297341001317,control,Q3
365,0,Midwest,48.48931273242804,-0.39147423166621403,0.5903905475728779,0.0018906924357131594,0.21173854382501167,1,0,1,0,138.27573448174763,24.902388807859097,0.06692000242429999,control,Q1
366,0,South,23.75633785397099,-0.10581109509691909,0.5045570048172958,0.9402679142328961,0.2696706812068016,1,0,1,0,244.55381969106594,26.65584843699865,0.03738716922448894,control,Q2
367,0,Midwest,86.35328891804515,0.48549189775124085,-0.055372406021275196,0.5932521932151166,0.8184794389592686,1,0,1,0,176.28846650479318,31.696108225981934,0.05905389272704638,control,Q4
368,1,West,15.019104705207651,-0.003192043731688304,1.2236251376175296,0.1252214376220977,0.13362862662157093,0,0,1,1,0.0,20.799898062115204,0.0270710088835676,winner,Q1
369,0,West,43.983000783766315,-0.09201978050664869,0.7374769766093824,0.857812277808287,0.4022035313901653,0,0,1,0,0.0,19.84062856225092,0.03999623338402419,control,Q2
370,0,West,71.85788662799939,-0.1673439624435018,2.7279577782984816,0.7235556637105623,0.03664646263267746,1,0,1,1,48.086276570901916,14.992718536334383,0.07862038290428704,control,Q1
371,0,North,38.38183778361856,-1.6168180343139193,0.42636476268430534,0.6754982690732739,0.2280045297756098,0,0,0,0,0.0,27.268390187155568,-0.004189111968272093,control,Q1
372,0,West,77.51514667413196,0.5398527259174932,-0.12998674653748446,0.1753544894249841,0.2400874423883559,1,1,1,0,260.92828273920844,17.161850910091058,0.05461454879714451,control,Q1
373,0,South,51.95108701404192,0.4844278889592158,0.4510541149311857,0.40863323761668524,0.5026002607117375,1,0,1,0,232.0055237718566,21.370433679375637,0.09416983537095688,control,Q3
374,0,South,14.75319271320715,-1.4914259211525804,1.1709476148388314,0.18830536872520576,0.7987212913315832,0,0,0,0,0.0,28.055369233962555,0.020343608016833978,control,Q4
375,0,West,87.0702169295245,0.21662993435340036,-0.7528324148806487,0.9324949079610635,0.16116773163506992,1,0,1,0,162.64022168792124,31.84610768690663,0.034064890897390815,control,Q1
376,1,West,32.47175422925521,1.2298194410095808,-1.0552758288593898,0.6056188090932253,0.7009251975565375,0,0,1,0,0.0,35.60955082752867,0.07739470954174371,winner,Q3
377,0,South,89.95366632511156,-0.5740858720368597,-0.2291856385095742,0.7953718519643269,0.4029722491085175,0,0,0,0,0.0,35.90049930223463,0.004454790129784858,control,Q2
378,0,South,29.3753907154316,-1.38899761698061,0.2500044455573131,0.2574396772458135,0.5820838776498956,0,0,0,1,0.0,19.49112743800261,0.04587314430345617,control,Q3
379,1,South,11.603716870718168,0.8794598158566117,0.2548249790625179,0.39228563770278113,0.7437165753416634,1,1,1,0,263.16362528373963,18.4876645712446,0.07229822766443805,winner,Q4
380,0,West,23.385609482455195,1.6676049602218483,-0.19141408136752583,0.8615570537872128,0.557503701951404,0,0,0,0,0.0,34.65802210652884,0.010015202637921997,control,Q3
381,1,South,57.47387758669934,0.16777885434378448,0.13313313040245223,0.35131692227603195,0.6672449312318824,1,1,1,1,319.52017912803535,11.226577055486592,0.09776273919026446,winner,Q3
382,0,South,24.172465497692066,-0.16963249060203428,0.11970140826864858,0.6984481707585506,0.9417420480466557,0,0,0,0,0.0,36.78414408695633,0.014200093177438863,control,Q4
383,0,North,15.209718668099663,0.4262140810594924,-1.5365083071106516,0.5369920517559891,0.985253617358854,0,0,0,0,0.0,27.503748205478512,0.011916478458265784,control,Q4
384,0,West,65.80708881232222,0.9457423022119413,-0.8239080878116296,0.7345904678729186,0.6592030968489436,1,0,1,1,134.484428633244,31.596892072927012,0.07976904681612941,control,Q3
385,0,South,71.59215729224228,-0.12177839813283266,0.6789920886074359,0.5062579107763566,0.4305468739793509,0,0,1,1,0.0,19.608978020994947,0.04331246482532625,control,Q2
386,0,West,70.72185663945871,-0.5499198095808133,-0.0033023929061671282,0.9424958703984893,0.7820723319194796,0,0,0,0,0.0,32.855325357941815,-0.004019646724824168,control,Q4
387,0,South,48.048843987886784,0.8294413744064713,-1.1222078448555262,0.11214238190752346,0.4768563484946945,0,0,0,0,0.0,22.85667790630435,0.07571193941923227,control,Q2
388,1,South,39.87649530622786,-0.774560366228876,0.9720130787336453,0.7800110982964247,0.12009486190544327,0,0,0,0,0.0,28.523833345937597,0.015554144576513374,winner,Q1
389,0,North,73.25815282586534,-0.26336981227746825,-0.6382336708619062,0.7573671841236627,0.10384808384427602,0,0,0,0,0.0,22.423492309137117,0.010601109907652097,control,Q1
390,0,South,35.128538398649496,-0.1069119726508174,1.4576190840993555,0.982121335522247,0.2303140497837216,0,0,1,0,0.0,26.117981693292716,0.008009309004297263,control,Q1
391,0,West,43.510609908939315,-0.7390002037648845,-0.41136254265687855,0.566907968748489,0.13538314633620385,0,0,0,0,0.0,37.707784062438705,-0.009724845098320858,control,Q1
392,1,North,51.316168267917774,-0.2368954928995928,-0.669221123099849,0.4428847902153348,0.870242964033223,1,1,0,0,281.26881417779157,21.876636137938025,0.06793676059518158,winner,Q4
393,0,North,49.113119411453695,0.3153992448544563,1.1235922003505934,0.4107773408843237,0.6600328791114495,1,1,0,0,338.7467423257673,27.721449588597224,0.02764600420298344,control,Q3
394,0,North,87.46836793169119,-0.05322225243500684,-0.6000340499278153,0.6023967114036894,0.6472638712468428,0,0,0,0,0.0,26.31773092422645,0.02353661048183412,control,Q3
395,0,North,80.51546393361076,0.04258733289451763,-0.6623719733786391,0.19980086739701097,0.40417099592207595,0,0,0,0,0.0,19.45966508719425,0.01908425451186624,control,Q2
396,1,South,31.694943986800954,-0.7955378229553878,-1.029118902268985,0.4966660890945178,0.26260164315661727,0,0,0,0,0.0,20.22474886604231,0.04010943683292591,winner,Q2
397,0,West,59.434332025239776,-0.3021090356227802,-0.14452378126035959,0.05396139500764774,0.1060853856033902,0,0,0,0,0.0,23.742502313266936,0.012665289485090043,control,Q1
398,0,West,73.44564974680699,0.8920172404842257,1.0102933293364018,0.8462094314554651,0.775933329282813,0,0,0,0,0.0,26.314946279705293,0.036595804801371805,control,Q4
399,0,North,59.60200943026736,-1.2351336210234678,1.2680064125043913,0.7048631016442672,0.7683859756277158,0,0,0,1,0.0,34.219599329559834,0.04197250130148094,control,Q4
400,1,Midwest,76.27340422622726,0.18384687956282092,0.2785879870689096,0.5818025152787129,0.39745235965520787,1,0,1,1,230.9581603545128,21.91161530082783,0.06845743716339964,winner,Q2
401,1,West,29.531346009268333,-0.9786366661099609,-1.1366694721035409,0.7093511186720285,0.6314260824193415,0,0,0,0,0.0,23.543345562008124,0.04010327782533638,winner,Q3
402,1,South,14.105230855463011,-0.539744269357375,1.1345483087553527,0.9629606174398695,0.8330987652235701,0,0,0,0,0.0,26.75896350516931,0.020552775238211012,winner,Q4
403,0,Midwest,67.46077688566056,0.4521837351611921,-0.1450191896045475,0.1161342029139315,0.3463087679750446,0,0,1,0,0.0,14.079289179920611,0.019010597685152182,control,Q2
404,1,West,84.37004604246127,-0.4177715608641523,-0.7992974042159985,0.48824589675089825,0.24882588573486708,0,0,1,0,0.0,25.879389327188687,0.005731648615248504,winner,Q1
405,1,West,79.33697276644372,-0.6444743396088951,-2.1108223540583464,0.7538007341008952,0.02480498632971473,0,0,1,0,0.0,30.553802324655017,0.04243065561144094,winner,Q1
406,0,North,13.0698135839849,1.9130594386301476,0.15698888681732578,0.5541807014633564,0.29722736340574507,0,0,1,1,0.0,18.611216876214375,0.02523828710600241,control,Q2
407,1,North,70.75023430722524,-0.3789521446299866,-0.23590315888519803,0.11540226809132392,0.838023538039214,1,0,1,1,208.05808341352352,9.87435130568111,0.10307346544602519,winner,Q4
408,1,West,83.76426787469822,0.2952420142415327,-0.32884246832741043,0.12601044165120268,0.926212648339637,0,0,1,1,0.0,25.024410271141434,0.04749002506868749,winner,Q4
409,1,Midwest,29.906334773134347,0.05533382807410966,-1.4234180218608643,0.0717041648278629,0.27459894060621093,0,0,0,1,0.0,16.842156738887933,0.03867536128089088,winner,Q2
410,1,North,79.36233676747476,-0.8050811425107366,-0.16936368769201132,0.6732646261150587,0.9919707535502302,0,0,1,0,0.0,20.846900195796216,0.029677692363382635,winner,Q4
411,1,Midwest,68.48418714812301,0.64125505884789,-0.18026779468412338,0.9416152706328839,0.826528687042863,1,0,1,1,203.2428949713157,17.64070757679398,0.08454092166747941,winner,Q4
412,1,West,39.46342719881042,0.7357714923505208,-0.5954862773288208,0.6746867474374537,0.7028194699843187,0,0,1,0,0.0,20.931141195722798,0.027811945081958216,winner,Q3
413,1,Midwest,41.92279762186821,-0.7401564730740373,-0.4076557309332266,0.4987907323976638,0.20500823977523042,1,0,1,0,244.7899162791017,19.956041986044212,0.06625420457100396,winner,Q1
414,0,West,13.288357328186411,-1.258299441154009,0.38479967882663396,0.7465160910123997,0.1945202596733342,1,0,0,0,131.37149792708138,16.36354447614547,0.009992817896274049,control,Q1
415,1,South,45.92578868310114,0.6808545048759859,1.0667404898473118,0.047034913496190045,0.47039325652883957,0,0,1,0,0.0,29.02103807066133,0.06287323545298089,winner,Q2
416,1,South,58.33505999229712,-0.2609445721071495,1.2388689454633934,0.9082320237290389,0.4912703895474546,0,0,0,1,0.0,12.532836172782376,0.04121252244909685,winner,Q2
417,0,North,52.42504410091327,1.2783469814572694,-0.4316111144744929,0.19244085381022724,0.8744482315795513,1,1,0,0,291.1555854706901,16.3540493847438,0.05585005323652302,control,Q4
418,1,North,19.660414287002848,0.15697440534703058,-0.8674796690502798,0.016859285994789475,0.4942291015918836,1,1,0,1,347.20069246956575,9.949417842895512,0.036134156716102386,winner,Q3
419,0,South,13.111978698886375,1.1014298922538188,-0.7739649451108611,0.1676596492397311,0.8627848920828091,0,0,0,0,0.0,21.487539252897008,0.015637412902826095,control,Q4
420,0,Midwest,53.71240504532467,-0.7458539111970641,1.2907015691839696,0.8332300145343328,0.10177867609207258,0,0,0,0,0.0,47.419055975252206,0.004594265556430421,control,Q1
421,1,Midwest,33.81181131322833,1.1424600873523525,0.0020769338563351417,0.43882363596405194,0.22644855146814313,0,0,1,1,0.0,15.769722912609927,0.04539177343996006,winner,Q1
422,0,West,45.59400623607032,-0.8581683192367895,1.7997369514169492,0.8293122454666598,0.4720918380005753,0,0,1,0,0.0,27.221114566928865,0.01664580992134258,control,Q2
423,1,Midwest,59.845825975249284,-0.09655123101113637,0.0116400378154788,0.41956077080849563,0.8742773535820404,0,0,0,0,0.0,33.350837859568834,0.03340543023379741,winner,Q4
424,1,South,65.20878636904297,1.499998033972851,-0.2674750110416284,0.05694556713546739,0.4154045041702178,0,0,0,0,0.0,14.84315907758182,-0.00913870955276317,winner,Q2
425,1,West,87.55909266555489,-0.8131979490088722,-0.486405238530657,0.8065193360447287,0.8225608358022507,0,0,1,1,0.0,28.580552472890805,0.08273614458669323,winner,Q4
426,0,South,40.76469292751857,1.7302783839011722,-1.6247211782179583,0.1221024839441478,0.40676784797489474,1,0,0,0,120.64961654615709,21.03711821965641,0.026601815679292817,control,Q2
427,1,North,84.31016952030919,0.2848929463744686,1.7692765037224185,0.9461700709539108,0.5159009117787008,0,0,1,0,0.0,29.693756387366744,0.004241242830005612,winner,Q3
428,1,North,84.94837106307135,1.2173415957937144,1.1452185425518275,0.5748899998579335,0.6114635234532328,0,0,1,0,0.0,21.047426400156137,0.05749202017597711,winner,Q3
429,0,Midwest,69.04611512836256,-0.2642302261072616,0.86118912159558,0.3241730599434982,0.3872110059515639,0,0,0,0,0.0,33.53174400159304,0.019187050262384892,control,Q2
430,1,South,59.458840110070014,0.40546420220123885,1.6018590134331867,0.8951590515882432,0.5531861837208666,1,0,0,0,110.81187620471931,29.78509780674982,0.07522908623225255,winner,Q3
431,1,West,88.97310662349562,-1.6621552931459613,0.28269317893821944,0.47869120424466227,0.23869700762617518,0,0,0,0,0.0,27.12691892679899,0.028023540932283042,winner,Q1
432,0,Midwest,13.465351962405894,-0.6721750672308826,0.37848631585425835,0.3775243553093496,0.7283978828166597,0,0,0,0,0.0,30.172206935347024,-0.008702513740998983,control,Q3
433,1,South,18.469077157891842,0.550059654386119,0.5847239872993563,0.8629608141485445,0.6087734230877225,0,0,0,0,0.0,30.927026776258238,0.025843150265176675,winner,Q3
434,1,Midwest,44.719386146057786,-0.752916254821929,-1.2577300865345726,0.13713386186991627,0.1260267751908084,0,0,1,0,0.0,14.289155889823139,0.01982522907452681,winner,Q1
435,1,South,24.001653675221057,-0.3793344778742687,-1.4378712052599965,0.07977054810027673,0.6230371584844662,0,0,0,0,0.0,9.7549816289978,0.044012443388893485,winner,Q3
436,1,North,32.08580823178628,-0.6286883897578065,-0.09281986611002989,0.6783209854561516,0.8844835441865289,0,0,0,0,0.0,33.603208184889645,0.0370509252614486,winner,Q4
437,1,Midwest,27.559489925731366,0.036953157791623434,-0.23678065286501937,0.5865324179675865,0.41897029932082097,0,0,0,1,0.0,19.82333383222711,0.058921730769489075,winner,Q2
438,0,Midwest,69.88579696496224,-0.10281649250704789,0.0407490153961639,0.8341880554909183,0.1269104072763042,0,0,0,0,0.0,22.834554101001302,0.0032874795990793446,control,Q1
439,1,South,39.75140714391471,0.5595995827479892,-0.6261410770231679,0.2026425028241331,0.8164043259316437,0,0,0,0,0.0,25.557462077634522,0.021868831896114584,winner,Q4
440,0,South,81.39438485174952,-1.954704854913802,-0.12477685917281907,0.3849403105819338,0.5237045872068616,0,0,1,1,0.0,25.65738340397446,0.03357331682358953,control,Q3
441,1,South,82.18951347709991,-0.6522152066385509,0.9620007365620444,0.01983237550096828,0.4816485911886298,0,0,0,0,0.0,27.073927544330015,0.026790544509843646,winner,Q2
442,0,Midwest,65.06137151666408,-0.3596643454612775,-1.6807427683716836,0.4684031262555003,0.2739759164126354,1,0,0,0,112.30936473872526,25.900336775389565,0.022724644566315358,control,Q2
443,0,North,47.65034532153196,0.013351826800476842,0.27635046018809667,0.9765437977501908,0.44928230796457735,0,0,0,0,0.0,31.624560647279207,-0.006822809155625376,control,Q2
444,0,North,86.06381378031594,-0.19895113877472886,1.8661251271703532,0.0816918028567849,0.23941386959432098,1,0,1,0,149.5756927735433,19.10460378620152,0.062161649414045284,control,Q1
445,1,North,68.68030958055796,2.754301297186136,0.41432902160717344,0.685399264387345,0.5378541376844651,1,0,1,1,167.842895993443,28.754587339771717,0.06241620724379007,winner,Q3
446,0,South,45.01105541157646,-0.2746280957293365,-0.9492317157364276,0.05115287194382778,0.43964741493754766,1,1,0,0,185.78041120346933,28.078668312348324,0.03861422784456052,control,Q2
447,0,South,72.13172660914712,-0.6813525531829256,0.7467431804485439,0.053374438359139686,0.704348997376004,1,0,0,0,120.92206818047285,19.38416584098212,0.03245212707224616,control,Q3
448,0,West,70.34846708247012,1.002757514083432,1.0170118646708792,0.3687068300062546,0.4433763327785264,1,0,1,1,172.3004184823394,32.60417557436397,0.058216556353328716,control,Q2
449,1,North,63.718734071058904,-1.1241215453710056,0.289816003152823,0.1416367299272442,0.6663085249542539,0,0,0,1,0.0,30.334620431020653,0.028357729889491493,winner,Q3
450,1,West,61.449731852104065,-0.8412086986892835,-2.3507346696971907,0.532750101624964,0.2663003488792334,0,0,0,0,0.0,33.24778505506712,-0.009913068294145715,winner,Q2
451,0,North,74.43067315952392,-0.5336594628418386,1.12096860842813,0.9214346862321027,0.00632499939285458,0,0,0,0,0.0,46.09775860471807,0.004538156777519205,control,Q1
452,0,West,42.113109636639486,-0.0865345032823765,-0.9624246712297411,0.7925690340918558,0.6486854224344134,0,0,0,0,0.0,29.49004119774179,0.02067705075550385,control,Q3
453,1,Midwest,11.453040945626576,-1.28242437890963,-0.05472739378512291,0.7464701264147091,0.8570680754677044,0,0,0,0,0.0,21.655691584015525,0.008544872380675875,winner,Q4
454,1,South,29.97651783012052,0.77184035422015,-1.82739496052678,0.7406980004761095,0.7064110491484031,0,0,0,1,0.0,23.6416935977077,0.0907136761565272,winner,Q3
455,1,West,24.8418437160168,-0.361183260263705,-2.2039845816785775,0.6943262483739684,0.38779007783287145,1,0,0,1,130.55682645642912,20.961342820071884,0.04467946288310133,winner,Q2
456,0,Midwest,67.449095160631,0.5900656667123393,0.3383157608909568,0.5323177799463186,0.9397850271665285,0,0,0,1,0.0,22.727721477465302,0.022296830309784178,control,Q4
457,1,West,60.09885844753426,1.0346527681151312,-1.0513688834962351,0.25613234417662245,0.9397097255247536,0,0,0,0,0.0,25.040956325246444,0.044799103196608694,winner,Q4
458,1,Midwest,55.03257406146905,-0.49180726337845954,-0.6575465012653247,0.3444079562268346,0.9413412591020501,0,0,0,0,0.0,17.39961309493902,0.019238422859592257,winner,Q4
459,0,West,87.77917701951739,0.26503816132027386,-2.0029816930304882,0.8767184002256493,0.8145709239072026,0,0,0,0,0.0,23.60069728995441,0.02605705820233798,control,Q4
460,1,Midwest,44.26593001389152,-0.5287165265109167,-0.14584769372687043,0.5270574652963778,0.07907586972454073,0,0,1,1,0.0,23.093633855837318,0.05634583213480794,winner,Q1
461,1,Midwest,68.72615195511952,-2.951916699877953,1.0945384181983462,0.12255818137179864,0.3716906846843543,0,0,1,1,0.0,17.919928185440146,0.01850331086798027,winner,Q2
462,1,North,40.18428167441472,1.1104609750626413,0.6050228339106157,0.23749490177942556,0.7624433426528411,1,0,1,1,157.68232460008983,1.2976047942881,0.09352569546349326,winner,Q4
463,1,West,36.18848418588656,0.643830138047569,1.2307527896151673,0.2658224942190899,0.5577718161639563,1,0,0,0,163.5864571934234,15.071147368855199,0.05056959232472036,winner,Q3
464,0,Midwest,83.96308208078027,0.29085012990265036,0.48572671223759656,0.8686844596898493,0.6749178076593543,0,0,1,0,0.0,24.50204765215487,0.044986234160850805,control,Q3
465,0,South,55.3027918681275,-0.8470419502264596,-1.1893796458211985,0.30771702274438606,0.6030575905808297,0,0,0,0,0.0,30.91691771274585,0.03797691377397089,control,Q3
466,0,North,77.98005861115176,1.8654329884092384,0.16052176237743634,0.7473626164064208,0.1947287110255792,1,0,0,0,238.3316247694318,26.51138444407651,0.0507127273861753,control,Q1
467,0,South,66.94361392588746,-0.18826372177671372,2.248180198234228,0.6680947630506097,0.5877037968441132,0,0,0,0,0.0,47.48451634706598,0.020390979289043605,control,Q3
468,0,South,27.640790539379026,-0.7672088441278039,-0.30904189242828217,0.8399742995155185,0.890927082349013,0,0,1,0,0.0,32.42451797498592,0.0471340741307457,control,Q4
469,1,Midwest,12.234323035934942,0.3585684476562638,1.1048661217977362,0.4612103087294327,0.15653129779712793,0,0,0,0,0.0,19.083391464207235,0.047786244965199696,winner,Q1
470,1,South,29.718502286129063,1.2541714034306064,-1.4340958980022331,0.7219713164905872,0.3972586711424425,0,0,0,0,0.0,33.89902143171159,0.03583401162475146,winner,Q2
471,0,South,23.3620313155824,-0.04046674807178397,0.8004529663055444,0.18229376168831213,0.29449217798864225,0,0,0,1,0.0,21.92219261680818,0.037505618020631716,control,Q2
472,1,West,65.84095571554613,1.5225729901959768,0.7747180466385638,0.9192024971587074,0.7566102811874783,1,0,1,1,190.4715139463925,31.464731857016922,0.07339223772362752,winner,Q4
473,0,North,81.87041750423772,-0.4859234324227372,-0.15703882365246913,0.604691311022144,0.4792244210209341,0,0,1,0,0.0,23.424404158526684,0.030020428879733444,control,Q2
474,0,Midwest,62.20755631238322,-1.5174361019930915,-1.0042638874089371,0.2545975951314754,0.8673958901746107,0,0,0,0,0.0,28.46414906211683,0.020664920276009177,control,Q4
475,1,South,42.261791635548875,-0.8439158693837274,-1.076157426060378,0.6451576776808101,0.025822726807476326,0,0,0,0,0.0,26.352732656854517,0.010100502818379023,winner,Q1
476,1,North,61.667110339963656,0.07606876867290135,-0.5939020251444335,0.5011350900673686,0.6266290843441371,0,0,1,0,0.0,19.595207232237453,0.03937021804905737,winner,Q3
477,0,South,23.941763845538347,0.4778546087940483,0.24453361632934795,0.8905951388629435,0.295890394074909,0,0,0,0,0.0,22.95195039000985,-0.0010819818194680204,control,Q2
478,0,North,58.27337459233967,-0.04504527007741887,-0.16479532651916304,0.573222769547165,0.32713950235566314,0,0,0,0,0.0,41.45162032319909,0.030894420595672246,control,Q2
479,1,North,45.88851838371579,0.10236691971010153,-0.2923387262385964,0.9118403211714496,0.009646457813842324,0,0,0,0,0.0,34.60066493868195,0.028116822721091606,winner,Q1
480,0,North,61.89946686895376,1.7516743534317207,0.6116341032194433,0.1294490766866392,0.3906374998894018,1,0,1,1,165.75913114685585,26.650128420261655,0.08373193440521311,control,Q2
481,0,North,28.705326084681975,-1.5393064014752458,-1.028005111235564,0.6798015222668031,0.7522560233643075,0,0,1,0,0.0,20.94842745774794,0.036447873922170936,control,Q4
482,1,West,30.434624914477546,1.6130625331951531,0.1078022329001167,0.5464105163839731,0.7487766734990108,0,0,1,0,0.0,16.321661525068503,0.08417533149265762,winner,Q4
483,0,South,48.93403146132485,1.7328722026748091,-0.3366895765790895,0.831121278249143,0.1588553618816172,0,0,0,0,0.0,24.81029334236736,0.029082423986909897,control,Q1
484,0,West,53.509522741118055,0.6142338242671094,-1.678278882562005,0.2160503323883014,0.794580701787144,0,0,0,0,0.0,34.76754755929608,0.01121164498226118,control,Q4
485,1,North,77.63025193939994,1.1627099449547884,-0.06751317923495677,0.6648046509631025,0.26181528065171,0,0,0,0,0.0,27.92237438142864,0.019175262850909015,winner,Q2
486,0,South,55.37867245142657,0.43688137422321305,0.052067207664438175,0.539197055060867,0.6554320189700419,0,0,1,0,0.0,20.344651361935853,0.04768331291803968,control,Q3
487,1,South,43.194639551288574,0.42565125096648,-1.6030829532197668,0.20216392290645158,0.06905291288217907,0,0,0,0,0.0,21.07698883563859,-0.007934244209849669,winner,Q1
488,0,West,58.68687100582251,0.046776830399643574,-0.03368488185633738,0.5163898432395922,0.8952914527983226,0,0,0,0,0.0,33.00809590011471,0.02046477664173434,control,Q4
489,1,Midwest,52.5398325564114,1.3320709308034702,0.47493419187535496,0.22497826985720748,0.18522392366464924,0,0,0,1,0.0,35.004283287326956,0.02266382203652309,winner,Q1
490,0,Midwest,86.94218249327318,-0.6639442987392868,-1.0969917001512852,0.5835998555512488,0.4949206625249647,0,0,0,0,0.0,25.985281363251527,-0.02997691427639662,control,Q3
491,1,North,57.21419302074917,0.043458765465685036,0.17403860513157227,0.9237312237893499,0.33519027996702144,0,0,0,1,0.0,31.191755229146708,0.02201300484982163,winner,Q2
492,0,West,87.67545753623398,-0.38140678274353257,-0.5250229297637853,0.5870406497453929,0.5550685045886156,0,0,1,0,0.0,25.370394651044016,0.017175399210306745,control,Q3
