worker_id,week,arm,at_risk,claim_this_week,model_hazard,post_awareness,procedural_cost
takeup-worker-0263,4,assistance,0,0,0.0,0.407,194.0
takeup-worker-0263,5,assistance,0,0,0.0,0.407,194.0
takeup-worker-0263,6,assistance,0,0,0.0,0.407,194.0
takeup-worker-0264,1,full_support,1,0,0.341,0.598,120.75
takeup-worker-0264,2,full_support,1,0,0.359,0.598,120.75
takeup-worker-0264,3,full_support,1,1,0.377,0.598,120.75
takeup-worker-0265,1,control,0,0,0.0,0.287,272.48
takeup-worker-0265,2,control,0,0,0.0,0.287,272.48
takeup-worker-0265,3,control,0,0,0.0,0.287,272.48
takeup-worker-0265,4,control,0,0,0.0,0.287,272.48
takeup-worker-0265,5,control,0,0,0.0,0.287,272.48
takeup-worker-0265,6,control,0,0,0.0,0.287,272.48
takeup-worker-0266,1,salience_notice,0,0,0.0,0.428,241.73
takeup-worker-0266,2,salience_notice,0,0,0.0,0.428,241.73
takeup-worker-0266,3,salience_notice,0,0,0.0,0.428,241.73
takeup-worker-0266,4,salience_notice,0,0,0.0,0.428,241.73
takeup-worker-0266,5,salience_notice,0,0,0.0,0.428,241.73
takeup-worker-0266,6,salience_notice,0,0,0.0,0.428,241.73
takeup-worker-0267,1,simplified_form,0,0,0.0,0.428,207.73
takeup-worker-0267,2,simplified_form,0,0,0.0,0.428,207.73
takeup-worker-0267,3,simplified_form,0,0,0.0,0.428,207.73
takeup-worker-0267,4,simplified_form,0,0,0.0,0.428,207.73
takeup-worker-0267,5,simplified_form,0,0,0.0,0.428,207.73
takeup-worker-0267,6,simplified_form,0,0,0.0,0.428,207.73
takeup-worker-0268,1,assistance,0,0,0.0,0.438,192.73
takeup-worker-0268,2,assistance,0,0,0.0,0.438,192.73
takeup-worker-0268,3,assistance,0,0,0.0,0.438,192.73
takeup-worker-0268,4,assistance,0,0,0.0,0.438,192.73
takeup-worker-0268,5,assistance,0,0,0.0,0.438,192.73
takeup-worker-0268,6,assistance,0,0,0.0,0.438,192.73
takeup-worker-0269,1,full_support,1,0,0.366,0.629,119.48
takeup-worker-0269,2,full_support,1,0,0.384,0.629,119.48
takeup-worker-0269,3,full_support,1,0,0.402,0.629,119.48
takeup-worker-0269,4,full_support,1,1,0.42,0.629,119.48
takeup-worker-0270,1,control,0,0,0.0,0.318,271.2
takeup-worker-0270,2,control,0,0,0.0,0.318,271.2
takeup-worker-0270,3,control,0,0,0.0,0.318,271.2
takeup-worker-0270,4,control,0,0,0.0,0.318,271.2
takeup-worker-0270,5,control,0,0,0.0,0.318,271.2
takeup-worker-0270,6,control,0,0,0.0,0.318,271.2
takeup-worker-0271,1,salience_notice,0,0,0.0,0.459,240.45
takeup-worker-0271,2,salience_notice,0,0,0.0,0.459,240.45
takeup-worker-0271,3,salience_notice,0,0,0.0,0.459,240.45
takeup-worker-0271,4,salience_notice,0,0,0.0,0.459,240.45
takeup-worker-0271,5,salience_notice,0,0,0.0,0.459,240.45
takeup-worker-0271,6,salience_notice,0,0,0.0,0.459,240.45
takeup-worker-0272,1,simplified_form,0,0,0.0,0.459,206.45
takeup-worker-0272,2,simplified_form,0,0,0.0,0.459,206.45
takeup-worker-0272,3,simplified_form,0,0,0.0,0.459,206.45
takeup-worker-0272,4,simplified_form,0,0,0.0,0.459,206.45
takeup-worker-0272,5,simplified_form,0,0,0.0,0.459,206.45
takeup-worker-0272,6,simplified_form,0,0,0.0,0.459,206.45
takeup-worker-0273,1,assistance,1,1,0.263,0.469,191.45
takeup-worker-0274,1,full_support,0,0,0.0,0.66,118.2
takeup-worker-0274,2,full_support,0,0,0.0,0.66,118.2
takeup-worker-0274,3,full_support,0,0,0.0,0.66,118.2
takeup-worker-0274,4,full_support,0,0,0.0,0.66,118.2
takeup-worker-0274,5,full_support,0,0,0.0,0.66,118.2
takeup-worker-0274,6,full_support,0,0,0.0,0.66,118.2
takeup-worker-0275,1,control,0,0,0.0,0.361,243.53
takeup-worker-0275,2,control,0,0,0.0,0.361,243.53
takeup-worker-0275,3,control,0,0,0.0,0.361,243.53
takeup-worker-0275,4,control,0,0,0.0,0.361,243.53
takeup-worker-0275,5,control,0,0,0.0,0.361,243.53
takeup-worker-0275,6,control,0,0,0.0,0.361,243.53
takeup-worker-0276,1,salience_notice,0,0,0.0,0.502,212.78
takeup-worker-0276,2,salience_notice,0,0,0.0,0.502,212.78
takeup-worker-0276,3,salience_notice,0,0,0.0,0.502,212.78
takeup-worker-0276,4,salience_notice,0,0,0.0,0.502,212.78
takeup-worker-0276,5,salience_notice,0,0,0.0,0.502,212.78
takeup-worker-0276,6,salience_notice,0,0,0.0,0.502,212.78
takeup-worker-0277,1,simplified_form,1,0,0.296,0.502,178.78
takeup-worker-0277,2,simplified_form,1,0,0.314,0.502,178.78
takeup-worker-0277,3,simplified_form,1,0,0.332,0.502,178.78
takeup-worker-0277,4,simplified_form,1,1,0.35,0.502,178.78
takeup-worker-0278,1,assistance,1,0,0.303,0.512,163.78
takeup-worker-0278,2,assistance,1,1,0.321,0.512,163.78
takeup-worker-0279,1,full_support,1,1,0.424,0.703,90.53
takeup-worker-0280,1,control,0,0,0.0,0.376,242.25
takeup-worker-0280,2,control,0,0,0.0,0.376,242.25
takeup-worker-0280,3,control,0,0,0.0,0.376,242.25
takeup-worker-0280,4,control,0,0,0.0,0.376,242.25
takeup-worker-0280,5,control,0,0,0.0,0.376,242.25
takeup-worker-0280,6,control,0,0,0.0,0.376,242.25
takeup-worker-0281,1,salience_notice,1,1,0.264,0.517,211.5
takeup-worker-0282,1,simplified_form,0,0,0.0,0.517,177.5
takeup-worker-0282,2,simplified_form,0,0,0.0,0.517,177.5
takeup-worker-0282,3,simplified_form,0,0,0.0,0.517,177.5
takeup-worker-0282,4,simplified_form,0,0,0.0,0.517,177.5
takeup-worker-0282,5,simplified_form,0,0,0.0,0.517,177.5
takeup-worker-0282,6,simplified_form,0,0,0.0,0.517,177.5
takeup-worker-0283,1,assistance,1,0,0.323,0.527,162.5
takeup-worker-0283,2,assistance,1,0,0.341,0.527,162.5
takeup-worker-0283,3,assistance,1,1,0.359,0.527,162.5
takeup-worker-0284,1,full_support,1,1,0.446,0.718,89.25
takeup-worker-0285,1,control,0,0,0.0,0.407,240.98
takeup-worker-0285,2,control,0,0,0.0,0.407,240.98
takeup-worker-0285,3,control,0,0,0.0,0.407,240.98
takeup-worker-0285,4,control,0,0,0.0,0.407,240.98
takeup-worker-0285,5,control,0,0,0.0,0.407,240.98
takeup-worker-0285,6,control,0,0,0.0,0.407,240.98
takeup-worker-0286,1,salience_notice,1,0,0.29,0.548,210.23
takeup-worker-0286,2,salience_notice,1,1,0.308,0.548,210.23
takeup-worker-0287,1,simplified_form,0,0,0.0,0.548,176.23
takeup-worker-0287,2,simplified_form,0,0,0.0,0.548,176.23
takeup-worker-0287,3,simplified_form,0,0,0.0,0.548,176.23
takeup-worker-0287,4,simplified_form,0,0,0.0,0.548,176.23
takeup-worker-0287,5,simplified_form,0,0,0.0,0.548,176.23
takeup-worker-0287,6,simplified_form,0,0,0.0,0.548,176.23
takeup-worker-0288,1,assistance,1,0,0.349,0.558,161.23
takeup-worker-0288,2,assistance,1,0,0.367,0.558,161.23
takeup-worker-0288,3,assistance,1,0,0.385,0.558,161.23
takeup-worker-0288,4,assistance,1,1,0.403,0.558,161.23
takeup-worker-0289,1,full_support,1,0,0.474,0.749,87.98
takeup-worker-0289,2,full_support,1,1,0.492,0.749,87.98
takeup-worker-0290,1,control,0,0,0.0,0.438,239.7
takeup-worker-0290,2,control,0,0,0.0,0.438,239.7
takeup-worker-0290,3,control,0,0,0.0,0.438,239.7
takeup-worker-0290,4,control,0,0,0.0,0.438,239.7
takeup-worker-0290,5,control,0,0,0.0,0.438,239.7
takeup-worker-0290,6,control,0,0,0.0,0.438,239.7
takeup-worker-0291,1,salience_notice,0,0,0.0,0.579,208.95
takeup-worker-0291,2,salience_notice,0,0,0.0,0.579,208.95
takeup-worker-0291,3,salience_notice,0,0,0.0,0.579,208.95
takeup-worker-0291,4,salience_notice,0,0,0.0,0.579,208.95
takeup-worker-0291,5,salience_notice,0,0,0.0,0.579,208.95
takeup-worker-0291,6,salience_notice,0,0,0.0,0.579,208.95
takeup-worker-0292,1,simplified_form,1,1,0.367,0.579,174.95
takeup-worker-0293,1,assistance,0,0,0.0,0.589,159.95
takeup-worker-0293,2,assistance,0,0,0.0,0.589,159.95
takeup-worker-0293,3,assistance,0,0,0.0,0.589,159.95
takeup-worker-0293,4,assistance,0,0,0.0,0.589,159.95
takeup-worker-0293,5,assistance,0,0,0.0,0.589,159.95
takeup-worker-0293,6,assistance,0,0,0.0,0.589,159.95
takeup-worker-0294,1,full_support,1,0,0.502,0.78,86.7
takeup-worker-0294,2,full_support,1,0,0.52,0.78,86.7
takeup-worker-0294,3,full_support,1,1,0.538,0.78,86.7
takeup-worker-0295,1,control,0,0,0.0,0.469,238.42
takeup-worker-0295,2,control,0,0,0.0,0.469,238.42
takeup-worker-0295,3,control,0,0,0.0,0.469,238.42
takeup-worker-0295,4,control,0,0,0.0,0.469,238.42
takeup-worker-0295,5,control,0,0,0.0,0.469,238.42
takeup-worker-0295,6,control,0,0,0.0,0.469,238.42
takeup-worker-0296,1,salience_notice,1,0,0.343,0.61,207.67
takeup-worker-0296,2,salience_notice,1,0,0.361,0.61,207.67
takeup-worker-0296,3,salience_notice,1,0,0.379,0.61,207.67
takeup-worker-0296,4,salience_notice,1,1,0.397,0.61,207.67
takeup-worker-0297,1,simplified_form,1,0,0.394,0.61,173.67
takeup-worker-0297,2,simplified_form,1,1,0.412,0.61,173.67
takeup-worker-0298,1,assistance,1,1,0.402,0.62,158.67
takeup-worker-0299,1,full_support,1,0,0.53,0.811,85.42
takeup-worker-0299,2,full_support,1,0,0.548,0.811,85.42
takeup-worker-0299,3,full_support,1,1,0.566,0.811,85.42
takeup-worker-0300,1,control,0,0,0.0,0.147,273.9
takeup-worker-0300,2,control,0,0,0.0,0.147,273.9
takeup-worker-0300,3,control,0,0,0.0,0.147,273.9
takeup-worker-0300,4,control,0,0,0.0,0.147,273.9
takeup-worker-0300,5,control,0,0,0.0,0.147,273.9
takeup-worker-0300,6,control,0,0,0.0,0.147,273.9
takeup-worker-0301,1,salience_notice,0,0,0.0,0.288,243.15
takeup-worker-0301,2,salience_notice,0,0,0.0,0.288,243.15
takeup-worker-0301,3,salience_notice,0,0,0.0,0.288,243.15
takeup-worker-0301,4,salience_notice,0,0,0.0,0.288,243.15
takeup-worker-0301,5,salience_notice,0,0,0.0,0.288,243.15
takeup-worker-0301,6,salience_notice,0,0,0.0,0.288,243.15
takeup-worker-0302,1,simplified_form,0,0,0.0,0.288,209.15
takeup-worker-0302,2,simplified_form,0,0,0.0,0.288,209.15
takeup-worker-0302,3,simplified_form,0,0,0.0,0.288,209.15
takeup-worker-0302,4,simplified_form,0,0,0.0,0.288,209.15
takeup-worker-0302,5,simplified_form,0,0,0.0,0.288,209.15
takeup-worker-0302,6,simplified_form,0,0,0.0,0.288,209.15
takeup-worker-0303,1,assistance,1,1,0.282,0.298,194.15
takeup-worker-0304,1,full_support,0,0,0.0,0.489,120.9
takeup-worker-0304,2,full_support,0,0,0.0,0.489,120.9
takeup-worker-0304,3,full_support,0,0,0.0,0.489,120.9
takeup-worker-0304,4,full_support,0,0,0.0,0.489,120.9
takeup-worker-0304,5,full_support,0,0,0.0,0.489,120.9
takeup-worker-0304,6,full_support,0,0,0.0,0.489,120.9
takeup-worker-0305,1,control,1,0,0.185,0.178,272.62
takeup-worker-0305,2,control,1,1,0.203,0.178,272.62
takeup-worker-0306,1,salience_notice,0,0,0.0,0.319,241.88
takeup-worker-0306,2,salience_notice,0,0,0.0,0.319,241.88
takeup-worker-0306,3,salience_notice,0,0,0.0,0.319,241.88
takeup-worker-0306,4,salience_notice,0,0,0.0,0.319,241.88
takeup-worker-0306,5,salience_notice,0,0,0.0,0.319,241.88
takeup-worker-0306,6,salience_notice,0,0,0.0,0.319,241.88
takeup-worker-0307,1,simplified_form,1,0,0.299,0.319,207.88
takeup-worker-0307,2,simplified_form,1,0,0.317,0.319,207.88
takeup-worker-0307,3,simplified_form,1,0,0.335,0.319,207.88
takeup-worker-0307,4,simplified_form,1,1,0.353,0.319,207.88
takeup-worker-0308,1,assistance,1,1,0.307,0.329,192.88
takeup-worker-0309,1,full_support,1,1,0.439,0.52,119.62
takeup-worker-0310,1,control,0,0,0.0,0.209,271.35
takeup-worker-0310,2,control,0,0,0.0,0.209,271.35
takeup-worker-0310,3,control,0,0,0.0,0.209,271.35
takeup-worker-0310,4,control,0,0,0.0,0.209,271.35
takeup-worker-0310,5,control,0,0,0.0,0.209,271.35
takeup-worker-0310,6,control,0,0,0.0,0.209,271.35
takeup-worker-0311,1,salience_notice,1,1,0.274,0.35,240.6
takeup-worker-0312,1,simplified_form,0,0,0.0,0.35,206.6
takeup-worker-0312,2,simplified_form,0,0,0.0,0.35,206.6
takeup-worker-0312,3,simplified_form,0,0,0.0,0.35,206.6
takeup-worker-0312,4,simplified_form,0,0,0.0,0.35,206.6
takeup-worker-0312,5,simplified_form,0,0,0.0,0.35,206.6
takeup-worker-0312,6,simplified_form,0,0,0.0,0.35,206.6
takeup-worker-0313,1,assistance,1,0,0.333,0.36,191.6
takeup-worker-0313,2,assistance,1,1,0.351,0.36,191.6
takeup-worker-0314,1,full_support,1,1,0.466,0.551,118.35
takeup-worker-0315,1,control,0,0,0.0,0.24,270.07
takeup-worker-0315,2,control,0,0,0.0,0.24,270.07
takeup-worker-0315,3,control,0,0,0.0,0.24,270.07
takeup-worker-0315,4,control,0,0,0.0,0.24,270.07
takeup-worker-0315,5,control,0,0,0.0,0.24,270.07
takeup-worker-0315,6,control,0,0,0.0,0.24,270.07
takeup-worker-0316,1,salience_notice,1,0,0.287,0.381,239.32
takeup-worker-0316,2,salience_notice,1,1,0.305,0.381,239.32
takeup-worker-0317,1,simplified_form,0,0,0.0,0.381,205.32
takeup-worker-0317,2,simplified_form,0,0,0.0,0.381,205.32
takeup-worker-0317,3,simplified_form,0,0,0.0,0.381,205.32
takeup-worker-0317,4,simplified_form,0,0,0.0,0.381,205.32
takeup-worker-0317,5,simplified_form,0,0,0.0,0.381,205.32
takeup-worker-0317,6,simplified_form,0,0,0.0,0.381,205.32
takeup-worker-0318,1,assistance,1,0,0.346,0.391,190.32
takeup-worker-0318,2,assistance,1,0,0.364,0.391,190.32
takeup-worker-0318,3,assistance,1,1,0.382,0.391,190.32
takeup-worker-0319,1,full_support,1,1,0.481,0.582,117.07
takeup-worker-0320,1,control,0,0,0.0,0.255,268.8
takeup-worker-0320,2,control,0,0,0.0,0.255,268.8
takeup-worker-0320,3,control,0,0,0.0,0.255,268.8
takeup-worker-0320,4,control,0,0,0.0,0.255,268.8
takeup-worker-0320,5,control,0,0,0.0,0.255,268.8
takeup-worker-0320,6,control,0,0,0.0,0.255,268.8
takeup-worker-0321,1,salience_notice,0,0,0.0,0.396,238.05
takeup-worker-0321,2,salience_notice,0,0,0.0,0.396,238.05
takeup-worker-0321,3,salience_notice,0,0,0.0,0.396,238.05
takeup-worker-0321,4,salience_notice,0,0,0.0,0.396,238.05
takeup-worker-0321,5,salience_notice,0,0,0.0,0.396,238.05
takeup-worker-0321,6,salience_notice,0,0,0.0,0.396,238.05
takeup-worker-0322,1,simplified_form,0,0,0.0,0.396,204.05
takeup-worker-0322,2,simplified_form,0,0,0.0,0.396,204.05
takeup-worker-0322,3,simplified_form,0,0,0.0,0.396,204.05
takeup-worker-0322,4,simplified_form,0,0,0.0,0.396,204.05
takeup-worker-0322,5,simplified_form,0,0,0.0,0.396,204.05
takeup-worker-0322,6,simplified_form,0,0,0.0,0.396,204.05
takeup-worker-0323,1,assistance,0,0,0.0,0.406,189.05
takeup-worker-0323,2,assistance,0,0,0.0,0.406,189.05
takeup-worker-0323,3,assistance,0,0,0.0,0.406,189.05
takeup-worker-0323,4,assistance,0,0,0.0,0.406,189.05
takeup-worker-0323,5,assistance,0,0,0.0,0.406,189.05
takeup-worker-0323,6,assistance,0,0,0.0,0.406,189.05
takeup-worker-0324,1,full_support,1,0,0.285,0.597,115.8
takeup-worker-0324,2,full_support,1,1,0.303,0.597,115.8
takeup-worker-0325,1,control,0,0,0.0,0.286,267.52
takeup-worker-0325,2,control,0,0,0.0,0.286,267.52
takeup-worker-0325,3,control,0,0,0.0,0.286,267.52
takeup-worker-0325,4,control,0,0,0.0,0.286,267.52
takeup-worker-0325,5,control,0,0,0.0,0.286,267.52
takeup-worker-0325,6,control,0,0,0.0,0.286,267.52
takeup-worker-0326,1,salience_notice,0,0,0.0,0.427,236.77
takeup-worker-0326,2,salience_notice,0,0,0.0,0.427,236.77
takeup-worker-0326,3,salience_notice,0,0,0.0,0.427,236.77
takeup-worker-0326,4,salience_notice,0,0,0.0,0.427,236.77
takeup-worker-0326,5,salience_notice,0,0,0.0,0.427,236.77
takeup-worker-0326,6,salience_notice,0,0,0.0,0.427,236.77
takeup-worker-0327,1,simplified_form,0,0,0.0,0.427,202.77
takeup-worker-0327,2,simplified_form,0,0,0.0,0.427,202.77
takeup-worker-0327,3,simplified_form,0,0,0.0,0.427,202.77
takeup-worker-0327,4,simplified_form,0,0,0.0,0.427,202.77
takeup-worker-0327,5,simplified_form,0,0,0.0,0.427,202.77
takeup-worker-0327,6,simplified_form,0,0,0.0,0.427,202.77
takeup-worker-0328,1,assistance,0,0,0.0,0.437,187.77
takeup-worker-0328,2,assistance,0,0,0.0,0.437,187.77
takeup-worker-0328,3,assistance,0,0,0.0,0.437,187.77
takeup-worker-0328,4,assistance,0,0,0.0,0.437,187.77
takeup-worker-0328,5,assistance,0,0,0.0,0.437,187.77
takeup-worker-0328,6,assistance,0,0,0.0,0.437,187.77
takeup-worker-0329,1,full_support,1,0,0.309,0.628,114.52
takeup-worker-0329,2,full_support,1,0,0.327,0.628,114.52
takeup-worker-0329,3,full_support,1,1,0.345,0.628,114.52
takeup-worker-0330,1,control,0,0,0.0,0.329,239.85
takeup-worker-0330,2,control,0,0,0.0,0.329,239.85
takeup-worker-0330,3,control,0,0,0.0,0.329,239.85
takeup-worker-0330,4,control,0,0,0.0,0.329,239.85
takeup-worker-0330,5,control,0,0,0.0,0.329,239.85
takeup-worker-0330,6,control,0,0,0.0,0.329,239.85
takeup-worker-0331,1,salience_notice,0,0,0.0,0.47,209.1
takeup-worker-0331,2,salience_notice,0,0,0.0,0.47,209.1
takeup-worker-0331,3,salience_notice,0,0,0.0,0.47,209.1
takeup-worker-0331,4,salience_notice,0,0,0.0,0.47,209.1
takeup-worker-0331,5,salience_notice,0,0,0.0,0.47,209.1
takeup-worker-0331,6,salience_notice,0,0,0.0,0.47,209.1
takeup-worker-0332,1,simplified_form,1,0,0.228,0.47,175.1
takeup-worker-0332,2,simplified_form,1,1,0.246,0.47,175.1
takeup-worker-0333,1,assistance,0,0,0.0,0.48,160.1
takeup-worker-0333,2,assistance,0,0,0.0,0.48,160.1
takeup-worker-0333,3,assistance,0,0,0.0,0.48,160.1
takeup-worker-0333,4,assistance,0,0,0.0,0.48,160.1
takeup-worker-0333,5,assistance,0,0,0.0,0.48,160.1
takeup-worker-0333,6,assistance,0,0,0.0,0.48,160.1
takeup-worker-0334,1,full_support,1,0,0.348,0.671,86.85
takeup-worker-0334,2,full_support,1,0,0.366,0.671,86.85
takeup-worker-0334,3,full_support,1,0,0.384,0.671,86.85
takeup-worker-0334,4,full_support,1,1,0.402,0.671,86.85
takeup-worker-0335,1,control,0,0,0.0,0.36,238.58
takeup-worker-0335,2,control,0,0,0.0,0.36,238.58
takeup-worker-0335,3,control,0,0,0.0,0.36,238.58
takeup-worker-0335,4,control,0,0,0.0,0.36,238.58
takeup-worker-0335,5,control,0,0,0.0,0.36,238.58
takeup-worker-0335,6,control,0,0,0.0,0.36,238.58
takeup-worker-0336,1,salience_notice,0,0,0.0,0.501,207.83
takeup-worker-0336,2,salience_notice,0,0,0.0,0.501,207.83
takeup-worker-0336,3,salience_notice,0,0,0.0,0.501,207.83
takeup-worker-0336,4,salience_notice,0,0,0.0,0.501,207.83
takeup-worker-0336,5,salience_notice,0,0,0.0,0.501,207.83
takeup-worker-0336,6,salience_notice,0,0,0.0,0.501,207.83
takeup-worker-0337,1,simplified_form,0,0,0.0,0.501,173.83
takeup-worker-0337,2,simplified_form,0,0,0.0,0.501,173.83
takeup-worker-0337,3,simplified_form,0,0,0.0,0.501,173.83
takeup-worker-0337,4,simplified_form,0,0,0.0,0.501,173.83
takeup-worker-0337,5,simplified_form,0,0,0.0,0.501,173.83
takeup-worker-0337,6,simplified_form,0,0,0.0,0.501,173.83
takeup-worker-0338,1,assistance,0,0,0.0,0.511,158.83
takeup-worker-0338,2,assistance,0,0,0.0,0.511,158.83
takeup-worker-0338,3,assistance,0,0,0.0,0.511,158.83
takeup-worker-0338,4,assistance,0,0,0.0,0.511,158.83
takeup-worker-0338,5,assistance,0,0,0.0,0.511,158.83
takeup-worker-0338,6,assistance,0,0,0.0,0.511,158.83
takeup-worker-0339,1,full_support,0,0,0.0,0.702,85.58
takeup-worker-0339,2,full_support,0,0,0.0,0.702,85.58
takeup-worker-0339,3,full_support,0,0,0.0,0.702,85.58
takeup-worker-0339,4,full_support,0,0,0.0,0.702,85.58
takeup-worker-0339,5,full_support,0,0,0.0,0.702,85.58
takeup-worker-0339,6,full_support,0,0,0.0,0.702,85.58
takeup-worker-0340,1,control,0,0,0.0,0.375,237.3
takeup-worker-0340,2,control,0,0,0.0,0.375,237.3
takeup-worker-0340,3,control,0,0,0.0,0.375,237.3
takeup-worker-0340,4,control,0,0,0.0,0.375,237.3
takeup-worker-0340,5,control,0,0,0.0,0.375,237.3
takeup-worker-0340,6,control,0,0,0.0,0.375,237.3
takeup-worker-0341,1,salience_notice,0,0,0.0,0.516,206.55
takeup-worker-0341,2,salience_notice,0,0,0.0,0.516,206.55
takeup-worker-0341,3,salience_notice,0,0,0.0,0.516,206.55
takeup-worker-0341,4,salience_notice,0,0,0.0,0.516,206.55
takeup-worker-0341,5,salience_notice,0,0,0.0,0.516,206.55
takeup-worker-0341,6,salience_notice,0,0,0.0,0.516,206.55
takeup-worker-0342,1,simplified_form,1,0,0.271,0.516,172.55
takeup-worker-0342,2,simplified_form,1,0,0.289,0.516,172.55
takeup-worker-0342,3,simplified_form,1,0,0.307,0.516,172.55
takeup-worker-0342,4,simplified_form,1,1,0.325,0.516,172.55
takeup-worker-0343,1,assistance,1,0,0.278,0.526,157.55
takeup-worker-0343,2,assistance,1,1,0.296,0.526,157.55
takeup-worker-0344,1,full_support,1,1,0.395,0.717,84.3
takeup-worker-0345,1,control,0,0,0.0,0.406,236.02
takeup-worker-0345,2,control,0,0,0.0,0.406,236.02
takeup-worker-0345,3,control,0,0,0.0,0.406,236.02
takeup-worker-0345,4,control,0,0,0.0,0.406,236.02
takeup-worker-0345,5,control,0,0,0.0,0.406,236.02
takeup-worker-0345,6,control,0,0,0.0,0.406,236.02
takeup-worker-0346,1,salience_notice,1,1,0.244,0.547,205.27
takeup-worker-0347,1,simplified_form,0,0,0.0,0.547,171.27
takeup-worker-0347,2,simplified_form,0,0,0.0,0.547,171.27
takeup-worker-0347,3,simplified_form,0,0,0.0,0.547,171.27
takeup-worker-0347,4,simplified_form,0,0,0.0,0.547,171.27
takeup-worker-0347,5,simplified_form,0,0,0.0,0.547,171.27
takeup-worker-0347,6,simplified_form,0,0,0.0,0.547,171.27
takeup-worker-0348,1,assistance,0,0,0.0,0.557,156.27
takeup-worker-0348,2,assistance,0,0,0.0,0.557,156.27
takeup-worker-0348,3,assistance,0,0,0.0,0.557,156.27
takeup-worker-0348,4,assistance,0,0,0.0,0.557,156.27
takeup-worker-0348,5,assistance,0,0,0.0,0.557,156.27
takeup-worker-0348,6,assistance,0,0,0.0,0.557,156.27
takeup-worker-0349,1,full_support,1,1,0.421,0.748,83.02
takeup-worker-0350,1,control,0,0,0.0,0.437,271.5
takeup-worker-0350,2,control,0,0,0.0,0.437,271.5
takeup-worker-0350,3,control,0,0,0.0,0.437,271.5
takeup-worker-0350,4,control,0,0,0.0,0.437,271.5
takeup-worker-0350,5,control,0,0,0.0,0.437,271.5
takeup-worker-0350,6,control,0,0,0.0,0.437,271.5
takeup-worker-0351,1,salience_notice,1,0,0.24,0.578,240.75
takeup-worker-0351,2,salience_notice,1,1,0.258,0.578,240.75
takeup-worker-0352,1,simplified_form,0,0,0.0,0.578,206.75
takeup-worker-0352,2,simplified_form,0,0,0.0,0.578,206.75
takeup-worker-0352,3,simplified_form,0,0,0.0,0.578,206.75
takeup-worker-0352,4,simplified_form,0,0,0.0,0.578,206.75
takeup-worker-0352,5,simplified_form,0,0,0.0,0.578,206.75
takeup-worker-0352,6,simplified_form,0,0,0.0,0.578,206.75
takeup-worker-0353,1,assistance,1,0,0.299,0.588,191.75
takeup-worker-0353,2,assistance,1,0,0.317,0.588,191.75
takeup-worker-0353,3,assistance,1,0,0.335,0.588,191.75
takeup-worker-0353,4,assistance,1,1,0.353,0.588,191.75
takeup-worker-0354,1,full_support,1,1,0.419,0.779,118.5
takeup-worker-0355,1,control,0,0,0.0,0.467,270.23
takeup-worker-0355,2,control,0,0,0.0,0.467,270.23
takeup-worker-0355,3,control,0,0,0.0,0.467,270.23
takeup-worker-0355,4,control,0,0,0.0,0.467,270.23
takeup-worker-0355,5,control,0,0,0.0,0.467,270.23
takeup-worker-0355,6,control,0,0,0.0,0.467,270.23
takeup-worker-0356,1,salience_notice,0,0,0.0,0.608,239.48
takeup-worker-0356,2,salience_notice,0,0,0.0,0.608,239.48
takeup-worker-0356,3,salience_notice,0,0,0.0,0.608,239.48
takeup-worker-0356,4,salience_notice,0,0,0.0,0.608,239.48
takeup-worker-0356,5,salience_notice,0,0,0.0,0.608,239.48
takeup-worker-0356,6,salience_notice,0,0,0.0,0.608,239.48
takeup-worker-0357,1,simplified_form,1,1,0.317,0.608,205.48
takeup-worker-0358,1,assistance,0,0,0.0,0.618,190.48
takeup-worker-0358,2,assistance,0,0,0.0,0.618,190.48
takeup-worker-0358,3,assistance,0,0,0.0,0.618,190.48
takeup-worker-0358,4,assistance,0,0,0.0,0.618,190.48
takeup-worker-0358,5,assistance,0,0,0.0,0.618,190.48
takeup-worker-0358,6,assistance,0,0,0.0,0.618,190.48
takeup-worker-0359,1,full_support,1,0,0.446,0.809,117.23
takeup-worker-0359,2,full_support,1,1,0.464,0.809,117.23
takeup-worker-0360,1,control,0,0,0.0,0.146,268.95
takeup-worker-0360,2,control,0,0,0.0,0.146,268.95
takeup-worker-0360,3,control,0,0,0.0,0.146,268.95
takeup-worker-0360,4,control,0,0,0.0,0.146,268.95
takeup-worker-0360,5,control,0,0,0.0,0.146,268.95
takeup-worker-0360,6,control,0,0,0.0,0.146,268.95
takeup-worker-0361,1,salience_notice,0,0,0.0,0.287,238.2
takeup-worker-0361,2,salience_notice,0,0,0.0,0.287,238.2
takeup-worker-0361,3,salience_notice,0,0,0.0,0.287,238.2
takeup-worker-0361,4,salience_notice,0,0,0.0,0.287,238.2
takeup-worker-0361,5,salience_notice,0,0,0.0,0.287,238.2
takeup-worker-0361,6,salience_notice,0,0,0.0,0.287,238.2
takeup-worker-0362,1,simplified_form,1,0,0.227,0.287,204.2
takeup-worker-0362,2,simplified_form,1,1,0.245,0.287,204.2
takeup-worker-0363,1,assistance,0,0,0.0,0.297,189.2
takeup-worker-0363,2,assistance,0,0,0.0,0.297,189.2
takeup-worker-0363,3,assistance,0,0,0.0,0.297,189.2
takeup-worker-0363,4,assistance,0,0,0.0,0.297,189.2
takeup-worker-0363,5,assistance,0,0,0.0,0.297,189.2
takeup-worker-0363,6,assistance,0,0,0.0,0.297,189.2
