worker_id,region,occupation,experience_years,completed_tasks,rating,prior_log_wage,market_thickness,local_unemployment,skill_score,repeat_client_share,high_client_concentration,treatment_probability_true,true_effect,log_hourly_wage,future_client_rating
137,West,software,9.423235329667552,37,5.0,3.6184593309776654,0.6351374052973878,0.08021319763610722,2.1901243296361144,0.33512596520469573,0,0.3146345904255789,-0.077,5.722433663617954,5.0
138,Northeast,writing,0.4374547917607923,26,4.812360662944846,3.4154394222434905,0.5096099890272131,0.06551962191005381,0.7413294573978754,0.5620240631803013,1,0.5540656818287772,-0.095,5.270365214594664,4.709484135186465
139,Midwest,design,4.665833752146548,23,4.7379200518136475,2.9594229145254523,0.5192420350825535,0.028011487530308715,2.1206670624232324,0.23867655371667668,1,0.3463769359037204,-0.077,5.584213863091874,4.712375440569906
140,South,writing,6.434316947924651,35,4.790304510245117,3.2592158171935344,0.7494780248154721,0.09185985240917607,3.2,0.5515125787947968,0,0.37532303823451874,-0.077,5.851935040677572,4.989012554691225
141,Midwest,writing,1.2130150302907012,21,4.618303896869858,3.1641866370367664,0.5557658597536331,0.07218379470506738,-0.2589027269636337,0.15396546488863722,1,0.49625684345774546,-0.095,4.916602454739883,4.5788310203770255
142,South,design,3.844157980260501,33,5.0,3.488429436439675,0.9088113095334194,0.062270053322128587,1.14013016815689,0.32111882227393046,0,0.3702294087296105,-0.077,5.682291022129241,4.867683676449201
143,South,design,1.8040440081971088,27,4.594107700507753,3.2485467570562245,0.42444956026780617,0.08881034994711286,-0.011457772285943205,0.45405103393926544,1,0.606783354429321,-0.095,4.927116949555599,4.472019830206642
144,Midwest,operations,2.0882810265241347,22,4.802976706992406,3.076604579379997,0.48840137865392536,0.0925709044347899,0.62551820255727,0.1653141109695926,0,0.24546723952847405,-0.095,5.241244538139357,4.822719778042612
145,Northeast,writing,4.36982791167186,30,4.466734979450597,3.2352688496243425,0.5069852694787108,0.0859827554531291,1.0786691303706235,0.2658135142047008,0,0.39464235416435606,-0.077,5.387796508540635,4.6952374552073985
146,Northeast,writing,2.401071186986869,23,3.9740552644443996,2.9970519233502952,0.2858508122039419,0.06273482843584244,-0.09738593591559372,0.5029522178325821,1,0.5045656692912066,-0.12,4.826638774579057,3.8933848176321826
147,Midwest,software,9.387077294363653,40,5.0,3.3404600207627273,0.7027040792440983,0.027937609446595152,0.23404532758377575,0.6865052238460323,0,0.4652010632451302,-0.095,5.736635574028956,5.0
148,West,data,0.7706966000250491,19,4.843315870202778,3.3339760076885767,0.8544479799624592,0.02598137698063882,-0.579909736621705,0.18097644407801802,0,0.38560588651960864,-0.095,5.474076337410799,5.0
149,South,design,2.04598975855857,22,4.340091112616135,3.328251174313312,0.3233145102838842,0.1167470893243266,0.3774420686215479,0.17169900379200506,0,0.5356434734288514,-0.12,5.1904153633660375,4.277063596826136
150,Midwest,design,9.741848832197245,44,4.977232240101785,3.368881840661192,0.5717723065355069,0.0685991551324537,0.4738372321054875,0.2455901786763204,1,0.40984669111567057,-0.095,5.702364663550436,4.965783053659477
151,Midwest,admin,0.8926530627335695,22,4.736288068324664,2.559043246052056,0.5074081066154348,0.06880574108320739,0.7080341575624557,0.5030611456576117,1,0.6986609456672592,-0.095,4.9145581761266115,4.6067433480706725
152,South,operations,7.210047558462291,24,4.457061750754287,3.2848215508160514,0.46041958182255915,0.07782465390723677,1.3560327311550024,0.23541859683051186,0,0.23743614951446934,-0.077,5.6596653855829775,4.6501582365365355
153,South,writing,5.461747295088111,37,4.7770876696157005,3.3110407559001063,0.5226342855943269,0.07324635211315966,-0.39209631395362743,0.7232372632231665,1,0.6589343547725245,-0.095,5.332707260431046,4.7815608944543495
154,West,software,1.0864829015644282,19,3.7944171127231066,3.0773798723074424,0.9148587648677575,0.050324331104704606,0.29557799475170066,0.5124936882228408,0,0.2807581078998018,-0.095,5.555371791123025,3.7359165169054758
155,Northeast,data,4.092429055953811,34,5.0,3.4311502919411563,0.8340482371077163,0.025,0.3794284316904109,0.40239147802601977,1,0.38583611278074476,-0.095,5.646362175417921,4.86097485307646
156,Midwest,operations,10.59608118566892,39,4.647451390617621,3.4815041774784174,0.2619367039006465,0.05159690923872508,2.900320241917945,0.5202532020192463,1,0.48971687856562796,-0.102,6.069024841078758,4.634972230658693
157,South,software,2.394447127860644,20,4.060266724712653,3.457176401507263,0.5131695398688015,0.0730422137236503,-0.5039373896509858,0.5902405011727434,1,0.5494739637772788,-0.095,5.419128880632103,4.175787531957941
158,West,operations,3.9226130008144136,33,4.403678022664135,3.1135737703118433,0.37230218433049883,0.0690777711656953,0.09051850490300888,0.3813746409866151,1,0.6675657422582209,-0.12,4.873482554250182,4.443951405622827
159,West,data,2.925982408078803,27,4.6209292957537995,3.5162733828239205,0.33821818277804294,0.034962995795384255,0.7584585892385596,0.500481104709011,0,0.49307951134505507,-0.12,5.803165045952248,4.7597226860921555
160,South,operations,3.6622707785320294,21,4.627533622018184,3.11043462191422,0.4144505891353215,0.10100113472511556,1.749028492297714,0.2521020956136889,0,0.269877449387905,-0.077,5.528732516355543,4.756072513246312
161,Northeast,operations,0.8295200246248658,18,4.588450022264091,3.04294789160834,0.5781105535338441,0.08777597366729598,-0.8764585782768003,0.42101045675397625,0,0.3608876168139344,-0.095,4.309192163983066,4.645265895588853
162,South,software,4.35827610948606,31,4.600559410319825,3.1260874252762205,0.96,0.08991119160554455,1.1023675087096163,0.14232969470997422,0,0.13814982736327844,-0.077,5.590692124587575,4.730588695740145
163,Northeast,operations,15.441339043826506,58,4.919621318203255,3.698630650660499,0.49791559407129177,0.08044647676266742,3.2,0.32892320330077496,0,0.27206173055028066,-0.077,6.188100723894877,4.966923311482911
164,South,software,8.199394073925868,36,4.760147846859862,3.415264483208848,0.5072964349949385,0.08851838301281292,2.2612296458666035,0.10225938716469252,0,0.19021636645442877,-0.077,6.040840552443566,4.9643810756193085
165,Northeast,software,0.36058640858328517,13,5.0,3.4148040257823675,0.15020204654027303,0.05986812757570683,0.28128831566503476,0.36154970599563924,0,0.6119856986156264,-0.12,5.830765607416129,5.0
166,Northeast,operations,12.902999056442948,58,4.93458922510015,3.5745445295405025,0.7929435505175253,0.05412394141599094,2.8314034371303394,0.6173485434949235,0,0.34495712689798963,-0.077,6.458447168625419,4.969238929613022
167,South,data,3.576347591613026,20,4.943083750922446,3.383089153027625,0.6706120454487388,0.07775963367999843,1.5516378975457519,0.30331648840945763,0,0.2715551641833952,-0.077,5.503663741432294,5.0
168,South,admin,3.2014434590467924,23,5.0,2.849526582121767,0.5811447863322529,0.06212148401923634,-0.6058716375300183,0.27799976440380403,0,0.5251809791214398,-0.095,4.772960219073739,4.996624249235921
169,Northeast,data,7.1072670565010885,25,4.618066353597292,3.3759053179219665,0.8590026053443182,0.05433348484525832,1.9133316187181029,0.2213384866844746,0,0.19611736015736092,-0.077,6.199633610683553,4.647243411685846
170,Midwest,admin,2.615253622315663,18,4.960364948066104,2.867490287209912,0.6742986429251732,0.06884604704220967,1.1710935537739704,0.5009912384795214,0,0.4160198152169319,-0.077,4.657767586461417,5.0
171,Midwest,software,1.8992429884045348,23,4.415725502442925,3.1041720841105485,0.3895784936113478,0.06077471107085969,0.022485962920174102,0.642310244976833,1,0.6096596533244946,-0.095,4.769366010625543,4.353655384960598
172,South,software,12.546487373244078,43,4.906444295605515,3.918739538229733,0.6904179474967168,0.06282683877511125,3.2,0.2084369612872583,1,0.19316344578111325,-0.077,6.618840871543268,4.855914428543753
173,Midwest,software,5.245895704233104,28,4.588496279550884,3.604699963386473,0.797273728115956,0.04892344511074504,1.4583525711386738,0.2397009977699852,0,0.13618056510772616,-0.077,5.837973337048199,4.685239395903455
174,Northeast,admin,4.108053801469504,31,4.329000190595022,2.941630255582121,0.36063375661755226,0.0791732178509875,0.24671292003828474,0.4639836756815011,1,0.6948940111102421,-0.12,4.616756641532445,4.373814670125154
175,Midwest,software,1.7054438820850566,21,4.3987297682878195,3.221310176438345,0.2830098068240899,0.0337809929974434,1.2396924649789567,0.5424885398993431,0,0.39501853357683014,-0.102,5.464519892929655,4.504149346685701
176,Midwest,writing,7.900574709170165,39,5.0,3.457188364994989,0.7422366044318816,0.0589932155179828,0.9948722995894992,0.16179461818240667,1,0.2906720868847928,-0.095,5.6705698459858835,5.0
177,Northeast,design,9.563193066836835,41,4.4670521812293,3.669818081598489,0.5731300954730875,0.06081860977415933,-0.7918828201318974,0.2423286943287846,1,0.5181913813797117,-0.095,5.567119054037951,4.333194485156433
178,Midwest,writing,2.770606404395988,19,4.5620677505821146,2.8784826841794824,0.502936121845679,0.06175540079097461,1.2680561320306742,0.8211544568050703,1,0.6283486975345947,-0.077,5.087215622108932,4.5595863780403
179,Northeast,design,7.876928608049802,51,4.611131056881079,3.86225342041477,0.2568053956558058,0.09737470704812284,1.6862380504473737,0.09047942929871103,0,0.3272153860019298,-0.102,5.907570273022363,4.839261754042328
180,Northeast,software,4.300874343244455,30,3.9013914476267084,3.4220166654900646,0.7899255548699846,0.0699308649539783,1.3199228358595887,0.256119554350096,0,0.27277268145281613,-0.077,5.826291602588249,3.941582263847206
181,West,design,5.688468544224159,27,4.443527449166417,3.3084247348879083,0.3950417165239074,0.08630456645506832,1.740399858959783,0.20207694520619313,1,0.6008309904750082,-0.077,5.402796874539273,4.391955133669694
182,South,admin,3.596592123120401,21,4.74605620651205,2.8413947793400562,0.8971435328633542,0.08379645880750995,1.032037264881026,0.4404580478204838,1,0.4449778157534251,-0.077,4.655990920399406,4.8203209828315305
183,Midwest,design,1.8345700036751322,18,4.439714868259369,3.232670602468855,0.18864415774383092,0.08050221933206458,-0.2732975263403432,0.23595245586715488,1,0.592963567636244,-0.12,4.942904536125771,4.553649355017123
184,Midwest,design,1.692333449513655,12,4.07626591934576,2.738705713611802,0.6693562650626872,0.051862586944903796,1.7796585081246623,0.27243812289333097,0,0.30750407017820125,-0.077,4.697802646225816,4.203963836349004
185,West,operations,8.679437564105465,34,5.0,3.4112458254949143,0.45513069717985905,0.07278262135751506,0.8596314289658833,0.1841598762337023,1,0.5564791068721145,-0.095,5.755569495752716,4.925169273662023
186,Midwest,operations,6.333690299146615,28,4.4908448508485534,3.283746726741945,0.8435744218566698,0.0784682256363845,-2.2,0.4394426728742183,0,0.5697126824507351,-0.095,4.988817478458477,4.6623908481809915
187,South,data,4.47908635371749,30,4.477351283966336,3.3469868759114707,0.33114089424580745,0.07086984967623962,2.769594981815811,0.20441593441977493,0,0.285683516852058,-0.102,5.959270956798328,4.5207135907983185
188,West,software,6.117040056202653,36,4.585284051603842,3.6890654599644708,0.4643863160485662,0.03636741548146116,0.9270420730405081,0.39428228859825526,0,0.33912207057456534,-0.095,6.195361699080315,4.762934547251887
189,Midwest,data,3.5337632070897724,24,4.360993262186336,3.1029578798626782,0.30733728308384545,0.06070943700474573,1.4934390343440962,0.32778074149298536,1,0.33864295070689066,-0.102,5.002537836000262,4.363317598181355
190,Northeast,operations,5.2266041868074185,34,4.571145783175335,3.1064185547687266,0.75925239599443,0.06897917417836726,1.375615975607292,0.3619456140433462,0,0.3042961030361486,-0.077,5.623031186171379,4.655816162277488
191,South,writing,11.164118540223257,59,4.523660987998746,2.838936956887452,0.7443116114596047,0.07186857651685333,-0.9698467419282155,0.5243160151049904,0,0.3454604971195623,-0.095,5.158414800264347,4.723000802846866
192,South,writing,8.264170964923627,34,4.9634823750716235,3.700083743144566,0.1979756190871534,0.08958918756606644,2.878855660428908,0.574681124343207,1,0.6434740304129497,-0.102,5.952318653432762,5.0
193,West,software,2.731219038783579,23,4.238766018798537,3.6411152191235403,0.808767976211047,0.075880153420144,-0.09302729161171022,0.5098407184704793,0,0.3449360198269439,-0.095,5.3093144769038085,4.339630964235867
194,Midwest,admin,2.495398895957594,31,4.97371726007485,2.694103524853717,0.330596222244688,0.053698863929690706,0.376936827860724,0.3584929518669193,0,0.7222193638825453,-0.12,4.809694125798281,5.0
195,Midwest,design,9.473191052752664,35,5.0,3.480579703746085,0.40600986241809667,0.06504747310459022,0.5514353558132085,0.18942074766357866,0,0.4645355024550991,-0.095,5.948449892865442,5.0
196,Northeast,software,12.57875274390016,49,5.0,4.05844579803808,0.5904303964824089,0.07884509511407803,3.2,0.535906803537934,0,0.2620956782000414,-0.077,6.5411783206563126,5.0
197,South,design,7.036886777950095,37,4.4993179183911005,3.572720368824914,0.5008475324728273,0.06882742180409812,1.2872022356092032,0.3303903792784169,0,0.40467317659939894,-0.077,5.827761838561982,4.519573972016344
198,South,design,10.777074389967229,45,4.883973790268412,3.957062718294163,0.6570159684937151,0.08595630077456544,3.0263939761413434,0.25012149962255986,0,0.41679074210045614,-0.077,6.440416844562962,5.0
199,South,data,1.509907804659729,32,4.673143690686193,3.0695045275852237,0.8732756451337471,0.10622097741948384,0.5641238614389501,0.3726555620143958,1,0.6013246873044897,-0.095,5.365252703769226,4.652138105351224
200,Midwest,operations,4.348935779666464,32,5.0,3.4246640030476994,0.7318242503490092,0.04777309303693231,-0.3245122787739077,0.08897389061467353,1,0.3261538182722339,-0.095,5.173501368532918,4.967553883094837
201,South,design,6.5921579494319,24,4.880584602277839,3.5826833281555017,0.10219611058610123,0.07952052271610832,1.975287206314496,0.3595813663777714,1,0.6222446052735507,-0.102,5.958527274870763,4.8537004264386825
202,South,software,0.7786938744274542,19,4.672175125956344,3.1957288305823823,0.8599119912423687,0.10859346504019576,-0.12000488834221953,0.3699725933134234,1,0.3645678017768179,-0.095,5.142498895552775,4.602644128953566
203,West,data,6.799580543107216,32,4.046816740015027,3.3964412707526135,0.6316738808823231,0.06174431016415008,0.8170608215127246,0.2991054701796725,0,0.3509729013644851,-0.095,5.914528240942466,4.206996331836756
204,South,data,2.7575803417522353,28,4.238305688950906,3.349850200984955,0.24152133857698793,0.08333915627776275,0.4258380693740825,0.44051815064863775,0,0.43986424150692316,-0.12,5.373596446733196,4.2412328589552395
205,South,writing,2.5719620011662965,30,4.519638278165489,3.2434174134921148,0.2751208347125693,0.07485114931983433,-1.7034444447850152,0.2888381712305015,1,0.7345717973819971,-0.12,5.165569873840857,4.535521345105982
206,West,data,5.5967219533177,35,4.762494773815766,3.6681239580830507,0.46950868527294237,0.0657054026482428,2.233491667961173,0.49157981947765955,1,0.3988869824122655,-0.077,6.263714449518841,4.814855992130629
207,South,operations,1.2054326169707688,21,4.015515597023119,2.937835345950792,0.7321732174824003,0.08818850639267183,-0.3253568077606409,0.45519869141970626,0,0.49430052652482653,-0.095,4.5153533043329395,3.9541904598668856
208,Midwest,design,4.106627182364996,39,4.916002347976547,3.7402004463913396,0.8101000861460614,0.06382329448614522,1.706425736683614,0.3617726174869882,0,0.24052697229967573,-0.077,5.7064345004244466,4.8460287566499085
209,Northeast,design,2.500837288894927,14,4.029302366084126,3.4065399885546,0.6392906046844631,0.08793251829475726,-0.10365019116268699,0.23947768356207083,0,0.4024573772196108,-0.095,5.120985787693962,4.215186598695765
210,South,software,1.9641594143141436,26,4.376828048606175,3.412070390603142,0.8178335489720105,0.10612467655350975,1.556737061206377,0.33505824700827636,0,0.22231962740016567,-0.077,5.908393702236925,4.37868553224384
211,South,admin,8.963919060284494,42,4.73150063895487,3.4123007665650555,0.4746440454458117,0.054733279924981226,1.0480605718161637,0.5083643977990674,0,0.7348299929175233,-0.077,5.446410588284398,4.827960416604138
212,Midwest,operations,1.525292117064632,17,4.677896186324625,3.0533390993831016,0.8366063022763568,0.04658961980551456,0.6563841602860285,0.19280286989656498,1,0.4255270519902021,-0.095,5.143684898247387,4.562629666388856
213,Northeast,writing,3.7341547808786033,30,4.993204989485986,3.190882078136658,0.4413747003603208,0.04963439535186337,1.1276926674169991,0.6428470291923122,0,0.3523741405495574,-0.077,5.425936113809343,5.0
214,South,writing,3.568440953322328,23,4.834427984562033,3.19374150706302,0.16824775503670347,0.09000078668145067,0.6038126571399393,0.2833546256465251,1,0.6067181252767024,-0.12,5.128474563796194,4.828801951771222
215,South,design,2.7415826411254307,18,4.424148265493254,2.9117897535894457,0.26688071187409645,0.08759286235031787,0.15271259996117192,0.25549546166034576,0,0.6539683680343507,-0.12,4.940398154299073,4.372700229938486
216,South,data,2.0669427892720043,24,4.593663021525263,3.1244609768279594,0.6756302667010735,0.07439043744339155,0.5225695601002822,0.1785283624355554,0,0.2538058407703682,-0.095,5.100148336376362,4.703914568253175
217,Midwest,operations,3.8811448123992336,28,4.336974436338641,3.3569760968104743,0.6319786063642515,0.08224833322208379,0.7342256121037603,0.44014260208606504,0,0.5907219725886819,-0.095,5.438762639679704,4.351836295994406
218,West,admin,5.091832733934063,26,4.661147988078991,3.4602299646400385,0.599772878304448,0.07331961846801233,1.3477373189874473,0.24890516326025536,0,0.45157415339088847,-0.077,5.515856683303245,4.804770937491153
219,West,operations,10.806950519394006,48,5.0,3.4039550912460594,0.41485932361319855,0.06865846866111149,3.005387010642931,0.21236500051947066,0,0.21871852410760836,-0.077,6.035764103184841,5.0
220,Midwest,operations,9.282234822798252,35,4.5882394098568255,3.5512245618852716,0.6938023313043679,0.06876378978269,3.0573663033961664,0.3799646497610572,0,0.22665397380985103,-0.077,5.9474794746545,4.642882429991088
221,West,operations,1.7412854105191868,21,4.188662358297607,3.1023144627104875,0.3473997392806818,0.06072247662786028,1.5192506604225016,0.27648182657451337,0,0.5049319330248149,-0.102,5.304361413275294,4.245232936419363
222,South,data,8.073844969422955,45,4.7011293068589906,3.430610331705219,0.6101097654162019,0.12880580550256152,1.0241372185184774,0.18112493672950464,0,0.3658850733325922,-0.077,5.97588149282837,4.874856187883858
223,West,design,0.9307871602946829,16,4.508101612999729,3.0617245794680774,0.5224861514038365,0.05760295508353244,0.2341490145648646,0.03168203009988756,1,0.43954543445193667,-0.095,5.4226259205006295,4.482248033376568
224,Midwest,software,11.747680891823167,56,5.0,3.5738934008670977,0.7622392968228614,0.06787153235640259,1.6006406549194092,0.38485269487363144,1,0.26475653424983125,-0.077,6.279973673490816,5.0
225,West,data,2.2397786499611874,28,4.723698171690126,3.273061807959358,0.7623260148338467,0.040339459201560124,1.102632465107721,0.04676722388934839,0,0.2748605198449808,-0.077,5.548758864062604,4.767133334229462
226,Northeast,data,6.617064740782938,28,4.488839211732386,3.592708587942327,0.7716783179891957,0.07401077641217756,0.9698544516420178,0.2586208344625336,0,0.30635428767247036,-0.095,6.0363669163173865,4.472996149861428
227,South,design,2.7419998718639516,19,4.481307233295455,2.981249431090692,0.8476574672369124,0.09867945889654516,1.9278713054599164,0.2956163631110024,0,0.1865333208351909,-0.077,5.2901931454094715,4.548765183841847
228,West,software,3.9996740615911723,27,4.086290880042061,3.5489053127542043,0.8235385450648559,0.07715678978916823,-0.1785365003746234,0.45703344482121633,0,0.3738525032982091,-0.095,5.532589830659783,4.172295860457037
229,South,design,6.749494523508284,36,4.166893810142686,3.2291866218109715,0.8058134338758816,0.09526715590944383,1.4795547092485783,0.4204475043543776,1,0.42011785981101235,-0.077,5.3396110098990235,4.161742123476697
230,South,design,6.142137014588619,34,4.5139736806470205,3.493144166857175,0.6157475060094887,0.12444247331083189,0.1886438021521077,0.17071339652091738,0,0.5228278074685018,-0.095,5.4649791257530485,4.620997723747164
231,Northeast,data,5.2643253264560235,27,4.442799046947808,3.5796894916916093,0.5315848577303967,0.05817463622283837,0.8542197229877468,0.0866653355872942,0,0.39916599413308423,-0.095,5.929358891804418,4.568736925847138
232,South,data,2.8253532847437066,19,4.465700127917105,3.5177439147712453,0.557989188493066,0.07795415230137703,1.0519343246281065,0.2773558360860845,0,0.45487662608401636,-0.077,5.787496467025611,4.481531670117128
233,West,design,3.989765873566502,27,4.547586770283051,3.2687683146625,0.7583023131949478,0.07988575579191906,1.3904558492754113,0.12187453750713942,0,0.47239750034326466,-0.077,5.675181198035311,4.663327322506097
234,West,data,3.06541159950056,19,4.665767439708298,3.7011534969757824,0.8217256459533463,0.05526349936001332,-0.698080103051026,0.3634147932507613,0,0.5259626922111086,-0.095,5.6643432210433975,4.7911238045757685
235,West,design,4.045267274894611,25,4.452141483112917,3.4913703072635927,0.32496655594815843,0.08181358932260244,0.6911851372918398,0.235842955655482,0,0.34171583625974233,-0.12,5.661019703834069,4.576145263037843
236,Northeast,admin,5.198948895551926,25,4.283656642261838,2.9924601365254997,0.7648602440598783,0.0624846120956002,-0.05576280152770993,0.4799086255955445,0,0.5956567218272126,-0.095,4.808282271735077,4.2717430000015515
237,Northeast,data,2.9017227269054895,18,4.312467514916015,2.986878953493437,0.5457498777557442,0.06964349607405844,-0.21382432862043327,0.49893285450945757,0,0.5829806369500657,-0.095,5.424302988274478,4.360774163358104
238,Northeast,admin,4.308811215123471,25,4.501658737162807,3.2502646199413388,0.6722780926995082,0.05250297505350223,-0.9742475961805184,0.3140104707259421,1,0.6197226928607249,-0.095,5.0956310664110696,4.557085439689181
239,South,writing,9.365395414803926,51,4.635276526268253,3.5781445764671793,0.5873428470483348,0.09628647916883935,0.7696626630004881,0.28122727465735126,1,0.3767182411962425,-0.095,5.851245928214298,4.711304072582708
240,Northeast,writing,8.029225081481304,49,4.9498128304989395,3.517774799681661,0.46698165145218723,0.04474931819435164,0.30503633364389526,0.402885269565161,0,0.5739463450658071,-0.095,5.701654910841671,5.0
241,Northeast,admin,5.290881560302074,33,4.451219640168969,3.3125375727031043,0.5603617526714011,0.06988734187068457,1.0179020180687697,0.5427595849065115,1,0.642208249228718,-0.077,5.62142315055071,4.323516923141585
242,West,data,5.442771830940196,33,4.681644899971056,3.8053455414486788,0.3736433745167559,0.04670729154464747,0.3586395551098895,0.4432562473148735,0,0.6339529339357362,-0.12,6.198998707549206,4.8769911826191175
243,Midwest,software,3.991658953084806,37,4.365120371881974,3.6385937410360736,0.4100572292616068,0.07657820935177981,0.9907977640823716,0.6281245580913918,0,0.3568227283663093,-0.095,6.034986697834662,4.4540235186722805
244,Midwest,software,3.320975231895416,17,4.872370927059815,3.659799007230357,0.585200899087572,0.037615992849593397,0.6851295542618753,0.6815330714194638,1,0.5159858417651788,-0.095,5.791978948602832,4.901021788127111
245,South,design,3.0713084083035636,30,5.0,2.8416202507170594,0.3810513008988041,0.0860361900103767,-0.2546272187633318,0.2747947827644296,1,0.403772134441617,-0.095,5.1275960733150034,5.0
246,Midwest,writing,2.533864413261776,20,5.0,3.2584919788949587,0.6756726606943807,0.06621020283926805,-0.1301800327430054,0.42850225881855847,0,0.5548785846375276,-0.095,5.172654207256804,5.0
247,Northeast,software,3.0744100559434084,27,4.616820828674368,3.5196349157678917,0.18109408846175995,0.08858022688901161,0.45671036380893504,0.09369594196947766,0,0.47168862123398103,-0.12,5.572334916166158,4.765676701611763
248,Northeast,writing,4.797393474258534,41,5.0,2.999111238421957,0.5895158194397765,0.05525260373120602,0.977488916444609,0.714253655812091,0,0.47506763570919386,-0.095,5.805942156400622,5.0
249,Northeast,admin,10.111127592186216,46,5.0,3.163436686692028,0.6030181784964395,0.06980872051811027,3.15043176033851,0.49293618150719914,0,0.43085023845639414,-0.077,5.593750560169671,5.0
250,West,admin,0.32236481421726504,19,4.3002620306013135,2.9932250494701877,0.18856787446593015,0.04079467695833832,-0.09299727957754703,0.41473433849890795,1,0.7120806528970299,-0.12,4.3131091581349805,4.24791187421601
251,West,design,4.893078258092377,32,4.588431738382082,3.0977006501602187,0.31997536738753835,0.0765962378827794,1.570946153139018,0.19922896361573963,0,0.3972513543660458,-0.102,5.601972417362943,4.758780122259641
252,Midwest,writing,4.4594937400810615,28,4.69060223767009,3.4571347479608274,0.359599931271523,0.051682616606260307,1.4912841235578107,0.6061743880667086,1,0.3898539816218209,-0.102,5.403837698315441,4.741736925481825
253,West,writing,2.4039982112583345,23,4.5038168069176585,3.17721004547566,0.40923110112406746,0.10720714958420956,0.6390793152489476,0.32843799212306707,1,0.6807640486889741,-0.095,5.259199705260696,4.445753486029944
254,Midwest,data,7.466528465078759,36,4.724641331957802,3.256960049768619,0.7310889514359137,0.025,3.0359745198250585,0.3267703144094794,1,0.26624833536733683,-0.077,5.721710190434253,4.806286383780661
255,West,software,1.0763961933723964,24,4.1834105642206385,3.060679170812188,0.5176971299392408,0.07941365847846446,1.3638867957703273,0.4331787560391331,0,0.4596582231584709,-0.077,5.426457663318281,4.312855821394487
256,South,data,2.764096704860284,22,4.447162492020484,3.144052746175635,0.49009787565564467,0.08885847557292184,-1.0485370942884775,0.3216241855953797,0,0.46176741932348314,-0.095,5.106909069945842,4.613269720523466
257,Northeast,design,2.6050351453225256,28,4.45005775855516,3.476242769868249,0.6175354178381579,0.06284566971435096,1.2786091079999407,0.130484916033967,0,0.40810486830746373,-0.077,5.531068345603825,4.524628855861688
258,West,software,2.5669127749315876,23,4.977018817045722,3.6056190132522796,0.27888740300182197,0.045138951721774845,1.5772444901129505,0.3761112733568315,0,0.7141249263561865,-0.102,5.85494379239213,5.0
259,Northeast,operations,7.754146042476443,49,4.429016453429005,3.2960056536385567,0.6243626621090597,0.05983132780743197,1.4455699198659002,0.35818235114953356,0,0.395856707634594,-0.077,5.58480499229085,4.640450599655656
260,South,software,1.7014928724750586,24,4.5876148234313225,3.207135542539863,0.6406174493074276,0.1016213192917048,1.9080008399637147,0.3909055630422691,1,0.3085999246308226,-0.077,5.547820107793337,4.654015922751247
261,Northeast,admin,3.8192993005487943,34,4.647111258864759,2.833017185638424,0.5246295559318312,0.08318941811248523,0.5472516275268114,0.6699159180922514,0,0.533210249131689,-0.095,5.160579405928837,4.707945998040449
262,South,operations,10.365061176694446,41,5.0,3.5820770648763425,0.6291449162960197,0.08726710944531729,1.314481045045081,0.3077187424004834,0,0.3464507768463671,-0.077,5.611857724493209,5.0
263,Midwest,operations,2.86472364668929,29,4.595263800689209,2.89052391338153,0.7327265457826917,0.04916687675915446,2.563091418156233,0.5474154042030738,0,0.3914498220682546,-0.077,5.37403205308637,4.716336993829052
264,South,writing,4.847245380758617,36,4.332530774053858,3.1502598487773352,0.4406669576140374,0.092605633776319,-0.9817601082573063,0.43297649905013647,1,0.6008116051780978,-0.095,5.141855105403565,4.231773795524023
265,Midwest,operations,3.798420608413095,30,4.31315460156668,2.924110339678458,0.6410755949890572,0.1186811766770245,1.8366040785604227,0.3869593138285936,0,0.3625759878333635,-0.077,5.014446522979869,4.612184503926794
266,South,software,1.869070317713332,23,4.326221299498028,3.643082365418492,0.4209500214894698,0.10576018293616951,-0.9704575622072096,0.3281176187480184,0,0.5939633214508577,-0.095,4.98278863244461,4.3401383472129105
267,South,software,3.7208851764750674,28,4.385479933525803,3.397274983593564,0.8667406285779142,0.0820407811566,2.1294756472850978,0.2574956828628738,0,0.2695064134514725,-0.077,6.027244130804844,4.53592574819686
268,Midwest,data,4.645519775038268,37,4.6853536305344665,3.327530112416085,0.7821696755441148,0.06073561311516309,0.0007257670593214249,0.46834069828101255,0,0.469606236465362,-0.095,5.732085265495672,4.726142967960983
269,West,design,1.3414500972844987,25,4.291830283858254,3.479103952548924,0.497723635179726,0.09507758560241383,1.0232003573880593,0.5032715727513754,0,0.5764706121651793,-0.077,5.468390281863778,4.400692093319479
270,Northeast,writing,6.471702766502458,30,4.771079483661205,3.363709159119043,0.5020170354198573,0.04429719922026281,1.0025312325135578,0.8767090284427405,1,0.5159676250661448,-0.077,5.847404178788473,4.839688114878843
271,South,data,5.786473670408272,26,4.087789822320345,3.267924840392522,0.6288936593356275,0.09864198304770226,0.15329777651690818,0.2785897319917187,1,0.5230438599177009,-0.095,5.170687553333487,4.109213389440224
272,Midwest,software,6.0434742789927345,42,5.0,3.4607577387250776,0.28771720355964375,0.08178917372015579,1.4765494573539872,0.18633664089819535,0,0.3903954568136737,-0.102,5.748444379340601,5.0
